hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#baerbock,130,3,109,13,3,2,0,0
#merkel,107,4,92,7,0,0,4,0
#laschet,68,7,21,28,9,1,2,0
#scholz,42,5,16,14,1,0,6,0
#triell,37,3,5,24,5,0,0,0
#corona,28,1,18,5,0,0,4,0
#spahn,27,5,13,2,5,0,2,0
#grüne,25,0,24,1,0,0,0,0
#cdu,23,2,16,2,2,0,1,0
#spd,21,3,12,1,2,0,3,0
#söder,21,1,14,4,2,0,0,0
#afd,21,0,17,0,1,0,0,3
#berlin,16,3,6,1,3,0,3,0
#lockdown,15,0,10,2,0,0,2,1
#scheuer,14,6,1,6,1,0,0,0
#agh,10,3,4,0,0,0,0,3
#afghanistan,9,1,6,2,0,0,0,0
#grünen,9,0,9,0,0,0,0,0
#csu,9,2,7,0,0,0,0,0
#r2g,8,7,0,0,0,0,1,0
#habeck,8,1,5,2,0,0,0,0
#merz,7,0,5,1,1,0,0,0
#btw21,7,1,2,3,0,0,1,0
#covid19,6,0,4,0,2,0,0,0
#baerplag,6,0,5,1,0,0,0,0
#msm,5,0,5,0,0,0,0,0
#ard,5,0,5,0,0,0,0,0
#linke,4,2,2,0,0,0,0,0
#gruene,4,0,4,0,0,0,0,0
#kabul,4,0,3,1,0,0,0,0
#bundeswehr,4,0,4,0,0,0,0,0
#impfstoff,4,0,1,0,1,0,2,0
#klimaschutz,4,1,0,3,0,0,0,0
#baerbockverhindern,3,0,3,0,0,0,0,0
#klimawahl,3,0,0,3,0,0,0,0
#steinmeier,3,0,3,0,0,0,0,0
#gruenen,3,0,3,0,0,0,0,0
#seehofer,3,0,3,0,0,0,0,0
#akk,3,0,3,0,0,0,0,0
#vdl,3,0,3,0,0,0,0,0
#allesistdrin,3,0,0,3,0,0,0,0
#coronavirus,3,0,3,0,0,0,0,0
#würzburg,3,0,3,0,0,0,0,0
#taskforce,3,0,1,1,1,0,0,0
#deutschland,3,0,3,0,0,0,0,0
#ör,3,0,3,0,0,0,0,0
#lauterbach,3,0,3,0,0,0,0,0
#taliban,3,1,1,1,0,0,0,0
#wirecard,3,0,0,2,0,0,1,0
