hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#mietendeckel,516,54,20,286,15,21,120
#berlin,119,7,18,24,8,16,46
#dwenteignen,68,0,2,61,0,0,5
#mietenwahnsinn,64,0,16,46,0,2,0
#btw21,51,0,7,38,0,4,2
#mieter,51,6,12,14,2,11,6
#mieten,49,1,10,25,0,9,4
#cdu,46,0,8,31,3,4,0
#spd,44,2,6,12,2,12,10
#mietenstopp,43,3,0,32,0,8,0
#enteignung,40,14,5,9,3,1,8
#r2g,39,4,2,4,1,0,28
#linke,38,1,0,32,2,0,3
#vonovia,38,0,4,31,0,1,2
#fdp,35,0,4,13,1,4,13
#wohnen,35,5,11,12,0,3,4
#klimaschutz,34,1,13,15,0,4,1
#co2preis,32,0,10,17,1,1,3
#deutschewohnen,31,0,2,25,0,1,3
#bundestag,29,0,6,14,4,3,2
#wohnraum,28,2,4,7,1,5,9
#corona,24,0,1,17,3,0,3
#eigenheim,23,3,2,2,1,0,15
#bundesverfassungsgericht,23,2,1,12,3,1,4
#laschet,23,0,14,7,0,2,0
#cdurausausderregierung,22,0,0,22,0,0,0
#afd,20,0,1,3,16,0,0
#co2,18,2,3,6,1,1,5
#wohnungen,17,3,1,7,1,4,1
#bverfg,16,4,2,1,1,0,8
#grüne,16,4,4,2,2,0,4
#münchen,16,0,0,15,0,0,1
#kreuzberg,16,0,14,2,0,0,0
#mietpreisbremse,16,0,3,8,1,0,4
#mietenwahl,14,0,0,14,0,0,0
#dielinke,14,0,0,10,0,0,4
#miete,14,0,0,12,1,1,0
#wohnungsbau,14,1,2,7,0,0,4
#bundesregierung,14,0,2,7,3,0,2
#leipzig,13,0,0,12,0,0,1
#union,13,2,4,5,0,2,0
#groko,12,0,5,4,0,1,2
#csu,12,1,4,5,0,1,1
#giffey,12,2,4,6,0,0,0
#wohnraumoffensive,11,1,1,8,0,0,1
#vermieter,11,2,0,0,2,1,6
#machtdaslandgerecht,11,0,0,11,0,0,0
#sozialwohnungen,11,0,1,10,0,0,0
#bauen,11,1,1,3,0,0,6
#niemehrcdu,10,0,0,10,0,0,0
#scholz,10,0,2,6,0,1,1
#grünen,10,2,0,0,5,2,1
#seehofer,10,0,3,6,1,0,0
#friedrichshain,10,0,8,2,0,0,0
#wohnungsnot,9,0,1,2,1,0,5
#garzweiler,9,0,8,1,0,0,0
#immobilien,9,0,7,0,0,0,2
#obdachlose,9,1,2,4,2,0,0
#spahn,9,0,3,5,0,0,1
#bonn,9,0,8,1,0,0,0
#kohleausstieg,8,0,6,2,0,0,0
#sharedeals,8,0,4,2,0,1,1
#dresden,8,0,2,5,0,0,1
#triell,8,1,2,2,0,3,0
#wohnung,8,1,3,2,1,0,1
#bundestagswahl,8,0,0,6,1,0,1
#linkebpt,8,0,0,7,0,0,1
#enteignungen,8,4,0,3,0,0,1
#jetzt,8,0,0,8,0,0,0
#vergesellschaftung,8,0,2,5,0,0,1
#hamburg,7,1,0,4,0,0,2
#umwandlung,7,0,0,1,0,6,0
#vorkaufsrecht,7,0,4,2,0,1,0
#bundesmietendeckel,7,0,0,7,0,0,0
#6jahremietenstopp,7,0,0,7,0,0,0
#wk83,7,0,7,0,0,0,0
#alledoerferbleiben,7,0,3,4,0,0,0
#alledörferbleiben,7,0,5,2,0,0,0
#merkel,7,0,1,3,2,0,1
#wohnungspolitik,7,1,2,4,0,0,0
#baerbock,7,0,0,4,1,2,0
#eigentum,7,2,0,0,0,1,4
#baugb,7,0,0,1,0,5,1
#karlsruhe,7,0,0,1,0,0,6
#kiel,6,0,0,6,0,0,0
#ausgangssperre,6,0,0,0,1,0,5
#habeck,6,1,1,3,0,1,0
#btw2021,6,0,1,4,0,1,0
#einfamilienhaus,6,4,1,0,0,0,1
#umwandlungsverbot,6,4,0,2,0,0,0
#vonoviaenteignen,6,0,1,5,0,0,0
#immobilienlobby,6,0,1,5,0,0,0
#noafd,6,0,2,3,0,1,0
#sozialismus,6,0,0,0,1,0,5
#grundgesetz,6,1,0,1,0,0,4
#freiheit,6,1,0,0,2,0,3
#vergesellschaften,5,0,0,5,0,0,0
#mietobergrenzen,5,0,0,5,0,0,0
#sachsen,5,0,0,4,0,0,1
#mietenexplosion,5,0,0,4,0,1,0
#wegenmorgen,5,2,0,3,0,0,0
#mindestlohn,5,0,0,4,0,1,0
#mieterinnen,5,0,1,3,0,1,0
#rwe,5,0,5,0,0,0,0
#co2steuer,5,0,0,3,2,0,0
#vermögenssteuer,5,0,0,4,0,1,0
#mietenwahnsinnstoppen,5,0,0,4,0,1,0
#mannheim,5,0,1,4,0,0,0
#gruene,5,0,0,1,0,1,3
#örr,5,0,1,4,0,0,0
#einfamilienhäuser,5,1,0,1,1,0,2
#wohnungsmarkt,5,1,1,1,0,0,2
#hartziv,5,0,0,5,0,0,0
#klimaschutzgesetz,5,0,0,4,0,1,0
#vertreibung,5,0,5,0,0,0,0
#maischberger,5,0,0,1,0,0,4
#hartaberfair,5,0,1,1,0,0,3
#ichwaehlelinks,5,0,0,5,0,0,0
#bretten,5,0,0,0,0,0,5
#bayern,5,0,0,5,0,0,0
