hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#corona,31,3,2,13,5,0,8
#btw21,30,1,12,15,1,1,0
#afd,22,0,0,0,19,2,1
#linke,21,1,0,19,1,0,0
#noafd,19,0,4,13,0,0,2
#cdurausausderregierung,18,0,0,18,0,0,0
#klimaschutz,18,1,10,6,0,1,0
#cdu,17,3,1,7,1,3,2
#rassismus,16,0,4,8,0,2,2
#bundestag,15,1,5,2,2,3,2
#3k21,15,0,0,0,0,0,15
#gesellschaft,15,4,0,1,4,3,3
#hanau,14,3,4,3,0,1,3
#allesistdrin,13,0,13,0,0,0,0
#unteilbar,12,0,3,9,0,0,0
#fdp,12,0,0,6,2,1,3
#freiheit,11,2,1,2,2,1,3
#spd,11,1,0,1,1,7,1
#btw2021,10,0,1,8,1,0,0
#wegenmorgen,10,5,1,3,0,0,1
#weremember,10,0,1,2,0,5,2
#baerbock,9,0,3,3,0,3,0
#lockdown,9,2,0,1,2,0,4
#berlin,9,0,3,3,2,0,1
#antisemitismus,9,3,1,1,0,0,4
#pandemie,9,0,0,3,0,6,0
#1mai,8,0,1,5,1,0,1
#machtdaslandgerecht,8,0,0,8,0,0,0
#linkebpt,8,0,0,8,0,0,0
#saytheirnames,8,1,3,2,0,2,0
#lübcke,7,1,2,0,0,3,1
#demokratie,7,2,2,1,2,0,0
#dwenteignen,7,0,0,7,0,0,0
#laschet,7,0,2,4,0,1,0
#solidarität,7,0,2,3,0,1,1
#klimagerechtigkeit,6,0,0,6,0,0,0
#bundesregierung,6,0,0,4,0,0,2
#sozialismus,6,0,0,5,0,1,0
#taggegenrassismus,6,0,1,3,0,2,0
#klimakrise,6,1,0,5,0,0,0
#usa,6,2,1,0,0,1,2
#dielinke,6,2,0,3,0,0,1
#triell,6,1,2,1,0,1,1
#impfpflicht,6,0,0,0,6,0,0
#antifa,6,0,0,4,2,0,0
#holocaustgedenktag,6,0,1,3,1,1,0
#wahlprogramm,5,0,1,0,0,2,2
#grundrechte,5,0,0,2,3,0,0
#niewieder,5,0,0,1,0,3,1
#allesdichtmachen,5,0,0,0,1,0,4
#niemehrcdu,5,0,0,5,0,0,0
#scholz,5,0,1,0,1,3,0
#grundgesetz,5,2,0,1,0,1,1
#ungleichheit,5,0,1,1,0,3,0
#vielfalt,5,0,3,1,0,0,1
#cduwahlprogramm,5,0,1,4,0,0,0
#ausrespekt,5,0,0,0,0,5,0
#bernhard,5,0,0,0,5,0,0
#kiel,5,0,0,5,0,0,0
#mietendeckel,5,1,0,4,0,0,0
#uefa,5,2,0,0,0,3,0
#stuttgart,5,0,4,1,0,0,0
#deutschland,4,1,0,2,0,0,1
#spdbpt21,4,0,0,0,0,4,0
#ltwbw21,4,0,4,0,0,0,0
#europa,4,0,1,1,0,2,0
#dieletzteinstanz,4,0,0,4,0,0,0
#fridaysforfuture,4,0,1,3,0,0,0
#vielfaltgestalten,4,0,4,0,0,0,0
#merz,4,0,1,3,0,0,0
#akzeptanz,4,1,1,0,0,1,1
#afdp,4,0,0,4,0,0,0
#co2preis,4,0,1,2,1,0,0
#verkehrswende,4,0,2,1,0,1,0
#frauen,4,0,1,2,0,0,1
#pride,4,1,0,0,0,3,0
#dbdk21,4,0,4,0,0,0,0
#teilhabe,4,0,1,2,0,1,0
#respekt,4,1,0,0,0,3,0
#insm,4,0,2,2,0,0,0
#inaugurationday,4,0,1,0,0,2,1
#thewsdirekt,4,0,0,0,0,4,0
#habeck,4,0,3,1,0,0,0
#neoliberalismus,4,0,0,2,0,2,0
#wirecard,4,2,0,0,1,0,1
#wirtschaft,4,0,0,0,1,1,2
#hartziv,4,0,1,1,0,2,0
#gleichberechtigung,3,0,2,0,1,0,0
#capitol,3,0,1,0,0,2,0
#tagderbefreiung,3,0,0,2,0,1,0
#bundeswehr,3,2,0,1,0,0,0
#ldknds,3,0,3,0,0,0,0
#kapitalismus,3,0,0,1,0,2,0
#mpk,3,1,0,0,0,0,2
#krise,3,0,0,1,0,2,0
#tagderarbeit,3,0,0,3,0,0,0
#eigenheim,3,0,0,0,0,0,3
#inklusion,3,0,2,1,0,0,0
#cduvorsitz,3,1,0,1,0,1,0
#keinvergessen,3,0,1,2,0,0,0
#ausgangssperre,3,0,0,0,0,0,3
#verfassungsschutz,3,0,0,1,2,0,0
#kinder,3,0,1,1,0,0,1
#stufenplan,3,0,0,0,0,0,3
#csu,3,2,0,0,0,1,0
#covid19,3,0,0,1,1,1,0
#utøya,3,0,1,0,0,2,0
#aufbruchsklima,3,0,0,3,0,0,0
#weltfrauentag,3,1,0,0,0,2,0
#lanz,3,1,0,0,0,0,2
