hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
gender,29,4,18,7,0,0,0,0.0
toleranz,22,2,8,7,1,2,2,0.0
ich,19,0,7,9,3,0,0,0.0
berlin,10,0,2,5,2,0,1,0.0
queer,10,1,0,8,1,0,0,0.0
kein,7,0,5,1,0,1,0,0.0
brauchen,6,0,0,5,1,0,0,0.0
frau,6,1,3,2,0,0,0,0.0
nein,5,0,5,0,0,0,0,0.0
deutschland,5,0,5,0,0,0,0,0.0
warum,4,0,2,1,0,0,1,0.0
sprechen,4,0,1,3,0,0,0,0.0
rassismus,4,1,1,2,0,0,0,0.0
grün,4,0,4,0,0,0,0,0.0
einfach,4,0,3,1,0,0,0,0.0
berliner,4,0,1,1,1,0,1,0.0
und,4,0,2,1,0,1,0,0.0
in,4,0,0,3,0,1,0,0.0
mein,4,0,2,1,0,1,0,0.0
gaga,4,0,3,1,0,0,0,0.0
für,4,1,1,2,0,0,0,0.0
bundestag,4,0,2,2,0,0,0,0.0
unsinn,4,0,4,0,0,0,0,0.0
politik,3,0,2,1,0,0,0,0.0
uefa,3,0,0,2,0,0,1,0.0
so,3,0,2,1,0,0,0,0.0
leider,3,0,1,2,0,0,0,0.0
sprache,3,0,2,1,0,0,0,0.0
aufhören,3,0,3,0,0,0,0,0.0
intoleranz,3,0,0,0,0,2,1,0.0
demokratie,3,1,0,2,0,0,0,0.0
voll,3,1,1,1,0,0,0,0.0
draußen,3,0,2,1,0,0,0,0.0
hass,3,0,1,2,0,0,0,0.0
haushalt,3,0,1,2,0,0,0,0.0
pride,3,0,0,2,0,0,1,0.0
null,3,1,2,0,0,0,0,0.0
politisch,3,0,0,3,0,0,0,0.0
anhörung,3,1,0,2,0,0,0,0.0
community,3,0,0,2,1,0,0,0.0
antisemitismus,3,1,1,1,0,0,0,0.0
gap,3,2,0,1,0,0,0,0.0
gleichberechtigung,3,0,0,2,0,0,1,0.0
falsch,3,0,3,0,0,0,0,0.0
frauenquote,3,0,1,2,0,0,0,0.0
zeichen,3,0,0,2,0,0,1,0.0
regenbogen,3,0,0,3,0,0,0,0.0
zdf,3,0,3,0,0,0,0,0.0
frage,3,0,3,0,0,0,0,0.0
mahe,3,0,0,3,0,0,0,0.0
sehen,3,0,1,2,0,0,0,0.0
afd,3,0,2,1,0,0,0,0.0
wuerzburg,3,0,3,0,0,0,0,0.0
wissenschaft,3,2,1,0,0,0,0,0.0
all,3,0,0,3,0,0,0,0.0
lsbtiq,3,0,0,3,0,0,0,0.0
leute,3,0,1,2,0,0,0,0.0
sich,3,0,1,2,0,0,0,0.0
gendergaga,2,0,2,0,0,0,0,0.0
terörist,2,2,0,0,0,0,0,0.0
eu,2,0,2,0,0,0,0,0.0
gleichstellung,2,1,0,1,0,0,0,0.0
ermordert,2,0,2,0,0,0,0,0.0
georg,2,0,2,0,0,0,0,0.0
corona,2,2,0,0,0,0,0,0.0
regenbogenfarben,2,0,0,1,0,0,1,0.0
ernst,2,0,2,0,0,0,0,0.0
innen,2,0,1,1,0,0,0,0.0
innerhalb,2,1,0,1,0,0,0,0.0
unding,2,0,2,0,0,0,0,0.0
homophobie,2,0,0,1,0,0,1,0.0
cdu,2,1,0,0,0,0,1,0.0
gemeinsam,2,0,0,2,0,0,0,0.0
sagen,2,0,2,0,0,0,0,0.0
uhr,2,1,0,1,0,0,0,0.0
bürokratie,2,0,2,0,0,0,0,0.0
bündnis,2,1,0,1,0,0,0,0.0
buntheit,2,0,2,0,0,0,0,0.0
fällen,2,0,2,0,0,0,0,0.0
ja,2,0,2,0,0,0,0,0.0
respekt,2,0,0,1,0,0,1,0.0
bundesregierung,2,0,0,2,0,0,0,0.0
irrweg,2,0,2,0,0,0,0,0.0
geraten,2,0,2,0,0,0,0,0.0
senator,2,0,0,2,0,0,0,0.0
solidarisch,2,0,0,2,0,0,0,0.0
grundgesetz,2,0,1,1,0,0,0,0.0
europa,2,0,2,0,0,0,0,0.0
feiern,2,0,0,2,0,0,0,0.0
realität,2,0,1,1,0,0,0,0.0
stehen,2,0,0,2,0,0,0,0.0
stellen,2,2,0,0,0,0,0,0.0
gt,2,0,2,0,0,0,0,0.0
geschlechtergerechtigkeit,2,0,0,2,0,0,0,0.0
halten,2,0,2,0,0,0,0,0.0
dumpf,2,0,2,0,0,0,0,0.0
drucken,2,0,0,2,0,0,0,0.0
fest,2,2,0,0,0,0,0,0.0
mensch,2,0,0,2,0,0,0,0.0
finden,2,1,0,1,0,0,0,0.0
reden,2,0,1,1,0,0,0,0.0
problem,2,1,0,1,0,0,0,0.0
hetze,2,0,0,2,0,0,0,0.0
heute,2,0,0,1,1,0,0,0.0
sichtbarkeit,2,0,0,2,0,0,0,0.0
gottesrelativierung,2,0,2,0,0,0,0,0.0
deutsch,2,0,2,0,0,0,0,0.0
solidarität,2,0,0,2,0,0,0,0.0
tarafından,2,2,0,0,0,0,0,0.0
entdecken,2,0,2,0,0,0,0,0.0
000,2,0,1,1,0,0,0,0.0
budgeting,2,0,0,2,0,0,0,0.0
mit,2,1,1,0,0,0,0,0.0
verstört,2,0,2,0,0,0,0,0.0
arbeiten,2,0,0,1,1,0,0,0.0
afghanistan,2,0,2,0,0,0,0,0.0
wissa,2,2,0,0,0,0,0,0.0
vielfalt,2,0,0,2,0,0,0,0.0
wien,2,0,2,0,0,0,0,0.0
lockdown,2,0,2,0,0,0,0,0.0
am,2,0,0,2,0,0,0,0.0
wichtig,2,0,0,2,0,0,0,0.0
neuer,2,0,2,0,0,0,0,0.0
linkes,2,0,2,0,0,0,0,0.0
wesentlich,2,0,2,0,0,0,0,0.0
lgbt,2,1,0,1,0,0,0,0.0
natürlich,2,0,2,0,0,0,0,0.0
wenn,2,0,1,1,0,0,0,0.0
lassen,2,0,0,1,0,0,1,0.0
let,2,1,0,1,0,0,0,0.0
anlass,2,0,0,2,0,0,0,0.0
unerträglich,2,0,2,0,0,0,0,0.0
leben,2,0,0,0,2,0,0,0.0
lesbische,2,0,0,2,0,0,0,0.0
muslim,2,0,2,0,0,0,0,0.0
antwort,2,0,2,0,0,0,0,0.0
aber,2,0,2,0,0,0,0,0.0
april,2,0,1,1,0,0,0,0.0
kamera,2,0,2,0,0,0,0,0.0
brüssel,2,0,2,0,0,0,0,0.0
verbot,2,0,2,0,0,0,0,0.0
pazderski,2,0,2,0,0,0,0,0.0
28,2,0,0,2,0,0,0,0.0
massenmigation,2,0,2,0,0,0,0,0.0
öffentlichkeit,2,0,2,0,0,0,0,0.0
juckt,2,0,2,0,0,0,0,0.0
militant,2,0,2,0,0,0,0,0.0
mann,2,0,1,1,0,0,0,0.0
million,2,0,1,0,1,0,0,0.0
16,2,1,0,1,0,0,0,0.0
jahr,2,0,0,1,1,0,0,0.0
orientierte,2,0,2,0,0,0,0,0.0
merkel,1,0,1,0,0,0,0,0.0
querdenkern,1,0,0,1,0,0,0,0.0
mietendemo,1,1,0,0,0,0,0,0.0
ressource,1,0,0,1,0,0,0,0.0
queers,1,0,0,1,0,0,0,0.0
queerrights,1,0,0,1,0,0,0,0.0
musikalisch,1,1,0,0,0,0,0,0.0
repression,1,0,0,1,0,0,0,0.0
relativierenden,1,0,1,0,0,0,0,0.0
musik,1,0,0,0,1,0,0,0.0
regenbogenfamilien,1,0,0,1,0,0,0,0.0
r2,1,0,0,1,0,0,0,0.0
mitte,1,0,0,1,0,0,0,0.0
regenbogenhauptstadt,1,0,0,1,0,0,0,0.0
mittelstand,1,0,1,0,0,0,0,0.0
mißbrauchen,1,0,1,0,0,0,0,0.0
modern,1,0,0,1,0,0,0,0.0
montag,1,0,0,1,0,0,0,0.0
rechtsstaat,1,0,0,0,0,1,0,0.0
regentest,1,0,0,1,0,0,0,0.0
recht,1,0,0,1,0,0,0,0.0
morgen,1,1,0,0,0,0,0,0.0
regieren,1,0,1,0,0,0,0,0.0
museum,1,0,0,0,1,0,0,0.0
regierungspartei,1,0,1,0,0,0,0,0.0
rauskegeln,1,0,1,0,0,0,0,0.0
reichen,1,1,0,0,0,0,0,0.0
rang,1,0,0,0,1,0,0,0.0
mord,1,0,1,0,0,0,0,0.0
märz,1,0,0,1,0,0,0,0.0
queerpolitische,1,0,0,1,0,0,0,0.0
pandemie,1,1,0,0,0,0,0,0.0
offiziell,1,0,0,1,0,0,0,0.0
olympiastadion,1,0,0,0,0,0,1,0.0
polizei,1,0,1,0,0,0,0,0.0
omfg,1,0,0,1,0,0,0,0.0
online,1,1,0,0,0,0,0,0.0
opfer,1,0,1,0,0,0,0,0.0
politikerin,1,0,0,1,0,0,0,0.0
politiker,1,0,1,0,0,0,0,0.0
our,1,1,0,0,0,0,0,0.0
paaren,1,0,0,1,0,0,0,0.0
polis,1,1,0,0,0,0,0,0.0
paradarówności,1,0,0,1,0,0,0,0.0
queerfeindlichkeit,1,0,0,1,0,0,0,0.0
pol,1,0,0,1,0,0,0,0.0
partei,1,1,0,0,0,0,0,0.0
plädieren,1,1,0,0,0,0,0,0.0
parteitag,1,0,0,1,0,0,0,0.0
pay,1,0,0,1,0,0,0,0.0
petra,1,1,0,0,0,0,0,0.0
pharisäer,1,0,1,0,0,0,0,0.0
rosenberg,1,1,0,0,0,0,0,0.0
plan,1,0,0,1,0,0,0,0.0
planet,1,0,1,0,0,0,0,0.0
platzen,1,0,0,1,0,0,0,0.0
post,1,1,0,0,0,0,0,0.0
postillion,1,0,1,0,0,0,0,0.0
preußische,1,0,0,0,1,0,0,0.0
nochmal,1,1,0,0,0,0,0,0.0
muss,1,1,0,0,0,0,0,0.0
mut,1,0,0,0,1,0,0,0.0
queeresolidarität,1,0,0,1,0,0,0,0.0
queeren,1,0,0,1,0,0,0,0.0
queere,1,0,0,1,0,0,0,0.0
nach,1,0,1,0,0,0,0,0.0
nachbarschaftsfest,1,1,0,0,0,0,0,0.0
nase,1,0,1,0,0,0,0,0.0
navalny,1,0,1,0,0,0,0,0.0
quatsch,1,0,1,0,0,0,0,0.0
pünktlich,1,0,0,1,0,0,0,0.0
