hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#btw21,129,65,15,39,2,1,7,0.0
#berlin,62,30,14,8,1,0,9,0.0
#agh21,54,31,1,15,1,0,6,0.0
#linke,44,41,3,0,0,0,0,0.0
#afd,34,2,30,0,0,0,2,0.0
#bundestagswahl,26,11,15,0,0,0,0,0.0
#r2g,26,21,0,3,1,0,1,0.0
#agh,25,11,10,4,0,0,0,0.0
#wahlkampf,23,9,2,10,1,0,1,0.0
#cdu,18,6,1,5,0,0,6,0.0
#allesistdrin,18,0,0,18,0,0,0,0.0
#mahe,18,18,0,0,0,0,0,0.0
#klargehtdas,17,0,0,17,0,0,0,0.0
#spd,16,7,2,2,3,0,2,0.0
#klimaschutz,16,5,1,9,1,0,0,0.0
#marzahn,14,5,7,1,0,0,1,0.0
#lichtenberg,12,6,0,4,0,1,1,0.0
#grüne,11,1,7,3,0,0,0,0.0
#btw2021,11,3,6,2,0,0,0,0.0
#wahlprogramm,10,5,0,4,1,0,0,0.0
#btwahl2021,10,3,7,0,0,0,0,0.0
#linkelvv,10,10,0,0,0,0,0,0.0
#wklbg4,10,10,0,0,0,0,0,0.0
#abgeordnetenhaus,9,9,0,0,0,0,0,0.0
#triell,9,3,1,5,0,0,0,0.0
#mietendeckel,8,5,0,2,1,0,0,0.0
#wk76,8,8,0,0,0,0,0,0.0
#cdurausausderregierung,8,8,0,0,0,0,0,0.0
#grüneslicht,8,0,0,8,0,0,0,0.0
#bereitfürmehr,8,0,0,0,0,0,8,0.0
#kreuzberg,8,0,0,7,0,1,0,0.0
#steglitz,8,0,0,5,0,0,3,0.0
#5stimmengrün,8,0,0,8,0,0,0,0.0
#fdp,7,4,1,0,0,2,0,0.0
#grünen,7,2,3,1,0,0,1,0.0
#reinickendorf,7,1,0,5,0,0,1,0.0
#linkelpt,7,7,0,0,0,0,0,0.0
#hellersdorf,6,5,0,0,0,0,1,0.0
#hiergehtsweiter,6,0,0,6,0,0,0,0.0
#pankow,6,3,1,1,0,0,1,0.0
#neukölln,6,1,1,4,0,0,0,0.0
#giffey,6,4,0,0,1,0,1,0.0
#laschet,6,1,2,2,1,0,0,0.0
#mietenwahl,6,6,0,0,0,0,0,0.0
#fürberlin,6,0,0,6,0,0,0,0.0
#cduberlin,6,0,0,0,0,0,6,0.0
#agh2021,6,0,6,0,0,0,0,0.0
#bundestag,6,5,1,0,0,0,0,0.0
#btw,5,1,4,0,0,0,0,0.0
#afghanistan,5,0,3,2,0,0,0,0.0
#gruene,5,0,2,3,0,0,0,0.0
#linkebpt,5,5,0,0,0,0,0,0.0
#linksrutsch,5,5,0,0,0,0,0,0.0
#xhain,5,0,0,4,0,1,0,0.0
#plenum,5,5,0,0,0,0,0,0.0
#söder,4,1,0,1,2,0,0,0.0
#stefaniefuchs,4,4,0,0,0,0,0,0.0
#bvvmahe,4,4,0,0,0,0,0,0.0
#schlachtensee,4,0,0,0,0,0,4,0.0
#noafd,4,0,0,3,0,0,1,0.0
#köpenick,4,4,0,0,0,0,0,0.0
#friedrichsfelde,4,1,0,3,0,0,0,0.0
#zehlendorf,4,0,0,0,0,0,4,0.0
#wannsee,4,0,0,0,0,0,4,0.0
#weitlingkiez,4,2,0,2,0,0,0,0.0
#bereitweilihresseid,4,0,0,4,0,0,0,0.0
#abgeordnetenhauswahl,4,3,0,1,0,0,0,0.0
#aghw21,4,0,0,4,0,0,0,0.0
#dielinke,3,3,0,0,0,0,0,0.0
#aghberlin,3,3,0,0,0,0,0,0.0
#gruenen,3,0,2,1,0,0,0,0.0
#baerbock,3,0,2,1,0,0,0,0.0
#youtube,3,3,0,0,0,0,0,0.0
#scholz,3,1,0,2,0,0,0,0.0
#cduwahlprogramm,3,0,0,0,0,0,3,0.0
#verkehrswende,3,0,0,3,0,0,0,0.0
#ganzsicherberlin,3,0,0,0,3,0,0,0.0
#konsequentsozial,3,3,0,0,0,0,0,0.0
#mieten,3,2,0,1,0,0,0,0.0
#wissenschaft,3,0,0,3,0,0,0,0.0
#bildung,3,2,0,1,0,0,0,0.0
#welovereinickendorf,3,0,0,3,0,0,0,0.0
#kaulsdorf,3,3,0,0,0,0,0,0.0
#wilmersdorf,3,3,0,0,0,0,0,0.0
#linken,3,2,1,0,0,0,0,0.0
#deutschland,3,0,3,0,0,0,0,0.0
#erststimme,3,2,0,1,0,0,0,0.0
#ldk21,3,0,0,3,0,0,0,0.0
#corona,3,0,2,1,0,0,0,0.0
#fünfstimmenfürgrün,2,0,0,2,0,0,0,0.0
#popcorn,2,0,0,2,0,0,0,0.0
#klimakanzlerin,2,0,0,2,0,0,0,0.0
#gerechtigkeit,2,2,0,0,0,0,0,0.0
#klimawandel,2,1,0,1,0,0,0,0.0
#altparteien,2,0,2,0,0,0,0,0.0
#berlinfueralle,2,2,0,0,0,0,0,0.0
#razzia,2,0,1,1,0,0,0,0.0
#teambaerbock,2,0,0,2,0,0,0,0.0
#zdf,2,0,2,0,0,0,0,0.0
#servicetweet,2,2,0,0,0,0,0,0.0
#recht,2,2,0,0,0,0,0,0.0
#osten,2,1,0,1,0,0,0,0.0
#rotrotgrün,2,0,2,0,0,0,0,0.0
#wk7,2,1,0,0,0,0,1,0.0
#hartziv,2,2,0,0,0,0,0,0.0
#rummelsburg,2,2,0,0,0,0,0,0.0
#inzidenz,2,0,2,0,0,0,0,0.0
#jahnsportpark,2,1,0,1,0,0,0,0.0
#sachsen,2,0,2,0,0,0,0,0.0
#grün,2,0,0,2,0,0,0,0.0
#kabul,2,0,2,0,0,0,0,0.0
#kalayci,2,0,0,0,0,0,2,0.0
#bund,2,0,0,1,1,0,0,0.0
#grueneslicht,2,0,0,2,0,0,0,0.0
#thread,2,1,0,0,0,0,1,0.0
#grr,2,1,0,1,0,0,0,0.0
#rotradikalrealistisch,2,2,0,0,0,0,0,0.0
#bekenntnis,2,2,0,0,0,0,0,0.0
#klimakrise,2,0,0,2,0,0,0,0.0
#dbdk21,2,0,0,2,0,0,0,0.0
#wahlkreis,2,1,0,0,0,0,1,0.0
#charlottenburg,2,1,1,0,0,0,0,0.0
#csu,2,1,0,1,0,0,0,0.0
#cha,2,2,0,0,0,0,0,0.0
#verfassungsschutz,2,0,2,0,0,0,0,0.0
#biesdorf,2,2,0,0,0,0,0,0.0
#cdunwaehlbar,2,2,0,0,0,0,0,0.0
#vielzutun,2,0,0,0,0,2,0,0.0
#dielinkeberlin,2,2,0,0,0,0,0,0.0
#ltwbw21,2,0,1,1,0,0,0,0.0
#afdberlin,2,0,2,0,0,0,0,0.0
#direktmandat,2,2,0,0,0,0,0,0.0
#dldk21,2,0,0,2,0,0,0,0.0
#bpt21,2,0,0,0,0,2,0,0.0
#lvv,2,2,0,0,0,0,0,0.0
#dldk,2,0,0,2,0,0,0,0.0
#wanderwitz,2,0,2,0,0,0,0,0.0
#tierpark,2,0,0,2,0,0,0,0.0
#treptow,2,2,0,0,0,0,0,0.0
#wahlomat,2,2,0,0,0,0,0,0.0
#machtdaslandgerecht,2,2,0,0,0,0,0,0.0
#bundestagswahl21,2,2,0,0,0,0,0,0.0
#msm,2,0,2,0,0,0,0,0.0
#edeka,2,0,2,0,0,0,0,0.0
#podcast,1,1,0,0,0,0,0,0.0
#passthaltnicht,1,0,0,0,1,0,0,0.0
#pechstein,1,0,0,0,0,0,1,0.0
#pestalozza,1,0,0,0,1,0,0,0.0
#marcmachts,1,0,1,0,0,0,0,0.0
#ökologisch,1,0,0,1,0,0,0,0.0
#queerrights,1,0,0,1,0,0,0,0.0
#protestpartei,1,0,0,1,0,0,0,0.0
#merz,1,0,0,0,1,0,0,0.0
#progressivemehrheiten,1,1,0,0,0,0,0,0.0
#pflegekrise,1,0,0,1,0,0,0,0.0
#plakate,1,1,0,0,0,0,0,0.0
#priorität,1,1,0,0,0,0,0,0.0
#merkel,1,0,1,0,0,0,0,0.0
