hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#rente,169,24,11,80,17,12,25
#aktienrente,35,0,0,1,0,0,34
#renten,26,2,2,14,5,3,0
#btw21,24,0,1,21,0,1,1
#triell,21,3,1,5,0,4,8
#bundestag,19,2,2,5,7,0,3
#doppelbesteuerung,17,3,0,4,4,1,5
#cdu,16,0,0,10,0,6,0
#rentemit68,16,2,0,9,1,0,4
#altersarmut,14,0,0,12,1,1,0
#fdp,13,0,0,8,0,1,4
#afd,13,0,0,0,13,0,0
#spd,12,1,0,8,0,1,2
#linksrutsch,11,0,0,11,0,0,0
#riester,11,0,2,7,1,1,0
#bundesregierung,10,0,0,3,7,0,0
#scholz,10,0,0,5,0,2,3
#laschet,10,0,1,8,0,1,0
#linke,9,1,0,8,0,0,0
#klimaschutz,9,0,0,5,0,4,0
#mindestlohn,9,0,0,6,0,3,0
#afdimbundestag,8,0,0,0,8,0,0
#machtdaslandgerecht,7,0,0,7,0,0,0
#scholzpacktdasan,7,0,0,0,0,7,0
#merz,6,0,0,5,0,1,0
#arbeit,6,0,0,4,0,2,0
#cdurausausderregierung,6,0,0,6,0,0,0
#union,6,0,0,2,0,4,0
#btw2021,6,0,0,6,0,0,0
#pflege,6,1,0,4,0,1,0
#bildung,5,0,1,4,0,0,0
#corona,5,0,0,5,0,0,0
#vielzutun,5,0,0,0,0,0,5
#dielinke,5,0,0,5,0,0,0
#phoenixrunde,5,5,0,0,0,0,0
#jetzt,4,0,0,4,0,0,0
#rentenniveau,4,0,2,1,0,1,0
#respekt,4,0,0,0,0,4,0
#grüne,4,1,2,1,0,0,0
#csu,4,0,0,1,0,3,0
#digitalisierung,3,0,0,2,0,0,1
#steuern,3,0,0,3,0,0,0
#gerechtigkeit,3,0,0,3,0,0,0
#gesundheit,3,0,0,2,0,1,0
#rentner,3,0,0,2,0,0,1
#rentenbesteuerung,3,0,0,0,2,1,0
#erwerbstätigenversicherung,3,0,0,1,0,2,0
#ostdeutschland,3,0,0,3,0,0,0
#rente68,3,0,0,3,0,0,0
#bürgerversicherung,3,0,3,0,0,0,0
#mindestrente,3,0,0,3,0,0,0
#bpt21,3,0,0,0,0,0,3
#wohnen,3,0,0,2,0,1,0
#merkel,3,0,0,3,0,0,0
#bundestagswahl,3,0,0,3,0,0,0
#bfh,3,1,0,0,1,1,0
#etfs,2,0,0,2,0,0,0
#nato,2,0,0,1,0,1,0
#sommerinterview,2,0,0,0,0,0,2
#miete,2,0,0,2,0,0,0
#außenpolitik,2,0,0,2,0,0,0
#freitagumeins,2,0,0,2,0,0,0
#baerbock,2,0,0,1,0,0,1
#sozialismus,2,0,0,2,0,0,0
#eu,2,1,1,0,0,0,0
