,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,SPD - norm
2021-01-01,,,,,,,,,,,,
2021-01-02,,,,,,,,,,,,
2021-01-03,,,,,,,,,,,,
2021-01-04,,,,,,,,,,,,
2021-01-05,,,,,,,,,,,,
2021-01-06,,,,,,,,,,,,
2021-01-07,,,,,,,,,,,,
2021-01-08,,,,,,,,,,,,
2021-01-09,,,,,,,,,,,,
2021-01-10,,,,,,,,,,,,
2021-01-11,,,,,,,,,,,,
2021-01-12,,,,,,,,,,,,
2021-01-13,,,,,,,,,,,,
2021-01-14,,,,,,,,,,,,
2021-01-15,,,,,,,,,,,,
2021-01-16,,,,,,,,,,,,
2021-01-17,,,,,,,,,,,,
2021-01-18,,,,,,,,,,,,
2021-01-19,,,,,,,,,,,,
2021-01-20,,,,,,,,,,,,
2021-01-21,,,,,,,,,,,,
2021-01-22,,,,,,,,,,,,
2021-01-23,,,,,,,,,,,,
2021-01-24,,,,,,,,,,,,
2021-01-25,,,,,,,,,,,,
2021-01-26,,,,,,,,,,,,
2021-01-27,,,,,,,,,,,,
2021-01-28,,,,,,,,,,,,
2021-01-29,,,,,,,,,,,,
2021-01-30,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,
2021-02-01,,,,,,,,,,,,
2021-02-02,,,,,,,,,,,,
2021-02-03,,,,,,,,,,,,
2021-02-04,,,,,,,,,,,,
2021-02-05,,,,,,,,,,,,
2021-02-06,,,,,,,,,,,,
2021-02-07,,,,,,,,,,,,
2021-02-08,,,,,,,,,,,,
2021-02-09,,,,,,,,,,,,
2021-02-10,,,,,,,,,,,,
2021-02-11,,,,,,,,,,,,
2021-02-12,,,,,,,,,,,,
2021-02-13,,,,,,,,,,,,
2021-02-14,,,,,,,,,,,,
2021-02-15,,,,,,,,,,,,
2021-02-16,,,,,,,,,,,,
2021-02-17,,,,,,,,,,,,
2021-02-18,,,,,,,,,,,,
2021-02-19,,,,,,,,,,,,
2021-02-20,,,,,,,,,,,,
2021-02-21,,,,,,,,,,,,
2021-02-22,,,,,,,,,,,,
2021-02-23,,,,,,,,,,,,
2021-02-24,,,,,,,,,,,,
2021-02-25,,,,,,,,,,,,
2021-02-26,,,,,,,,,,,,
2021-02-27,,,,,,,,,,,,
2021-02-28,,,,,,,,,,,,
2021-03-01,0.25,0.21666666666666667,0.5,0.6666666666666666,0.7,1.4,0.0037979081352369,0.0020018286863001337,0.0036300617712091486,0.0047017146201188955,0.004753352062482448,0.012271615664808526
2021-03-02,0.25,0.21666666666666667,0.5166666666666667,0.6666666666666666,0.7,1.4,0.0037979081352369,0.0020018286863001337,0.003725299866447244,0.0047017146201188955,0.004753352062482448,0.012271615664808526
2021-03-03,0.25,0.21666666666666667,0.5166666666666667,0.6833333333333333,0.6833333333333333,1.4333333333333333,0.0037979081352369,0.0020018286863001337,0.003725299866447244,0.004787625273039857,0.004542381598347426,0.012483929889861604
2021-03-04,0.25,0.21666666666666667,0.5166666666666667,0.7,0.6833333333333333,1.4333333333333333,0.0037979081352369,0.0020018286863001337,0.003725299866447244,0.004890505931476071,0.004542381598347426,0.012483929889861604
2021-03-05,0.25,0.21666666666666667,0.5166666666666667,0.7,0.6833333333333333,1.45,0.0037979081352369,0.0020018286863001337,0.003725299866447244,0.004890505931476071,0.004542381598347426,0.012601300781880383
2021-03-06,0.25,0.2,0.5166666666666667,0.7,0.6833333333333333,1.4833333333333334,0.0037979081352369,0.001862939797411245,0.003725299866447244,0.004890505931476071,0.004542381598347426,0.012924925377349638
2021-03-07,0.25,0.2,0.5166666666666667,0.6833333333333333,0.6833333333333333,1.4666666666666666,0.0037979081352369,0.001862939797411245,0.003725299866447244,0.004822478720591717,0.004542381598347426,0.012935948305039231
2021-03-08,0.25,0.2,0.5166666666666667,0.6666666666666666,0.6833333333333333,1.4833333333333334,0.0037979081352369,0.001862939797411245,0.003725299866447244,0.004692270387258384,0.004542381598347426,0.013184084229742814
2021-03-09,0.25,0.18333333333333332,0.5166666666666667,0.6666666666666666,0.6833333333333333,1.45,0.0037979081352369,0.0017463896808611284,0.003725299866447244,0.004692270387258384,0.004542381598347426,0.012901598354036599
2021-03-10,0.23333333333333334,0.16666666666666666,0.5166666666666667,0.6833333333333333,0.6833333333333333,1.4833333333333334,0.00366240678022335,0.0016273420618135093,0.003725299866447244,0.004755401700389697,0.004542381598347426,0.01314490735646969
2021-03-11,0.25,0.16666666666666666,0.5166666666666667,0.7,0.7,1.4166666666666667,0.0038632099930747555,0.0016273420618135093,0.003725299866447244,0.004909722688044018,0.004639280823153628,0.012301025499929603
2021-03-12,0.25,0.18333333333333332,0.5166666666666667,0.6833333333333333,0.65,1.4,0.0038632099930747555,0.0018556525640966144,0.003725299866447244,0.004743056021377351,0.0042424554263282305,0.012175712216721583
2021-03-13,0.25,0.18333333333333332,0.5166666666666667,0.6666666666666666,0.6,1.4333333333333333,0.0038632099930747555,0.0018556525640966144,0.003725299866447244,0.004629677336570094,0.0038392296198766175,0.0124931725341819
2021-03-14,0.25,0.18333333333333332,0.5166666666666667,0.6333333333333333,0.5666666666666667,1.4333333333333333,0.0038632099930747555,0.0018556525640966144,0.003725299866447244,0.004423916019697666,0.0036540444346914325,0.012480138972761241
2021-03-15,0.25,0.18333333333333332,0.5166666666666667,0.6333333333333333,0.5833333333333334,1.4166666666666667,0.0038632099930747555,0.0018556525640966144,0.003725299866447244,0.004426727535667078,0.0038258657405333568,0.012386506013959743
2021-03-16,0.25,0.16666666666666666,0.5166666666666667,0.6333333333333333,0.5833333333333334,1.4166666666666667,0.0038632099930747555,0.0017989632216929862,0.0037445725327787337,0.004426727535667078,0.0038258657405333568,0.01235283598028971
2021-03-17,0.25,0.16666666666666666,0.5166666666666667,0.6166666666666667,0.5333333333333333,1.4,0.0038632099930747555,0.0017989632216929862,0.0037445725327787337,0.004296519202333745,0.003622625827991119,0.01223546508827093
2021-03-18,0.25,0.18333333333333332,0.5166666666666667,0.6166666666666667,0.55,1.45,0.0038632099930747555,0.0019927616713053893,0.0037445725327787337,0.004296519202333745,0.0036187914133528573,0.01255597790878375
2021-03-19,0.25,0.18333333333333332,0.5166666666666667,0.6166666666666667,0.55,1.4166666666666667,0.0038632099930747555,0.0019927616713053893,0.0037445725327787337,0.004296519202333745,0.0036187914133528573,0.012232353313314496
2021-03-20,0.23333333333333334,0.18333333333333332,0.5,0.6166666666666667,0.55,1.4333333333333333,0.0036251147549795173,0.0019927616713053893,0.0036435624317686325,0.004296519202333745,0.003638196425816846,0.012397336478297662
2021-03-21,0.25,0.18333333333333332,0.5,0.6166666666666667,0.55,1.5,0.003902892532757295,0.0019927616713053893,0.0036435624317686325,0.004296519202333745,0.003638196425816846,0.01279653807510405
