hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#longcovid,20,0,1,0,0,19,0
#corona,13,1,2,7,1,1,1
#covid19,8,0,1,2,0,0,5
#bundesregierung,8,0,6,1,1,0,0
#klimaschutz,7,0,4,2,0,1,0
#mietendeckel,7,1,0,6,0,0,0
#impfung,6,0,1,1,1,0,3
#studie,5,0,2,1,2,0,0
#klimakrise,5,0,4,0,0,1,0
#lockdown,5,0,0,0,4,0,1
#lebensmittelindustrie,5,0,5,0,0,0,0
#afd,4,0,0,0,3,1,0
#spd,4,1,0,1,2,0,0
#homeoffice,4,0,3,0,0,0,1
#lieferkettengesetz,4,0,2,2,0,0,0
#wasserstoff,4,1,3,0,0,0,0
#reduktionsstrategie,4,0,4,0,0,0,0
#mieten,3,0,1,2,0,0,0
#deutschland,3,1,1,0,1,0,0
#eu,3,0,2,1,0,0,0
#co2preis,3,0,2,1,0,0,0
#btw21,3,0,1,1,1,0,0
#kindermarketing,3,0,3,0,0,0,0
#leipzig,3,0,0,3,0,0,0
#klima,3,0,1,2,0,0,0
#entschädigungsfonds,2,0,0,0,0,2,0
#spahn,2,0,1,1,0,0,0
#energiegeld,2,0,2,0,0,0,0
#drittewelle,2,0,1,0,0,1,0
#ehegattensplitting,2,0,2,0,0,0,0
#ehegattenspitting,2,0,2,0,0,0,0
#eeg,2,0,1,0,0,0,1
#econtwitter,2,0,2,0,0,0,0
#duogynon,2,0,0,0,0,2,0
#salonderkinderrechte,2,0,2,0,0,0,0
#osterlockdown,2,0,0,2,0,0,0
#fairewärme,2,0,2,0,0,0,0
#münchen,2,0,0,0,2,0,0
#linke,2,0,0,2,0,0,0
#kulturfrequenzen,2,0,2,0,0,0,0
#abschiebestopp,2,0,0,2,0,0,0
#klarerkopfklareregeln,2,0,0,2,0,0,0
#mieter,2,0,0,2,0,0,0
#karlsruhe,2,0,1,0,0,0,1
#ioannidis,2,0,0,0,2,0,0
#netzdg,2,0,0,0,0,0,2
#fdp,2,0,0,0,0,0,2
#hartziv,2,0,0,1,0,0,1
#nrw,2,0,2,0,0,0,0
#petitionen,2,1,0,0,0,1,0
#petitionsausschuss,2,0,0,0,0,2,0
#glyphosat,2,0,1,1,0,0,0
#racialprofiling,2,2,0,0,0,0,0
#frauen,2,0,1,0,0,1,0
#csu,2,0,0,1,0,1,0
#öpnv,2,0,2,0,0,0,0
#covid,2,0,0,0,0,1,1
#umgangsrecht,2,0,0,0,0,0,2
#biontech,2,0,0,1,0,0,1
#vielzutun,2,0,0,0,0,0,2
#berlin,2,0,2,0,0,0,0
#verkehrswende,2,0,1,1,0,0,0
#us,2,0,1,0,1,0,0
#bahn,2,0,2,0,0,0,0
#wissenschaft,2,0,0,0,1,1,0
#bundestag,2,0,0,0,1,1,0
#astrazeneca,2,0,1,0,0,0,1
#aly,2,0,0,2,0,0,0
