,AFD,CDUCSU,FDP,GRUENE,LINKE,OTHER,SPD,AFD - norm,CDUCSU - norm,FDP - norm,GRUENE - norm,LINKE - norm,OTHER - norm,SPD - norm
2021-01-01,,,,,,,,,,,,,,
2021-01-02,,,,,,,,,,,,,,
2021-01-03,,,,,,,,,,,,,,
2021-01-04,,,,,,,,,,,,,,
2021-01-05,,,,,,,,,,,,,,
2021-01-06,,,,,,,,,,,,,,
2021-01-07,,,,,,,,,,,,,,
2021-01-08,,,,,,,,,,,,,,
2021-01-09,,,,,,,,,,,,,,
2021-01-10,,,,,,,,,,,,,,
2021-01-11,,,,,,,,,,,,,,
2021-01-12,,,,,,,,,,,,,,
2021-01-13,,,,,,,,,,,,,,
2021-01-14,,,,,,,,,,,,,,
2021-01-15,,,,,,,,,,,,,,
2021-01-16,,,,,,,,,,,,,,
2021-01-17,,,,,,,,,,,,,,
2021-01-18,,,,,,,,,,,,,,
2021-01-19,,,,,,,,,,,,,,
2021-01-20,,,,,,,,,,,,,,
2021-01-21,,,,,,,,,,,,,,
2021-01-22,,,,,,,,,,,,,,
2021-01-23,,,,,,,,,,,,,,
2021-01-24,,,,,,,,,,,,,,
2021-01-25,,,,,,,,,,,,,,
2021-01-26,,,,,,,,,,,,,,
2021-01-27,,,,,,,,,,,,,,
2021-01-28,,,,,,,,,,,,,,
2021-01-29,,,,,,,,,,,,,,
2021-01-30,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,
2021-02-01,,,,,,,,,,,,,,
2021-02-02,,,,,,,,,,,,,,
2021-02-03,,,,,,,,,,,,,,
2021-02-04,,,,,,,,,,,,,,
2021-02-05,,,,,,,,,,,,,,
2021-02-06,,,,,,,,,,,,,,
2021-02-07,,,,,,,,,,,,,,
2021-02-08,,,,,,,,,,,,,,
2021-02-09,,,,,,,,,,,,,,
2021-02-10,,,,,,,,,,,,,,
2021-02-11,,,,,,,,,,,,,,
2021-02-12,,,,,,,,,,,,,,
2021-02-13,,,,,,,,,,,,,,
2021-02-14,,,,,,,,,,,,,,
2021-02-15,,,,,,,,,,,,,,
2021-02-16,,,,,,,,,,,,,,
2021-02-17,,,,,,,,,,,,,,
2021-02-18,,,,,,,,,,,,,,
2021-02-19,,,,,,,,,,,,,,
2021-02-20,,,,,,,,,,,,,,
2021-02-21,,,,,,,,,,,,,,
2021-02-22,,,,,,,,,,,,,,
2021-02-23,,,,,,,,,,,,,,
2021-02-24,,,,,,,,,,,,,,
2021-02-25,,,,,,,,,,,,,,
2021-02-26,,,,,,,,,,,,,,
2021-02-27,,,,,,,,,,,,,,
2021-02-28,,,,,,,,,,,,,,
2021-03-01,3.0166666666666666,1.0,,3.966666666666667,4.4,,0.8166666666666667,0.14388764395243914,0.10644272394272394,,0.08271556965101687,0.061652692659084,,0.06531601510843797
2021-03-02,2.9833333333333334,1.0,,4.116666666666666,4.4,,0.8333333333333334,0.14132354138833658,0.10644272394272394,,0.08502326195870918,0.06129691816537846,,0.06716786696028983
2021-03-03,3.1,1.0333333333333334,,4.2,4.45,,0.85,0.14492629828056716,0.1119982794982795,,0.0863893821772884,0.06088842143335231,,0.06804505994274597
2021-03-04,3.183333333333333,1.0333333333333334,1.3833333333333333,4.233333333333333,4.5,,0.8833333333333333,0.1483683272660744,0.1119982794982795,0.12812675576116436,0.08666474449612899,0.062170472715403595,,0.07360061549830152
2021-03-05,3.2666666666666666,1.05,1.3666666666666667,4.316666666666666,4.55,,0.9,0.15080794079264445,0.11533161283161283,0.12574580338021196,0.0889795593109438,0.06284614839107927,,0.07235061549830152
2021-03-06,3.283333333333333,1.05,1.4,4.3,4.75,,0.9,0.15162864786335153,0.11644272394272395,0.1271950787425308,0.08833654795264097,0.0643171390862079,,0.07235061549830152
2021-03-07,3.283333333333333,1.0,1.4,4.216666666666667,4.716666666666667,,0.9666666666666667,0.15429068490038855,0.1125965700965701,0.12632927787672993,0.08764210350819653,0.06429582621323263,,0.0758520160585256
2021-03-08,3.216666666666667,0.95,1.3833333333333333,4.033333333333333,4.716666666666667,,0.95,0.1520114826211863,0.10981879231879232,0.1242459445433966,0.08471333349573369,0.06429582621323263,,0.07418534939185893
2021-03-09,3.1666666666666665,,1.3833333333333333,4.05,4.666666666666667,,1.0,0.15037006847977216,,0.1242459445433966,0.08522646978473206,0.0635376562785921,,0.07643402664053618
2021-03-10,3.15,0.9333333333333333,1.4166666666666667,4.1,4.683333333333334,,1.0,0.15037006847977216,0.10862831612831614,0.12634470997549538,0.08578419830856228,0.06386131540506813,,0.07458217478868433
2021-03-11,3.15,1.0,1.4166666666666667,4.2,4.783333333333333,,1.0166666666666666,0.15108435419405788,0.11254988475576712,0.12516625879704418,0.08514640744789505,0.06460992685157864,,0.07550810071461025
2021-03-12,3.1666666666666665,1.0166666666666666,1.3833333333333333,4.2,4.8,,1.0166666666666666,0.15319546530516898,0.11671655142243378,0.12394831007909546,0.08540440538391156,0.06505504742854505,,0.07550810071461025
2021-03-13,3.1166666666666667,1.0166666666666666,1.35,4.3,4.816666666666666,,1.0166666666666666,0.150070465305169,0.11641893237481474,0.11888878626957164,0.08742160115110732,0.06596328306322445,,0.07497334135632147
2021-03-14,3.066666666666667,1.0,1.3833333333333333,4.316666666666666,4.733333333333333,,1.0166666666666666,0.14840379863850234,0.11364115459703696,0.12444434182512719,0.08850347249613658,0.06519297493997515,,0.076488492871473
2021-03-15,3.0166666666666666,0.9666666666666667,1.3166666666666667,4.283333333333333,4.633333333333334,,1.0,0.148820465305169,0.11061085156673392,0.12343424081502619,0.08896967296233703,0.06485481068876743,,0.07676044314342326
2021-03-16,2.966666666666667,0.9833333333333333,1.3,4.416666666666667,4.65,,1.0166666666666666,0.1482031813545517,0.1133886293445117,0.12250831488910026,0.0915337755264396,0.06521794971913905,,0.07780210981008992
2021-03-17,2.8833333333333333,1.0,1.3,4.416666666666667,4.5,,1.0666666666666667,0.1461941264592489,0.11755529601117837,0.12250831488910026,0.09171410339529204,0.06565057891116673,,0.07769099869897882
2021-03-18,2.8833333333333333,1.0333333333333334,1.3,4.483333333333333,4.466666666666667,,1.0833333333333333,0.14674968201480446,0.12088862934451171,0.12250831488910026,0.09246293966325399,0.0644513919192968,,0.07769099869897882
2021-03-19,2.9,1.0666666666666667,1.2833333333333334,4.45,4.45,,1.1,0.14924968201480443,0.12565053410641647,0.12042498155576693,0.0913806885810029,0.06416403559745773,,0.07954285055083066
2021-03-20,2.966666666666667,1.0833333333333333,1.3,4.583333333333333,4.45,,1.1,0.1534163486814711,0.1289838674397498,0.12140537371262967,0.09273905243936675,0.06400462223861826,,0.07954285055083066
2021-03-21,2.9833333333333334,1.1,1.3,4.783333333333333,4.433333333333334,,1.1166666666666667,0.15861242711284365,0.1317616452175276,0.1205395728468288,0.09627116616392525,0.06413629237028838,,0.0805232427076934
