hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#menschenrechte,11,5,0,5,0,1,0.0,0
#afghanistan,3,1,0,2,0,0,0.0,0
#europa,3,0,0,3,0,0,0.0,0
#asyl,3,1,1,0,0,0,0.0,1
#berlin,3,1,0,2,0,0,0.0,0
#karatepe,2,1,0,1,0,0,0.0,0
#bosnien,2,0,1,0,0,0,0.0,1
#laschet,2,0,0,2,0,0,0.0,0
#grundrechte,2,2,0,0,0,0,0.0,0
#euro2020,2,0,0,1,1,0,0.0,0
#demokratie,2,2,0,0,0,0,0.0,0
#seenotrettung,2,2,0,0,0,0,0.0,0
#cdu,2,2,0,0,0,0,0.0,0
#rechtsstaat,2,2,0,0,0,0,0.0,0
#agh,2,2,0,0,0,0,0.0,0
#syrien,2,1,1,0,0,0,0.0,0
#triell,2,0,0,2,0,0,0.0,0
#unteilbar,2,1,0,1,0,0,0.0,0
#afd,2,0,1,0,0,0,0.0,1
#moria,1,1,0,0,0,0,0.0,0
#partizipation,1,1,0,0,0,0,0.0,0
#orage,1,0,1,0,0,0,0.0,0
#oceanviking,1,1,0,0,0,0,0.0,0
#nftcommunity,1,0,1,0,0,0,0.0,0
#steglitz,1,0,0,1,0,0,0.0,0
#migranten,1,0,0,0,0,0,0.0,1
#pluralität,1,0,0,1,0,0,0.0,0
#merkel,1,0,1,0,0,0,0.0,0
#wild,1,0,0,0,0,0,0.0,1
#meer,1,1,0,0,0,0,0.0,0
#merzverhindern,1,0,1,0,0,0,0.0,0
#pride2021,1,0,0,1,0,0,0.0,0
#pride,1,0,0,1,0,0,0.0,0
#sicherehäfen,1,1,0,0,0,0,0.0,0
#r2g,1,1,0,0,0,0,0.0,0
#umweltschutz,1,0,0,1,0,0,0.0,0
#rainbow,1,0,0,1,0,0,0.0,0
#rassismus,1,1,0,0,0,0,0.0,0
#recht,1,1,0,0,0,0,0.0,0
#maas,1,1,0,0,0,0,0.0,0
#uefa,1,0,0,1,0,0,0.0,0
#redlichkeit,1,0,0,1,0,0,0.0,0
#refugees,1,1,0,0,0,0,0.0,0
#selbstbestimmungsgesetz,1,0,0,1,0,0,0.0,0
#master,1,0,1,0,0,0,0.0,0
#abschieben,1,1,0,0,0,0,0.0,0
#lindemann,1,0,0,0,0,0,0.0,1
#eastpride,1,0,0,1,0,0,0.0,0
#abschiebungen,1,1,0,0,0,0,0.0,0
#agh21,1,1,0,0,0,0,0.0,0
#ausgrenzung,1,1,0,0,0,0,0.0,0
#ausgruenden,1,1,0,0,0,0,0.0,0
#belarus,1,0,0,1,0,0,0.0,0
#bildung,1,0,0,1,0,0,0.0,0
#boycottqatar2022,1,0,0,1,0,0,0.0,0
#bündnisse,1,0,0,1,0,0,0.0,0
#coronavirus,1,0,1,0,0,0,0.0,0
#covid19,1,0,1,0,0,0,0.0,0
#csd,1,0,0,1,0,0,0.0,0
#daenemark,1,0,1,0,0,0,0.0,0
#deutschland,1,0,1,0,0,0,0.0,0
#diesmalgruen,1,0,0,1,0,0,0.0,0
#elonmusk,1,0,1,0,0,0,0.0,0
#lichtenberg,1,1,0,0,0,0,0.0,0
#eurobundmeda,1,0,0,1,0,0,0.0,0
#europäischeunion,1,0,0,1,0,0,0.0,0
#fauciemails,1,0,1,0,0,0,0.0,0
#frauen,1,0,0,0,0,1,0.0,0
#impfdebatte,1,1,0,0,0,0,0.0,0
#ioc,1,0,0,1,0,0,0.0,0
#istanbulconvention,1,0,0,0,1,0,0.0,0
#istanbulkonvention,1,0,0,0,0,1,0.0,0
#istanbulsozlesmesiyasatir,1,0,0,0,1,0,0.0,0
#justsaying,1,1,0,0,0,0,0.0,0
#abschiebung,1,0,1,0,0,0,0.0,0
#klimaschutz,1,0,0,1,0,0,0.0,0
#lesvos,1,0,0,1,0,0,0.0,0
#lgbtiqfreedomzone,1,0,0,1,0,0,0.0,0
#wissa,1,1,0,0,0,0,0.0,0
