hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#verkehrswende,88,1,47,38,0,1,1
#klimaschutz,63,4,46,9,0,2,2
#öpnv,63,10,22,11,2,5,13
#scheuer,54,0,38,15,0,1,0
#bahn,43,0,29,8,0,3,3
#tempolimit,41,0,25,6,5,2,3
#fahrrad,37,11,20,2,0,0,4
#lastenrad,35,1,22,4,1,1,6
#fdp,33,0,11,2,1,0,19
#corona,33,4,5,11,7,2,4
#autokorrektur,28,0,0,28,0,0,0
#berlin,28,3,2,5,7,5,6
#laschet,27,0,22,4,0,1,0
#afd,26,0,1,0,25,0,0
#lkw,25,0,17,0,0,1,7
#auto,25,2,12,5,1,1,4
#btw21,25,1,10,8,2,1,3
#mobilität,25,5,9,2,0,1,8
#cdu,23,1,11,5,3,3,0
#bundestag,22,4,2,6,6,2,2
#csu,21,0,17,1,2,1,0
#verkehr,21,1,3,3,0,1,13
#elektromobilität,18,4,11,2,0,1,0
#autobahn,17,0,4,10,0,0,3
#lucaapp,17,0,0,17,0,0,0
#wasserstoff,16,9,4,0,0,0,3
#spd,15,3,7,2,1,0,2
#grüne,14,1,2,1,4,2,4
#linke,14,0,0,11,2,0,1
#bus,14,0,9,5,0,0,0
#vielzutun,13,0,0,0,0,0,13
#bundesregierung,13,1,1,7,3,0,1
#landtagbw,13,0,0,0,0,0,13
#grünen,12,4,1,0,5,1,1
#erdogan,12,0,7,2,0,1,2
#nahverkehr,11,0,2,5,1,0,3
#lastenräder,11,0,6,0,3,0,2
#klima,11,3,4,4,0,0,0
#co2,11,0,3,2,2,1,3
#schiene,11,0,9,0,0,1,1
#autoindustrie,11,0,5,4,2,0,0
#diesel,11,1,5,2,3,0,0
#radverkehr,11,3,7,0,0,1,0
#karlsruhe,11,0,1,1,0,0,9
#autogipfel,11,0,3,7,1,0,0
#verkehrssicherheit,10,0,9,0,0,0,1
#güterverkehr,10,1,4,0,0,0,5
#union,9,1,5,3,0,0,0
#münchen,9,0,1,6,0,0,2
#stuttgart,9,1,3,0,0,0,5
#bonn,9,0,8,0,0,0,1
#türkei,9,1,3,4,0,1,0
#infrastruktur,9,0,4,0,0,0,5
#ltwbw21,9,1,6,0,1,1,0
#iaa,8,1,3,3,0,0,1
#mobilitätswende,8,0,4,4,0,0,0
#cducsu,8,0,6,1,1,0,0
#klimakrise,8,0,5,3,0,0,0
#benzin,8,2,1,3,2,0,0
#digitalisierung,7,1,2,0,0,1,3
#dresden,7,0,6,1,0,0,0
#automobilindustrie,7,1,5,0,1,0,0
#söder,7,0,6,0,1,0,0
#transformation,7,1,6,0,0,0,0
#gruene,7,0,1,3,1,0,2
#baerbock,7,2,0,4,1,0,0
#scholz,7,2,4,0,0,0,1
#merkel,7,1,0,3,3,0,0
#verkehrspolitik,7,0,5,2,0,0,0
#bpt21,7,0,0,0,0,0,7
#wirecard,7,3,1,2,0,0,1
#lockdown,6,0,0,0,3,0,3
#tesla,6,0,5,1,0,0,0
#deutschland,6,0,0,0,4,0,2
#noafd,6,0,3,2,0,1,0
#usa,6,1,2,0,0,1,2
#greenpeace,6,1,2,0,1,0,2
#visionzero,6,0,3,2,0,1,0
#verbrenner,6,0,5,0,1,0,0
#autos,6,2,4,0,0,0,0
#logistik,6,0,1,0,0,0,5
#freiheit,6,0,1,1,2,0,2
#weltfahrradtag,6,1,2,1,0,2,0
