hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#berlin,28,18,2,6,1,0,1,0
#r2g,24,18,1,4,0,1,0,0
#agh,22,20,1,1,0,0,0,0
#mietendeckel,17,7,2,6,1,0,1,0
#klimaschutz,14,3,0,10,1,0,0,0
#plenum,12,10,0,2,0,0,0,0
#klargehtdas,11,0,0,11,0,0,0,0
#mahe,10,10,0,0,0,0,0,0
#corona,10,2,2,6,0,0,0,0
#linke,9,8,1,0,0,0,0,0
#btw21,9,5,1,3,0,0,0,0
#agh21,9,5,0,4,0,0,0,0
#cdurausausderregierung,8,8,0,0,0,0,0,0
#wissenschaft,6,0,0,6,0,0,0,0
#marzahn,6,6,0,0,0,0,0,0
#cdu,6,2,0,4,0,0,0,0
#sozial,5,2,1,2,0,0,0,0
#linkelpt,5,5,0,0,0,0,0,0
#hellersdorf,5,5,0,0,0,0,0,0
#gerechtigkeit,5,2,0,3,0,0,0,0
#klimakrise,5,3,0,2,0,0,0,0
#berlinforfuture,4,0,0,4,0,0,0,0
#mietenschutzschirm,4,0,0,4,0,0,0,0
#linkebpt,4,4,0,0,0,0,0,0
#wohnen,4,1,0,2,1,0,0,0
#obdachlose,4,2,0,1,1,0,0,0
#grundsicherung,4,1,1,2,0,0,0,0
#mietenwahnsinn,4,2,0,2,0,0,0,0
#armut,4,4,0,0,0,0,0,0
#dbdk21,4,0,0,4,0,0,0,0
#lockdown,4,0,3,1,0,0,0,0
#spd,4,1,0,3,0,0,0,0
#allesistdrin,4,0,0,4,0,0,0,0
#hartziv,3,3,0,0,0,0,0,0
#grüne,3,1,0,1,0,0,1,0
#klimakonferenz,3,0,0,3,0,0,0,0
#vonovia,3,0,0,3,0,0,0,0
#schönebergernorden,3,0,0,3,0,0,0,0
#vielzutun,3,0,0,0,0,3,0,0
#bildung,3,0,0,3,0,0,0,0
#txl,3,2,0,1,0,0,0,0
#rotradikalrealistisch,3,3,0,0,0,0,0,0
#köpenick,3,3,0,0,0,0,0,0
#linksrutsch,3,3,0,0,0,0,0,0
#mietendemo21,3,2,0,1,0,0,0,0
#laschet,3,0,1,2,0,0,0,0
#wissa,3,2,0,1,0,0,0,0
#mietenwahl,3,3,0,0,0,0,0,0
#baerbock,3,0,2,1,0,0,0,0
#b0105,3,2,0,1,0,0,0,0
#aktuellestunde,3,3,0,0,0,0,0,0
#zuhause,3,3,0,0,0,0,0,0
#triell,3,1,0,2,0,0,0,0
#fragestunde,3,3,0,0,0,0,0,0
#stadtentwicklung,2,2,0,0,0,0,0,0
#gruenen,2,0,0,2,0,0,0,0
#ffp2,2,2,0,0,0,0,0,0
#stadtumbau,2,2,0,0,0,0,0,0
#gesellschaft,2,0,0,2,0,0,0,0
#gruene,2,0,0,2,0,0,0,0
#greennewdeal,2,2,0,0,0,0,0,0
#solidarisch,2,2,0,0,0,0,0,0
#friedlich,2,2,0,0,0,0,0,0
#solidaritaetmitmerkel,2,0,2,0,0,0,0,0
#sozialklimagerecht,2,2,0,0,0,0,0,0
#grueneslicht,2,0,0,2,0,0,0,0
#genossenschaften,2,0,0,1,0,0,1,0
#soziales,2,0,0,1,1,0,0,0
#klima,2,0,0,1,1,0,0,0
#solargesetz,2,2,0,0,0,0,0,0
#a100,2,2,0,0,0,0,0,0
#merkel,2,1,1,0,0,0,0,0
#masken,2,2,0,0,0,0,0,0
#marktwirtschaft,2,0,1,0,0,0,1,0
#lockerungen,2,0,2,0,0,0,0,0
#linksklausur,2,2,0,0,0,0,0,0
#linken,2,1,1,0,0,0,0,0
#lichtenberg,2,2,0,0,0,0,0,0
#mittelstand,2,0,2,0,0,0,0,0
#mobilitaetswende,2,2,0,0,0,0,0,0
#kultur,2,1,0,1,0,0,0,0
#schule,2,1,0,1,0,0,0,0
#neuelinkemehrheiten,2,2,0,0,0,0,0,0
#noafd,2,2,0,0,0,0,0,0
#stefaniefuchs,2,2,0,0,0,0,0,0
#rassismus,2,2,0,0,0,0,0,0
#recht,2,2,0,0,0,0,0,0
#insm,2,0,0,2,0,0,0,0
#rechtaufstadt,2,2,0,0,0,0,0,0
#reichtumumverteilen,2,2,0,0,0,0,0,0
#ichwaehlelinks,2,2,0,0,0,0,0,0
#fdp,2,1,0,1,0,0,0,0
#sozialisierung,2,2,0,0,0,0,0,0
#arbeitsplätze,2,2,0,0,0,0,0,0
#bundesregierung,2,2,0,0,0,0,0,0
#bafög,2,0,0,2,0,0,0,0
#art15,2,2,0,0,0,0,0,0
#wedding,2,2,0,0,0,0,0,0
#unteilbar,2,2,0,0,0,0,0,0
#engagement,2,1,0,0,1,0,0,0
#vergesellschaftung,2,2,0,0,0,0,0,0
#wohnungslosenhilfe,2,0,0,2,0,0,0,0
#verkehrswende,2,0,0,2,0,0,0,0
#bauhütte,2,2,0,0,0,0,0,0
#enteignung,2,0,1,0,0,0,1,0
#union,2,1,0,1,0,0,0,0
#wieler,2,0,0,2,0,0,0,0
#afd,2,0,1,0,0,0,0,1
#eurobundmediena,2,2,0,0,0,0,0,0
#abgeordnetenhauswahl,2,2,0,0,0,0,0,0
#tabu,2,0,0,2,0,0,0,0
#ökosozialismus,2,2,0,0,0,0,0,0
#wissenwandelberlin,2,0,0,2,0,0,0,0
#welovereinickendorf,1,0,0,1,0,0,0,0
#neukölln,1,0,0,1,0,0,0,0
#neukoelln,1,0,0,1,0,0,0,0
#noiaa,1,1,0,0,0,0,0,0
#noratschirner,1,0,0,1,0,0,0,0
#wbs,1,0,0,0,0,0,1,0
#obdachlosen,1,1,0,0,0,0,0,0
#städtebau,1,1,0,0,0,0,0,0
#wandel,1,0,0,1,0,0,0,0
#wahlprogramm,1,0,0,1,0,0,0,0
#opmasken,1,1,0,0,0,0,0,0
#oxfam,1,1,0,0,0,0,0,0
#werhatdergibt,1,0,0,1,0,0,0,0
#partizipation,1,0,0,0,1,0,0,0
#phoenixtv,1,0,1,0,0,0,0,0
#wahlkreis5,1,1,0,0,0,0,0,0
#wahlkampf,1,1,0,0,0,0,0,0
#postpopulismus,1,1,0,0,0,0,0,0
#priorität,1,1,0,0,0,0,0,0
#wahlen2021,1,1,0,0,0,0,0,0
#wendenschloß,1,1,0,0,0,0,0,0
#wirgebeneuchdiestadtzurück,1,1,0,0,0,0,0,0
#neubau,1,1,0,0,0,0,0,0
#nahversorgung,1,1,0,0,0,0,0,0
#ökologisch,1,0,0,1,0,0,0,0
#zusammenhalt,1,0,0,1,0,0,0,0
#mietpreistreiberei,1,1,0,0,0,0,0,0
#zoz,1,0,1,0,0,0,0,0
#mietrecht,1,1,0,0,0,0,0,0
#zielvereinbarung,1,0,0,1,0,0,0,0
#wohnunhslosenhilfesystem,1,0,0,0,1,0,0,0
#mindestens600,1,1,0,0,0,0,0,0
#wohnraumversorgungspolitik,1,1,0,0,0,0,0,0
#wohngemeinnützigkeit,1,0,0,1,0,0,0,0
#mindestlohn,1,1,0,0,0,0,0,0
#miri,1,0,1,0,0,0,0,0
#wklbg4,1,1,0,0,0,0,0,0
#wissenschaftspreis,1,1,0,0,0,0,0,0
#mischkanalisation,1,1,0,0,0,0,0,0
#wissenschaftspolitik,1,0,0,1,0,0,0,0
#mixmarkt,1,1,0,0,0,0,0,0
#mobilitaet,1,1,0,0,0,0,0,0
#wirmachennachbarschaft,1,0,0,1,0,0,0,0
#puadieseeg,1,0,0,1,0,0,0,0
#mobilität,1,1,0,0,0,0,0,0
