hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#agh,13,9,0,1,0,3,0,0.0
#berlin,11,9,0,0,2,0,0,0.0
#recht,5,5,0,0,0,0,0,0.0
#starkeverwaltung,4,0,0,4,0,0,0,0.0
#plenum,4,4,0,0,0,0,0,0.0
#ktdat,4,2,0,2,0,0,0,0.0
#digitalisierung,4,1,0,1,1,1,0,0.0
#verwaltung,4,0,0,2,2,0,0,0.0
#aktuelleviertelstunde,3,3,0,0,0,0,0,0.0
#priorität,3,3,0,0,0,0,0,0.0
#r2g,3,0,0,2,0,0,1,0.0
#corona,3,0,0,1,1,1,0,0.0
#cdurausausderregierung,2,2,0,0,0,0,0,0.0
#digitalesberlin,2,0,0,2,0,0,0,0.0
#spd,2,1,0,1,0,0,0,0.0
#diversity,2,1,0,1,0,0,0,0.0
#eakte,2,0,0,2,0,0,0,0.0
#fdp,2,2,0,0,0,0,0,0.0
#noafd,1,1,0,0,0,0,0,0.0
#opendata,1,1,0,0,0,0,0,0.0
#nervenblank,1,0,0,0,1,0,0,0.0
#nichtmituns,1,0,1,0,0,0,0,0.0
#partizipation,1,1,0,0,0,0,0,0.0
#ortskräfte,1,0,0,1,0,0,0,0.0
#mpk,1,0,0,1,0,0,0,0.0
#natur,1,0,0,1,0,0,0,0.0
#perspektivwechsel,1,0,0,0,1,0,0,0.0
#migrationshintergrund,1,0,0,1,0,0,0,0.0
#mehrhochalsbreit,1,0,0,1,0,0,0,0.0
#machtbueroszu,1,0,0,1,0,0,0,0.0
#luftbrücke,1,0,0,1,0,0,0,0.0
#lucaapp,1,1,0,0,0,0,0,0.0
#landesprogramm,1,0,0,1,0,0,0,0.0
#kulturräumeberlin,1,1,0,0,0,0,0,0.0
#konsequenzen,1,0,0,1,0,0,0,0.0
#kommission,1,0,0,1,0,0,0,0.0
#patenschaftsnetzwerk,1,0,0,1,0,0,0,0.0
#abgeordnetenhaus,1,0,0,0,1,0,0,0.0
#pflege,1,0,0,0,1,0,0,0.0
#polizeibeauftragte,1,1,0,0,0,0,0,0.0
#wissaus,1,0,0,1,0,0,0,0.0
#wedding,1,1,0,0,0,0,0,0.0
#vivantes,1,0,0,1,0,0,0,0.0
#vielfalt,1,0,0,1,0,0,0,0.0
#victoriastadt,1,1,0,0,0,0,0,0.0
#verfassungswidrig,1,0,1,0,0,0,0,0.0
#transparenzgesetz,1,0,0,1,0,0,0,0.0
#testsfüralle,1,0,0,1,0,0,0,0.0
#testen,1,0,0,1,0,0,0,0.0
#taliban,1,0,1,0,0,0,0,0.0
#tageserkenntnis,1,0,0,0,0,0,1,0.0
#steuerflucht,1,0,0,0,1,0,0,0.0
#stadtwohna,1,0,0,0,0,1,0,0.0
#spenden,1,1,0,0,0,0,0,0.0
#smartcity,1,1,0,0,0,0,0,0.0
#klima,1,0,0,1,0,0,0,0.0
#rassismus,1,0,0,1,0,0,0,0.0
#klimaschutz,1,0,0,1,0,0,0,0.0
#innenverwaltung,1,1,0,0,0,0,0,0.0
#klargehtdas,1,0,0,1,0,0,0,0.0
#kiezblocks,1,1,0,0,0,0,0,0.0
#esf,1,0,0,1,0,0,0,0.0
#egov,1,0,0,0,0,0,1,0.0
#efre,1,0,0,1,0,0,0,0.0
#dualesstudium,1,0,0,1,0,0,0,0.0
#drugchecking,1,1,0,0,0,0,0,0.0
#dldk21,1,0,0,1,0,0,0,0.0
#diversityday,1,1,0,0,0,0,0,0.0
#digitalwerkstatt,1,0,0,1,0,0,0,0.0
#digitaleverwaltung,1,0,0,1,0,0,0,0.0
#datenschutbeauftragte,1,1,0,0,0,0,0,0.0
#cdu,1,1,0,0,0,0,0,0.0
#bürokratie,1,0,0,1,0,0,0,0.0
#bvv,1,0,0,0,1,0,0,0.0
#bunteverwaltung,1,0,0,1,0,0,0,0.0
#bundestag,1,0,1,0,0,0,0,0.0
#buergengpart,1,0,0,0,0,1,0,0.0
#btw21,1,0,0,1,0,0,0,0.0
#ber,1,0,0,0,0,0,1,0.0
#beamte,1,0,0,0,1,0,0,0.0
#antimuslimischen,1,0,0,1,0,0,0,0.0
#afghanistan,1,0,1,0,0,0,0,0.0
#eurobundmeda,1,0,0,0,0,1,0,0.0
#eurobundmedien,1,0,0,1,0,0,0,0.0
#expert_innen,1,0,0,1,0,0,0,0.0
#holzbau,1,0,0,1,0,0,0,0.0
#keineschwarzarbeit,1,0,0,0,1,0,0,0.0
#kabul,1,0,0,1,0,0,0,0.0
#jugendamt,1,0,0,1,0,0,0,0.0
#afganistan,1,0,0,1,0,0,0,0.0
#impfung,1,0,0,1,0,0,0,0.0
#hvmitte,1,1,0,0,0,0,0,0.0
#hundesteuerbefreiung,1,1,0,0,0,0,0,0.0
#housingforall,1,1,0,0,0,0,0,0.0
#home,1,0,0,0,0,0,1,0.0
#hanau,1,0,0,1,0,0,0,0.0
#fehler,1,0,0,1,0,0,0,0.0
#gutebildung,1,0,0,1,0,0,0,0.0
#grüngehtsweiter,1,0,0,1,0,0,0,0.0
#grundschulen,1,0,0,1,0,0,0,0.0
#gesundheit,1,0,0,1,0,0,0,0.0
#gesetzderoffenentür,1,1,0,0,0,0,0,0.0
#fürberlin,1,0,0,1,0,0,0,0.0
#freieszene,1,1,0,0,0,0,0,0.0
#fragestunde,1,1,0,0,0,0,0,0.0
#fightracism,1,0,0,1,0,0,0,0.0
#zukunftspakt,1,0,0,1,0,0,0,0.0
