hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#digitalisierung,29,7,0,12,5,4,1,0.0
#berlin,9,3,0,3,2,1,0,0.0
#corona,6,0,0,5,0,0,1,0.0
#klimaschutz,5,0,0,5,0,0,0,0.0
#ktdat,5,2,0,2,1,0,0,0.0
#r2g,4,0,0,3,1,0,0,0.0
#grüne,3,0,3,0,0,0,0,0.0
#starkeverwaltung,3,0,0,3,0,0,0,0.0
#agh,3,2,0,0,0,1,0,0.0
#datenpolitik,3,3,0,0,0,0,0,0.0
#airbnb,3,3,0,0,0,0,0,0.0
#lucaapp,3,2,0,0,0,0,1,0.0
#vielzutun,2,0,0,0,0,2,0,0.0
#finanzialisierung,2,2,0,0,0,0,0,0.0
#datenschutz,2,2,0,0,0,0,0,0.0
#ehrenamt,2,1,0,0,0,1,0,0.0
#smartcity,2,2,0,0,0,0,0,0.0
#enkeltauglichepolitik,2,0,0,0,2,0,0,0.0
#cwa,2,1,0,0,0,0,1,0.0
#bildung,2,0,0,1,0,0,1,0.0
#digitalesberlin,2,0,0,2,0,0,0,0.0
#wirtschaft,2,0,0,1,0,0,1,0.0
#elektromobilität,2,0,0,2,0,0,0,0.0
#airbnbenteignen,2,2,0,0,0,0,0,0.0
#neuland,1,0,0,0,1,0,0,0.0
#pflege4,1,0,0,0,1,0,0,0.0
#plattformisierung,1,1,0,0,0,0,0,0.0
#pflege,1,0,0,0,1,0,0,0.0
#klimawandel,1,1,0,0,0,0,0,0.0
#plenum,1,1,0,0,0,0,0,0.0
#pride,1,1,0,0,0,0,0,0.0
#owf,1,0,0,1,0,0,0,0.0
#koboedipe,1,0,0,1,0,0,0,0.0
#mitbestimmung,1,1,0,0,0,0,0,0.0
#mpk,1,0,0,1,0,0,0,0.0
#mobilität,1,0,0,1,0,0,0,0.0
#kreuzberg,1,0,0,1,0,0,0,0.0
#marzahn,1,1,0,0,0,0,0,0.0
#marienfelde,1,0,0,1,0,0,0,0.0
