hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#afghanistan,33,6,14,12,0,0,1,0
#afd,9,2,6,0,0,0,0,1
#ortskräfte,9,3,2,4,0,0,0,0
#kabul,7,0,5,2,0,0,0,0
#berlin,7,4,1,2,0,0,0,0
#ortskraefte,6,3,3,0,0,0,0,0
#taliban,5,1,4,0,0,0,0,0
#abschiebungen,5,2,1,2,0,0,0,0
#seenotrettung,4,3,1,0,0,0,0,0
#deutschland,4,1,3,0,0,0,0,0
#asyl,3,1,1,0,0,0,0,1
#btw21,3,1,1,1,0,0,0,0
#laschet,3,0,1,2,0,0,0,0
#patenschaftsnetzwerk,3,0,0,3,0,0,0,0
#abschiebung,3,1,2,0,0,0,0,0
#talibans,3,2,1,0,0,0,0,0
#triell,3,0,1,2,0,0,0,0
#plenum,2,2,0,0,0,0,0,0
#savepanjshir,2,0,2,0,0,0,0,0
#schlagabtausch,2,0,2,0,0,0,0,0
#syrien,2,0,1,1,0,0,0,0
#karatepe,2,1,0,1,0,0,0,0
#usa,2,0,2,0,0,0,0,0
#kabulaiport,2,0,2,0,0,0,0,0
#refugeeswelcome,2,2,0,0,0,0,0,0
#luftbrücke,2,0,0,2,0,0,0,0
#agh21,2,2,0,0,0,0,0,0
#agh,2,2,0,0,0,0,0,0
#bosnien,2,0,1,0,0,0,0,1
#schuldenunion,1,0,1,0,0,0,0,0
#aktuellestunde,1,1,0,0,0,0,0,0
#rtltriell,1,0,1,0,0,0,0,0
#rotrotgrün,1,0,1,0,0,0,0,0
#amtseid,1,0,0,0,1,0,0,0
#refugees,1,1,0,0,0,0,0,0
#redlichkeit,1,0,0,1,0,0,0,0
#rassismus,1,1,0,0,0,0,0,0
#rakete,1,0,1,0,0,0,0,0
#chancen,1,0,0,1,0,0,0,0
#politischeverfolgung,1,0,1,0,0,0,0,0
#podcast,1,1,0,0,0,0,0,0
#annewill,1,0,1,0,0,0,0,0
#asylbewerber,1,0,1,0,0,0,0,0
#partizipation,1,1,0,0,0,0,0,0
#paralympics,1,0,1,0,0,0,0,0
#ausgrenzung,1,1,0,0,0,0,0,0
#b3108,1,0,1,0,0,0,0,0
#orage,1,0,1,0,0,0,0,0
#oceanviking,1,1,0,0,0,0,0,0
#r2g,1,1,0,0,0,0,0,0
#schönebergernorden,1,0,0,1,0,0,0,0
#nftcommunity,1,0,1,0,0,0,0,0
#türkei,1,1,0,0,0,0,0,0
#çiçek,1,1,0,0,0,0,0,0
#youtube,1,1,0,0,0,0,0,0
#willkommen2021,1,0,1,0,0,0,0,0
#wild,1,0,0,0,0,0,0,1
#welt,1,0,1,0,0,0,0,0
#wegmitfrontex,1,1,0,0,0,0,0,0
#abschiebungstoppen,1,1,0,0,0,0,0,0
#urania,1,0,0,1,0,0,0,0
#afganistan,1,0,1,0,0,0,0,0
#seawatch3,1,0,1,0,0,0,0,0
#afganisthan,1,1,0,0,0,0,0,0
#afghanishtan,1,0,1,0,0,0,0,0
#afghanistandisaster,1,0,1,0,0,0,0,0
#streichtdasc,1,1,0,0,0,0,0,0
#sprechstunde,1,1,0,0,0,0,0,0
#spotify,1,1,0,0,0,0,0,0
#spd,1,0,1,0,0,0,0,0
#sicherehäfen,1,1,0,0,0,0,0,0
#nopushbacks,1,1,0,0,0,0,0,0
#neujahrskonzert2021,1,0,1,0,0,0,0,0
#coronavirus,1,0,1,0,0,0,0,0
#lanz,1,0,1,0,0,0,0,0
#ktdat,1,1,0,0,0,0,0,0
#kabulluftbruecke,1,0,0,1,0,0,0,0
#btwahl2021,1,0,1,0,0,0,0,0
#bundesregierung,1,0,1,0,0,0,0,0
#isis,1,0,1,0,0,0,0,0
#illegalimmigration,1,0,1,0,0,0,0,0
#grünen,1,0,1,0,0,0,0,0
#giffey,1,1,0,0,0,0,0,0
#frontex,1,1,0,0,0,0,0,0
#frohesneuesjahr,1,0,1,0,0,0,0,0
#flüchtlinge,1,0,0,1,0,0,0,0
#fluechtlinge,1,0,1,0,0,0,0,0
#fauciemails,1,0,1,0,0,0,0,0
#familien,1,0,0,1,0,0,0,0
#europa,1,0,0,1,0,0,0,0
#elonmusk,1,0,1,0,0,0,0,0
#bundeswehr,1,0,0,1,0,0,0,0
#daenemark,1,0,1,0,0,0,0,0
#covid19,1,0,1,0,0,0,0,0
#landesaufnahmeprogramm,1,0,0,1,0,0,0,0
#bleiberechtfüralle,1,1,0,0,0,0,0,0
#neujahrskonzert,1,0,1,0,0,0,0,0
#laschetkannsnicht,1,0,1,0,0,0,0,0
#neujahr,1,0,1,0,0,0,0,0
#msm,1,0,1,0,0,0,0,0
#moria,1,1,0,0,0,0,0,0
#migration,1,0,1,0,0,0,0,0
#migranten,1,0,0,0,0,0,0,1
#merzverhindern,1,0,1,0,0,0,0,0
#merkel,1,0,1,0,0,0,0,0
#menschenrechtskonvention,1,0,0,1,0,0,0,0
#menschenrechte,1,1,0,0,0,0,0,0
#meer,1,1,0,0,0,0,0,0
#master,1,0,1,0,0,0,0,0
#ber,1,1,0,0,0,0,0,0
#lockdown,1,0,1,0,0,0,0,0
#lindemann,1,0,0,0,0,0,0,1
#liebesgschichten,1,0,1,0,0,0,0,0
#lichtenberg,1,1,0,0,0,0,0,0
#lesvos,1,0,0,1,0,0,0,0
#leavenoonebehind,1,1,0,0,0,0,0,0
#laschetlasset,1,0,1,0,0,0,0,0
#ör,1,0,1,0,0,0,0,0
