hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#menschenrechte,263,19,63,70,25,69,17
#lieferkettengesetz,55,5,10,14,3,23,0
#eu,39,1,6,21,0,8,3
#xinjiang,28,4,13,1,0,3,7
#asyl,26,1,1,10,6,6,2
#china,26,5,11,2,0,5,3
#lesbos,25,0,3,20,1,1,0
#uiguren,22,6,9,2,0,4,1
#leavenoonebehind,19,0,6,13,0,0,0
#afghanistan,19,2,4,8,1,3,1
#nawalny,18,2,5,1,0,3,7
#türkei,18,0,6,8,0,3,1
#russland,18,2,1,0,0,10,5
#karatepe,18,0,1,16,0,1,0
#moria,17,0,2,14,0,1,0
#uefa,16,0,4,3,1,5,3
#erdogan,16,0,9,5,0,1,1
#bundestag,15,0,5,5,3,2,0
#frontex,14,0,1,7,0,6,0
#hongkong,14,1,5,0,0,2,6
#afd,13,0,1,1,11,0,0
#navalny,13,2,0,0,0,7,4
#europa,13,0,2,3,0,7,1
#demokratie,13,1,1,5,0,3,3
#belarus,12,1,3,0,0,4,4
#corona,12,0,1,4,7,0,0
#regenbogenfarben,10,0,3,1,1,3,2
#cdu,10,0,1,5,2,2,0
#covid19,9,1,4,1,3,0,0
#pushbacks,9,0,0,6,0,3,0
#seehofer,9,0,3,4,1,1,0
#klimaschutz,8,2,2,2,0,1,1
#europarat,8,2,1,0,0,4,1
#solidarität,8,0,0,5,0,3,0
#ungarn,8,0,5,1,0,1,1
#unverhandelbar,8,0,1,7,0,0,0
#migration,8,0,1,0,1,5,1
#spd,7,0,0,2,2,3,0
#btw21,7,0,2,4,0,1,0
#unteilbar,7,0,0,6,0,1,0
#humanrights,7,1,1,0,1,3,1
#assange,7,0,3,3,0,1,0
#wirhabenplatz,7,0,1,6,0,0,0
#lgbti,6,0,1,1,0,3,1
#noafd,6,0,3,3,0,0,0
#dielinke,6,1,0,5,0,0,0
#freeraif,6,0,0,0,0,0,6
#frauenrechte,6,0,2,2,0,2,0
#bundesregierung,5,0,1,3,0,0,1
#lgbtq,5,2,2,0,0,1,0
#lgbtiq,5,1,4,0,0,0,0
#leggeri,5,0,0,5,0,0,0
#istanbulkonvention,5,0,3,1,0,1,0
#polen,5,0,2,1,0,1,1
#aserbaidschan,5,1,0,1,0,3,0
#pressefreiheit,5,0,2,3,0,0,0
#pride,5,0,1,0,0,4,0
#klimagerechtigkeit,5,0,0,5,0,0,0
#euro2020,5,1,2,1,1,0,0
#gerhun,5,1,2,0,1,1,0
#saudiarabien,5,1,2,1,0,1,0
#hdp,5,0,0,2,0,3,0
#griechenland,5,0,0,5,0,0,0
#putin,5,2,2,0,0,0,1
#sanktionen,5,1,2,1,0,0,1
#usa,5,0,2,0,0,2,1
#iran,5,0,3,0,0,2,0
#orban,4,0,2,0,0,0,2
#grundrechte,4,0,0,0,4,0,0
#merkel,4,0,0,0,4,0,0
#mittelmeer,4,0,0,4,0,0,0
#seebrücke,4,0,0,4,0,0,0
#moria2,4,0,0,4,0,0,0
#myanmar,4,0,0,0,0,3,1
#linke,4,0,0,4,0,0,0
#grundgesetz,4,0,1,0,2,1,0
#erdoğan,4,0,1,1,0,2,0
#freiheit,4,0,0,0,3,0,1
#rechtsstaat,4,0,1,0,0,2,1
#nrw,4,0,1,1,1,1,0
#katar,4,0,0,0,2,2,0
#deutschland,4,0,0,2,0,1,1
#fdp,4,0,0,0,1,0,3
#laschet,4,0,1,2,1,0,0
#maas,3,0,1,1,1,0,0
#cdurausausderregierung,3,0,0,3,0,0,0
#syrien,3,0,0,0,1,2,0
#libyen,3,0,0,1,0,2,0
#lockdown,3,0,0,0,3,0,0
#christenverfolgung,3,0,0,0,3,0,0
#taliban,3,0,1,1,0,1,0
#mauerbau,3,0,2,1,0,0,0
#mittelstand,3,0,0,0,3,0,0
#zwangsarbeit,3,0,2,0,0,1,0
#osmankavala,3,0,1,0,0,2,0
#abschottung,3,0,0,3,0,0,0
#transrightsarehumanrights,3,0,3,0,0,0,0
#standwithbelarus,3,0,3,0,0,0,0
#lipa,3,0,1,2,0,0,0
#berlin,3,0,0,1,0,2,0
#freeassange,3,0,3,0,0,0,0
#freethemall,3,0,3,0,0,0,0
#lukaschenko,3,1,0,0,0,1,1
#kinderarbeit,3,0,0,1,0,2,0
#münchen,3,0,0,0,0,1,2
#ceuta,3,0,0,3,0,0,0
#freenavalny,3,0,0,0,0,1,2
#cdukorruption,3,0,0,2,0,1,0
#refugeesgr,3,0,0,3,0,0,0
#bundestagswahl,3,0,1,1,1,0,0
#religionsfreiheit,3,2,1,0,0,0,0
#heuchelei,3,0,0,1,2,0,0
#un,3,0,1,1,0,1,0
#btw2021,3,0,1,1,1,0,0
#evacuatenow,3,0,0,3,0,0,0
#nurdieafd,3,0,0,0,3,0,0
#migrationspolitik,3,0,0,2,1,0,0
#nordstream2,3,0,2,0,0,0,1
#rechtsstaatlichkeit,3,0,1,0,0,1,1
#pandemie,2,0,0,1,1,0,0
#kinderrechte,2,0,0,1,1,0,0
#frauentag,2,0,0,2,0,0,0
#kuba,2,0,0,2,0,0,0
#spanien,2,0,0,2,0,0,0
#facebook,2,0,0,0,2,0,0
#shameoneu,2,0,0,2,0,0,0
#frauen,2,0,1,1,0,0,0
#festungeuropa,2,0,0,2,0,0,0
#forb,2,2,0,0,0,0,0
#sicherehäfen,2,0,0,1,0,1,0
#flüchtlingskonvention,2,0,1,0,0,1,0
#regenbogen,2,0,1,1,0,0,0
#würzburg,2,0,0,0,2,0,0
#amnesty,2,0,1,0,0,0,1
#kolumbien,2,0,2,0,0,0,0
#fischer,2,0,0,0,0,2,0
#kolesnikowa,2,0,2,0,0,0,0
#fifa,2,0,0,0,0,2,0
#allesistdrin,2,0,1,1,0,0,0
#oberpfalz,2,0,0,2,0,0,0
#selbstbestimmungsgesetz,2,0,2,0,0,0,0
#seenotrettung,2,0,0,2,0,0,0
#hatespeech,2,0,1,0,0,1,0
#wirmachenauf,2,0,0,2,0,0,0
#bonn,2,0,2,0,0,0,0
#groko,2,0,0,2,0,0,0
#aufholpaket,2,0,0,0,0,2,0
#grüne,2,0,0,0,2,0,0
#rassismus,2,0,1,0,0,1,0
#hauptmann,2,0,0,0,0,2,0
#freeosmankavala,2,0,1,0,0,1,0
#inklusion,2,0,0,2,0,0,0
#westandbyyou,2,0,1,0,0,1,0
#impfpflicht,2,0,0,0,2,0,0
#hrc46,2,1,0,0,0,1,0
#idahobit21,2,0,1,0,0,1,0
#idahobit2021,2,0,0,1,0,1,0
#pushback,2,0,0,2,0,0,0
#istanbulconvention,2,0,0,0,0,2,0
#gesundermenschenverstand,2,0,0,0,0,2,0
#weltfrauentag,2,0,1,0,0,1,0
#gerechtigkeit,2,0,0,2,0,0,0
#julianassange,2,0,1,1,0,0,0
#wirtschaft,2,0,0,0,0,2,0
#wissenschaft,2,0,1,1,0,0,0
#schischow,2,1,0,0,0,0,1
#ganztagsbetreuung,2,0,0,0,0,2,0
#scholz,2,0,1,1,0,0,0
#g7,2,0,0,0,0,2,0
#polizei,2,0,0,1,1,0,0
#wissenschaftsfreiheit,2,0,2,0,0,0,0
#frieden,2,0,0,2,0,0,0
#pharmalobby,2,0,0,0,2,0,0
#sed,2,0,1,0,1,0,0
#standup4humanrights,2,0,1,0,0,1,0
#fairelieferketten,2,0,0,0,0,2,0
#ichwaehlelinks,2,0,0,2,0,0,0
#nato,2,1,0,1,0,0,0
#lieferkette,2,0,1,0,0,1,0
#menschenrechtsverletzungen,2,0,2,0,0,0,0
#bürgerrechte,2,0,1,0,0,1,0
#afghanishtan,2,0,0,1,1,0,0
#egmr,2,1,0,0,0,1,0
#tariflöhne,2,0,0,0,0,2,0
#cai,2,0,1,0,0,0,1
#menschenrechtsrat,2,1,0,0,0,1,0
#tibet,2,0,1,0,0,1,0
#lgbtqi,2,0,1,0,0,0,1
#meinungsfreiheit,2,0,0,0,2,0,0
#chinas,2,0,0,0,0,1,1
#dfb,2,0,0,1,1,0,0
#christen,2,0,0,0,2,0,0
#medien,2,0,0,0,2,0,0
#abschieben,2,0,0,0,2,0,0
#csu,2,0,0,1,0,1,0
#triell,2,0,0,1,0,0,1
#umweltschutz,2,1,1,0,0,0,0
#maaßen,2,0,0,2,0,0,0
#uyghur,2,1,0,0,0,1,0
#ldk21nrw,2,0,2,0,0,0,0
#unternehmen,2,0,0,1,0,1,0
#xiping,2,0,0,0,0,0,2
#menschenwürde,2,0,0,1,0,1,0
#afrika,2,0,1,0,0,0,1
#uno,2,0,0,1,0,0,1
#merz,2,0,1,1,0,0,0
#union,2,0,0,2,0,0,0
#niemehrcdu,2,0,0,1,1,0,0
#ahmetaltan,2,0,0,1,0,1,0
#wirmachendaslandgerecht,1,0,0,1,0,0,0
#protasewitsch,1,0,0,0,0,1,0
#protasevich,1,0,0,0,0,0,1
#westlessness,1,0,1,0,0,0,0
#ägypten,1,0,1,0,0,0,0
#profite,1,0,0,1,0,0,0
#mittelinks,1,0,0,1,0,0,0
#montgomery,1,0,0,0,1,0,0
#prochoice,1,0,0,1,0,0,0
#pridemonth2021,1,0,0,0,0,1,0
#reg,1,0,0,1,0,0,0
#msc2021,1,0,1,0,0,0,0
#pratassewitsch,1,0,0,0,0,1,0
#mikhailau,1,0,0,0,0,0,1
#winternotprogram,1,0,0,1,0,0,0
#missbrauch,1,1,0,0,0,0,0
#qatar2022,1,0,0,0,1,0,0
#recht,1,0,0,0,0,1,0
#mischverfassung,1,0,0,0,0,1,0
#övp,1,0,0,1,0,0,0
#recycling,1,0,1,0,0,0,0
#rampal,1,0,1,0,0,0,0
#raisi,1,0,1,0,0,0,0
#redhandday,1,0,0,1,0,0,0
#muenchenmachestrotzdem,1,0,0,1,0,0,0
#queerrightsarehumanrights,1,0,1,0,0,0,0
#refugees,1,0,0,0,1,0,0
#queerfeindlichkeit,1,0,1,0,0,0,0
#winterhoff,1,0,1,0,0,0,0
#queer,1,0,0,0,0,0,1
#mindestlohn,1,0,0,0,0,0,1
#öker,1,0,0,0,0,1,0
#r2g,1,0,0,1,0,0,0
#xingjiang,1,0,0,1,0,0,0
#porger,1,0,1,0,0,0,0
#ngo,1,0,0,1,0,0,0
#zivilgesellschaft,1,0,0,0,0,1,0
#ortskraefte,1,0,0,1,0,0,0
#ordoiuris,1,0,0,0,0,1,0
#neuerer,1,0,1,0,0,0,0
#openborders,1,0,0,0,0,1,0
#oceanviking,1,0,0,0,1,0,0
#worldngoday,1,1,0,0,0,0,0
#obdachlose,1,0,0,0,1,0,0
#zensur,1,0,0,0,1,0,0
#nurnochafd,1,0,0,0,1,0,0
#zech,1,0,0,1,0,0,0
#polizeigewalt,1,0,1,0,0,0,0
#ngos,1,1,0,0,0,0,0
#nuernberg,1,0,0,1,0,0,0
#zdfmagazin,1,0,0,1,0,0,0
#notmyeu,1,0,0,1,0,0,0
#norwegen,1,0,1,0,0,0,0
#northstream2,1,0,0,0,0,0,1
#niewieder,1,0,0,0,0,1,0
#niewiedersozialismus,1,0,0,0,1,0,0
#nigeria,1,0,0,0,1,0,0
#nl,1,0,0,0,1,0,0
#netzdg,1,0,0,0,1,0,0
#nazdar,1,0,0,0,0,1,0
#znak,1,0,1,0,0,0,0
#ovg,1,0,0,0,1,0,0
#multilateralismus,1,0,1,0,0,0,0
#politikfähigkeit,1,0,0,1,0,0,0
#musk,1,0,0,1,0,0,0
#nordkorea,1,0,0,0,0,1,0
#zusammenhalt,1,0,0,0,0,1,0
#pokrow,1,0,0,0,0,0,1
#pis,1,0,0,1,0,0,0
#myanmarjunta,1,0,0,0,0,1,0
#wohnen,1,0,0,1,0,0,0
#petition,1,0,0,0,0,1,0
#myanmarprotests,1,0,0,0,0,1,0
#peterdevries,1,0,0,0,0,0,1
#peru,1,0,0,0,1,0,0
#mytilini,1,0,0,1,0,0,0
#nahid,1,1,0,0,0,0,0
#parteifreund,1,0,0,0,1,0,0
#nargesmohammadi,1,0,0,0,0,1,0
#papierlosen,1,0,0,1,0,0,0
#nasrinsotoudeh,1,0,0,0,0,1,0
#natosummit,1,1,0,0,0,0,0
#navarro,1,0,0,1,0,0,0
#wm2022,1,0,0,0,0,1,0
#us,1,0,0,1,0,0,0
#regenbogenfahne,1,0,0,1,0,0,0
#tdov,1,0,0,1,0,0,0
#systemchange,1,0,0,1,0,0,0
#systemwechsel,1,0,0,1,0,0,0
#säuberungen,1,0,0,0,1,0,0
#tagderbefreiung,1,0,0,0,0,1,0
#taghavi,1,1,0,0,0,0,0
#taskforce,1,0,1,0,0,0,0
#tdov21,1,0,0,1,0,0,0
#sundarbans,1,0,1,0,0,0,0
#team,1,0,0,1,0,0,0
#teambidenharris,1,0,1,0,0,0,0
#teheran,1,0,1,0,0,0,0
#teilhabe,1,0,0,1,0,0,0
#terrorismus,1,1,0,0,0,0,0
#thewsdirekt,1,0,0,0,0,1,0
#supportallcolours,1,0,1,0,0,0,0
#strenz,1,0,0,0,0,1,0
#timanowskaja,1,0,0,0,0,0,1
#vivoslosqueremos,1,0,1,0,0,0,0
#srilanka,1,0,0,0,0,1,0
#staatstrojaner,1,0,0,1,0,0,0
#steinhöfel,1,0,0,0,1,0,0
#stephanuskreis,1,1,0,0,0,0,0
#völkerrecht,1,0,0,0,0,0,1
#vonderleyen,1,0,0,1,0,0,0
#stophatepropaganda,1,0,1,0,0,0,0
#strajkobiet,1,0,1,0,0,0,0
#viktororban,1,0,0,1,0,0,0
#strafgerichtshof,1,0,1,0,0,0,0
#straflosigkeit,1,0,0,0,0,1,0
#vierkampf,1,0,0,0,0,0,1
#vielfalt,1,0,0,0,0,1,0
#strajkkobiet,1,0,1,0,0,0,0
#tigray,1,0,0,0,0,1,0
#tod,1,0,0,1,0,0,0
#westen,1,1,0,0,0,0,0
#uk,1,1,0,0,0,0,0
#versammlungsfreiheit,1,0,0,1,0,0,0
#verkehrswende,1,0,1,0,0,0,0
#vergangenheitsbewältigung,1,0,1,0,0,0,0
#uefa2020,1,0,0,0,0,1,0
#verfassungsschutz,1,0,0,0,1,0,0
#verfassung,1,0,1,0,0,0,0
#ukraine,1,0,0,0,1,0,0
#tvn,1,0,0,1,0,0,0
#unesco,1,0,1,0,0,0,0
#verantwortung,1,0,1,0,0,0,0
#venezuela,1,1,0,0,0,0,0
#vae,1,0,0,0,0,1,0
#universitäts,1,0,0,1,0,0,0
#usbekistan,1,1,0,0,0,0,0
#twitterkurds,1,0,0,1,0,0,0
#verschwörungstheorie,1,0,0,0,1,0,0
#videoreport,1,0,0,1,0,0,0
#transphobie,1,0,0,1,0,0,0
#tolerade2021,1,0,0,1,0,0,0
#toleranz,1,0,0,0,0,1,0
#totalitäre,1,0,0,0,1,0,0
#tourismus,1,0,0,1,0,0,0
#transdayofvisibility,1,0,0,1,0,0,0
#transparenz,1,0,0,1,0,0,0
#vertreibung,1,0,0,1,0,0,0
#verteilungsgerechtigkeit,1,0,0,1,0,0,0
#transsexuellengesetz,1,0,1,0,0,0,0
#tripswaiver,1,0,0,1,0,0,0
#trumpbanned,1,0,0,0,1,0,0
#tschetschenien,1,1,0,0,0,0,0
#tsgabschaffen,1,0,1,0,0,0,0
#tsimanouskya,1,1,0,0,0,0,0
#spdbt,1,0,0,0,0,1,0
#waffen,1,0,0,1,0,0,0
#spandau,1,0,0,1,0,0,0
#rüstungsexporte,1,0,1,0,0,0,0
#weltrechtsprinzip,1,0,0,0,0,1,0
#romaday,1,0,0,0,0,1,0
#rtp,1,0,0,0,0,0,1
#weltnaturerbe,1,0,1,0,0,0,0
#rust1806,1,0,0,1,0,0,0
#ryanair,1,0,0,0,0,1,0
#rüstungskontrolle,1,0,1,0,0,0,0
#wennniemandhinschaut,1,0,1,0,0,0,0
#sahrawagenknecht,1,0,1,0,0,0,0
#welcomeback,1,0,0,0,0,1,0
#sascharabe,1,0,0,0,0,1,0
#weiterso,1,0,0,1,0,0,0
#savethemall,1,0,0,1,0,0,0
#saytheirnames,1,0,0,0,1,0,0
#roma,1,0,0,0,0,1,0
#rohstoffe,1,0,1,0,0,0,0
#sozialpolitik,1,0,0,0,0,1,0
#resettlement,1,0,0,0,0,1,0
#westbindung,1,0,0,0,0,1,0
#regensburg,1,0,0,1,0,0,0
#regierungswechsel,1,0,0,1,0,0,0
#regimen,1,0,0,1,0,0,0
#rejectmyanmmarmilitarycoup,1,0,0,0,0,1,0
#reproduktivegerechtigkeit,1,0,0,1,0,0,0
#respect,1,0,0,1,0,0,0
#rohingyas,1,0,0,0,0,1,0
#rettungskette,1,0,0,0,0,1,0
#werne,1,0,0,0,0,1,0
#richardbranson,1,0,0,1,0,0,0
#rights2021,1,1,0,0,0,0,0
#rodeln,1,0,0,0,1,0,0
#rohingya,1,0,0,0,0,1,0
#schlepperei,1,0,0,0,1,0,0
#schröder,1,1,0,0,0,0,0
#schufa,1,0,0,1,0,0,0
#sorrynotsorry,1,0,0,0,0,0,1
#sichererhäfen,1,0,0,0,0,1,0
#sicherheit,1,1,0,0,0,0,0
#smashpatriarchy,1,0,1,0,0,0,0
#socialjusticeday2021,1,0,0,1,0,0,0
#wagenknecht,1,0,1,0,0,0,0
#solidarność,1,0,1,0,0,0,0
#soteu,1,0,1,0,0,0,0
#schulöffnungen,1,0,0,0,1,0,0
#waffenexporte,1,0,0,1,0,0,0
#sozial,1,0,0,0,0,1,0
#sozialepolitikfürdich,1,0,0,0,0,1,0
#sozialerwohnungsbau,1,0,0,1,0,0,0
#sozialewende,1,0,0,1,0,0,0
#sozialpakt,1,0,0,1,0,0,0
#servicetweet,1,0,1,0,0,0,0
#selm,1,0,0,0,0,1,0
#wahlarena,1,0,0,0,1,0,0
#selbstbestimmungsgestz,1,0,1,0,0,0,0
#migranten,1,0,0,0,1,0,0
#selahattindemirtaş,1,0,0,0,0,1,0
#wahlen,1,0,0,0,0,0,1
#wahlomat,1,0,0,1,0,0,0
#weallstandup,1,1,0,0,0,0,0
#seawatch4,1,0,0,1,0,0,0
