hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#berlin,123,52,26,29,9,0,7,0
#r2g,62,35,4,16,0,1,6,0
#agh,57,38,9,2,3,3,1,1
#afd,46,1,43,0,0,0,1,1
#corona,39,10,11,15,0,0,3,0
#mietendeckel,33,14,1,10,4,3,1,0
#marzahn,25,1,22,2,0,0,0,0
#cdu,24,9,7,6,1,0,1,0
#plenum,23,22,0,1,0,0,0,0
#usa,19,0,9,7,1,1,1,0
#merkel,17,0,15,0,0,0,2,0
#klargehtdas,16,0,0,16,0,0,0,0
#spd,16,3,7,2,2,0,2,0
#ausgangssperre,12,0,0,0,12,0,0,0
#linkelpt,11,11,0,0,0,0,0,0
#linke,11,7,4,0,0,0,0,0
#aktuellestunde,11,11,0,0,0,0,0,0
#klimaschutz,11,1,0,10,0,0,0,0
#agh21,11,7,0,2,1,0,1,0
#a100,10,2,2,5,0,1,0,0
#priorität,9,9,0,0,0,0,0,0
#cdurausausderregierung,9,9,0,0,0,0,0,0
#btw21,9,3,2,2,1,0,1,0
#afghanistan,9,0,7,2,0,0,0,0
#lockdown,9,0,5,3,1,0,0,0
#grüne,8,0,4,3,0,0,1,0
#mpk,8,0,0,5,2,0,1,0
#mahe,7,5,0,1,1,0,0,0
#fdp,7,5,1,0,1,0,0,0
#smartcity,7,7,0,0,0,0,0,0
#verkehrswende,7,2,0,5,0,0,0,0
#mietenwahnsinn,6,3,0,3,0,0,0,0
#a100stoppen,6,2,0,4,0,0,0,0
#öpnv,6,4,1,1,0,0,0,0
#trump,6,0,2,4,0,0,0,0
#recht,6,6,0,0,0,0,0,0
#freiheit,6,0,0,6,0,0,0,0
#ard,5,0,4,0,0,1,0,0
#kaulsdorf,5,4,0,1,0,0,0,0
#schnelltests,5,0,0,5,0,0,0,0
#taliban,5,0,5,0,0,0,0,0
#deutschland,5,3,2,0,0,0,0,0
#bund,5,1,0,1,2,0,1,0
#steglitz,5,0,0,4,0,0,1,0
#ktdat,5,2,0,2,1,0,0,0
#stadtgrün,5,0,0,3,2,0,0,0
#geisel,5,0,5,0,0,0,0,0
#neukölln,5,1,0,4,0,0,0,0
#gruene,4,0,0,4,0,0,0,0
#verfassungsschutz,4,0,4,0,0,0,0,0
#berlinfueralle,4,4,0,0,0,0,0,0
#capitol,4,0,1,3,0,0,0,0
#bahn,4,2,2,0,0,0,0,0
#washingtondc,4,0,1,3,0,0,0,0
#csu,4,0,4,0,0,0,0,0
#ör,4,0,4,0,0,0,0,0
#dwenteignen,4,3,1,0,0,0,0,0
#lichtenberg,4,3,0,0,0,1,0,0
#rechtaufstadt,4,4,0,0,0,0,0,0
#wissenschaft,4,0,0,4,0,0,0,0
#vonovia,4,1,0,3,0,0,0,0
#nrw,4,0,0,3,0,0,1,0
#allesistdrin,4,0,0,4,0,0,0,0
#hellersdorf,4,2,1,1,0,0,0,0
#holzbau,4,0,0,4,0,0,0,0
#zdf,4,0,3,0,0,1,0,0
#lanz,4,0,3,0,0,0,1,0
#pandemie,4,2,0,2,0,0,0,0
#noafd,3,2,0,1,0,0,0,0
#mahlsdorf,3,2,0,1,0,0,0,0
#mobilität,3,1,0,2,0,0,0,0
#klimawandel,3,0,0,1,2,0,0,0
#coronavirus,3,0,3,0,0,0,0,0
#covid19,3,0,2,1,0,0,0,0
#nahversorgung,3,3,0,0,0,0,0,0
#mobilitätswende,3,2,0,1,0,0,0,0
#msm,3,0,3,0,0,0,0,0
#demokratie,3,0,0,3,0,0,0,0
#migrantenquote,3,1,1,0,0,1,0,0
#hamburg,3,0,0,0,2,0,1,0
#energiewende,3,0,0,3,0,0,0,0
#israel,3,0,2,1,0,0,0,0
#streik,3,1,2,0,0,0,0,0
#impfen,3,0,0,3,0,0,0,0
#ichbinhanna,3,0,0,3,0,0,0,0
#sed,3,0,2,0,0,0,1,0
#gemeinwohl,3,3,0,0,0,0,0,0
#lucaapp,3,1,0,1,1,0,0,0
#groko,3,0,0,3,0,0,0,0
#selbsttest,3,0,0,3,0,0,0,0
#kabul,3,0,3,0,0,0,0,0
#laschet,3,1,0,2,0,0,0,0
#antifa,3,0,3,0,0,0,0,0
#wirtschaft,3,0,0,3,0,0,0,0
#zuhause,3,2,0,1,0,0,0,0
#wisszeitvg,3,0,0,3,0,0,0,0
#vorkaufsrecht,2,0,0,2,0,0,0,0
#haldenwang,2,0,2,0,0,0,0,0
#hamas,2,0,1,1,0,0,0,0
#wissa,2,0,0,2,0,0,0,0
#seehofer,2,0,2,0,0,0,0,0
#herzenssacheberlin,2,0,0,0,2,0,0,0
#hochschulen,2,0,0,2,0,0,0,0
#hochwasser,2,1,0,1,0,0,0,0
#görli,2,0,0,2,0,0,0,0
#hochwasserkatastrophe,2,0,2,0,0,0,0,0
#hohenzollern,2,1,0,1,0,0,0,0
#schuldenbremse,2,2,0,0,0,0,0,0
#idahobit2021,2,0,0,2,0,0,0,0
#schnelltest,2,0,0,2,0,0,0,0
#schlagabtausch,2,0,2,0,0,0,0,0
#schallschutz,2,0,0,0,0,0,2,0
#hagen,2,0,2,0,0,0,0,0
#shoppingcenter,2,2,0,0,0,0,0,0
#sage,2,0,0,2,0,0,0,0
#grüngehtsweiter,2,0,0,2,0,0,0,0
#stromnetz,2,1,0,1,0,0,0,0
#ffp2,2,0,1,1,0,0,0,0
#stadtentwicklung,2,2,0,0,0,0,0,0
#fürberlin,2,0,0,2,0,0,0,0
#gastro,2,0,0,1,0,0,1,0
#staaken,2,0,0,0,0,0,2,0
#bereitweilihresseid,2,0,0,2,0,0,0,0
#spahn,2,1,1,0,0,0,0,0
#sozialenfrieden,2,0,0,0,2,0,0,0
#gleichberechtigung,2,0,0,2,0,0,0,0
#solidarität,2,2,0,0,0,0,0,0
#grr,2,1,0,1,0,0,0,0
#grueneslicht,2,0,0,2,0,0,0,0
#bauenstattklauen,2,0,0,0,0,2,0,0
#grüneslicht,2,0,0,2,0,0,0,0
#savepanjshir,2,0,2,0,0,0,0,0
#rückbau,2,2,0,0,0,0,0,0
#eurobundmeda,2,1,0,0,0,1,0,0
#zeroemissionzone,2,0,0,2,0,0,0,0
#zew,2,0,2,0,0,0,0,0
#ahrensfelde,2,0,2,0,0,0,0,0
#afghanishtan,2,0,1,1,0,0,0,0
#linksrutsch,2,2,0,0,0,0,0,0
#lsbtiq,2,0,0,2,0,0,0,0
#abgeordnetenhauswahl,2,2,0,0,0,0,0,0
#mietenschutzschirm,2,0,0,2,0,0,0,0
#5stimmengrün,2,0,0,2,0,0,0,0
#örr,2,0,2,0,0,0,0,0
#mieten,2,2,0,0,0,0,0,0
#2g,2,1,0,1,0,0,0,0
#maske,2,0,0,1,0,0,1,0
#miete,2,2,0,0,0,0,0,0
#maskenpflicht,2,0,2,0,0,0,0,0
#mauer,2,0,0,2,0,0,0,0
#neukoelln,2,0,0,1,1,0,0,0
#zehlendorf,2,0,0,1,0,0,1,0
#wk76,2,2,0,0,0,0,0,0
#aktuelleviertelstunde,2,2,0,0,0,0,0,0
#israelunderattack,2,0,2,0,0,0,0,0
#wohnen,2,0,0,1,1,0,0,0
#rassismus,2,1,0,1,0,0,0,0
#astrazeneca,2,0,0,0,1,0,1,0
#radverkehr,2,0,0,2,0,0,0,0
#kahane,2,0,2,0,0,0,0,0
#r2gwirkt,2,0,0,2,0,0,0,0
#antisemitismus,2,0,1,0,1,0,0,0
#pflegekrise,2,0,0,2,0,0,0,0
#pestalozza,2,0,0,0,2,0,0,0
#partizipation,2,2,0,0,0,0,0,0
#annewill,2,0,1,1,0,0,0,0
#klimaschutzgesetz,2,1,0,1,0,0,0,0
#wuerzburg,2,0,2,0,0,0,0,0
#altparteien,2,0,2,0,0,0,0,0
#eurobundmediena,2,2,0,0,0,0,0,0
#baerbock,2,0,2,0,0,0,0,0
#spreeathen,2,2,0,0,0,0,0,0
#union,2,2,0,0,0,0,0,0
#db,2,0,2,0,0,0,0,0
#teilhabe,2,2,0,0,0,0,0,0
#biden,2,0,2,0,0,0,0,0
#blm,2,0,2,0,0,0,0,0
#treptow,2,2,0,0,0,0,0,0
#co2,2,0,2,0,0,0,0,0
#diversität,2,1,0,0,0,1,0,0
#bundestagswahl,2,0,2,0,0,0,0,0
#deutschewohnen,2,1,0,1,0,0,0,0
#wedding,2,1,0,0,1,0,0,0
#bild,2,0,0,0,0,2,0,0
#citywest,2,0,0,2,0,0,0,0
#vierkampf,2,0,2,0,0,0,0,0
#biesdorf,2,1,0,1,0,0,0,0
#bilanzr2g,2,0,0,2,0,0,0,0
#wahlparteitag,2,0,0,2,0,0,0,0
#btw,2,0,2,0,0,0,0,0
#pflegestreik,1,0,1,0,0,0,0,0
#plattformkapitalismus,1,1,0,0,0,0,0,0
#ortskraefte,1,0,1,0,0,0,0,0
#ortskräfte,1,0,0,1,0,0,0,0
#vbb,1,1,0,0,0,0,0,0
#wohnungsbau,1,0,0,1,0,0,0,0
#planung,1,1,0,0,0,0,0,0
#place2beberlin,1,0,0,1,0,0,0,0
#phoenixtv,1,0,1,0,0,0,0,0
#phoenixrunde,1,0,1,0,0,0,0,0
#womenpower,1,0,0,1,0,0,0,0
#unwählbar,1,0,0,0,0,0,1,0
#ortsumfahrung,1,0,1,0,0,0,0,0
#urbangardening,1,0,0,1,0,0,0,0
#pcr,1,0,1,0,0,0,0,0
#osmanen,1,1,0,0,0,0,0,0
#wales,1,1,0,0,0,0,0,0
#polen,1,0,1,0,0,0,0,0
#pankow,1,1,0,0,0,0,0,0
#usaelections2020,1,0,0,1,0,0,0,0
#pflege,1,0,0,1,0,0,0,0
#portland,1,0,1,0,0,0,0,0
#politikfürdieganzestadt,1,0,0,1,0,0,0,0
#politikwechsel,1,1,0,0,0,0,0,0
#rigaer94,1,0,0,1,0,0,0,0
#wannsee,1,0,0,0,0,0,1,0
#ungeimpft,1,0,1,0,0,0,0,0
#riesenrad,1,1,0,0,0,0,0,0
#referentenentwurf,1,0,0,1,0,0,0,0
#wklbg4,1,1,0,0,0,0,0,0
#realistisch,1,1,0,0,0,0,0,0
#rbb24,1,0,1,0,0,0,0,0
#raum,1,0,0,1,0,0,0,0
#rassismustötet,1,1,0,0,0,0,0,0
#unsinn,1,1,0,0,0,0,0,0
#rassimus,1,1,0,0,0,0,0,0
#unteilbar,1,0,0,1,0,0,0,0
#radikal,1,1,0,0,0,0,0,0
#unternehmen,1,0,0,0,0,0,1,0
#wohnraum,1,1,0,0,0,0,0,0
#quotejetzt,1,0,0,1,0,0,0,0
#qed,1,0,0,1,0,0,0,0
#pätzold,1,0,0,1,0,0,0,0
#putin,1,0,1,0,0,0,0,0
#protestoper,1,0,0,1,0,0,0,0
#produktionsräume,1,1,0,0,0,0,0,0
#wohnungen,1,0,0,1,0,0,0,0
#untersuchungsausschuss,1,0,0,1,0,0,0,0
#pride,1,0,0,1,0,0,0,0
#opmasken,1,0,0,1,0,0,0,0
#popupbikelane,1,0,0,1,0,0,0,0
#orgelwochenende,1,1,0,0,0,0,0,0
#offenfuerdieopferdermigration,1,0,1,0,0,0,0,0
#opendata,1,0,0,0,0,1,0,0
#verschuldung,1,0,0,0,0,0,1,0
#zukunftsfestearbeit,1,0,0,1,0,0,0,0
#moabit,1,1,0,0,0,0,0,0
#mitte,1,0,0,1,0,0,0,0
#mindestlohns,1,1,0,0,0,0,0,0
#versgnrw,1,0,0,1,0,0,0,0
#migrationshintergrund,1,0,0,1,0,0,0,0
#zulassungsverbot,1,0,0,1,0,0,0,0
#zusammennochvielweiter,1,0,0,1,0,0,0,0
#mietwohnungen,1,1,0,0,0,0,0,0
#mieterschutz,1,1,0,0,0,0,0,0
#mietenxplosionen,1,0,0,1,0,0,0,0
#öffentlichen,1,0,0,1,0,0,0,0
#verwaltungsmodernisierung,1,1,0,0,0,0,0,0
#mietenwahl,1,1,0,0,0,0,0,0
#vfg,1,1,0,0,0,0,0,0
#mietenstopp,1,1,0,0,0,0,0,0
#mietenregulierung,1,1,0,0,0,0,0,0
#mietenpolitik,1,1,0,0,0,0,0,0
#mietenkataster,1,0,0,1,0,0,0,0
#öffnungsperspektiven,1,0,0,1,0,0,0,0
#vielfalt,1,0,0,1,0,0,0,0
#vielzutun,1,0,0,1,0,0,0,0
#visionzero,1,1,0,0,0,0,0,0
#wahl2021,1,1,0,0,0,0,0,0
#volksabstimmung,1,1,0,0,0,0,0,0
#wahl,1,0,0,1,0,0,0,0
#meutereibleibt,1,1,0,0,0,0,0,0
#metoo,1,0,0,1,0,0,0,0
#messenger,1,0,0,1,0,0,0,0
#mobilitaet,1,1,0,0,0,0,0,0
#zukunftholen,1,0,0,0,0,1,0,0
#olympiastadion,1,0,0,0,0,1,0,0
#mobilitätsgesetz,1,1,0,0,0,0,0,0
#olafscholz,1,0,0,0,1,0,0,0
#rot,1,1,0,0,0,0,0,0
#verbotvonrüstungsexporten,1,1,0,0,0,0,0,0
#xhain,1,0,0,1,0,0,0,0
#wahlkampfbeobachtungen,1,1,0,0,0,0,0,0
#niewiederkrieg,1,1,0,0,0,0,0,0
#niewiederfaschismus,1,1,0,0,0,0,0,0
#niewiedercdu,1,1,0,0,0,0,0,0
#niewieder,1,0,0,0,0,0,1,0
#niedersachsen,1,0,0,0,0,0,1,0
#nichtstun,1,0,0,0,1,0,0,0
#nichtmituns,1,0,1,0,0,0,0,0
#verfassung,1,0,0,0,0,0,1,0
#neustarthilfeberlin,1,0,0,1,0,0,0,0
#neustarthilfe,1,0,0,1,0,0,0,0
#neustart,1,0,0,0,0,0,1,0
#wahlkampf2021,1,0,0,1,0,0,0,0
#neuerstil,1,0,0,0,0,1,0,0
