hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#berlin,12,4,1,4,0,0,3,0.0
#allesistdrin,5,0,0,5,0,0,0,0.0
#starkefamilien,5,0,0,5,0,0,0,0.0
#regenbogenfamilien,5,0,0,5,0,0,0,0.0
#familienfördergesetz,5,1,0,4,0,0,0,0.0
#agh,5,3,0,1,0,0,1,0.0
#klargehtdas,4,0,0,4,0,0,0,0.0
#corona,4,0,0,4,0,0,0,0.0
#familien,4,1,0,3,0,0,0,0.0
#plenum,4,2,0,2,0,0,0,0.0
#afghanistan,4,0,0,3,0,0,1,0.0
#ortskräfte,3,1,0,2,0,0,0,0.0
#cdu,3,0,0,1,0,0,2,0.0
#spd,3,1,1,1,0,0,0,0.0
#triell,3,0,0,3,0,0,0,0.0
#r2g,3,1,0,2,0,0,0,0.0
#klimaschutz,3,0,0,3,0,0,0,0.0
#bildjugfam,3,0,0,3,0,0,0,0.0
#kabul,2,0,0,2,0,0,0,0.0
#kinderarmut,2,1,0,0,1,0,0,0.0
#scholz,2,0,1,1,0,0,0,0.0
#kinder,2,0,0,2,0,0,0,0.0
#homeoffice,2,0,0,1,0,1,0,0.0
#freiheit,2,0,0,2,0,0,0,0.0
#gruengehtsweiter,2,0,0,2,0,0,0,0.0
#dbdk21,2,0,0,2,0,0,0,0.0
#femizid,2,2,0,0,0,0,0,0.0
#paulahatzweimamas,2,0,0,2,0,0,0,0.0
#fürberlin,2,0,0,2,0,0,0,0.0
#schule,2,1,0,1,0,0,0,0.0
#2g,2,0,0,1,0,0,1,0.0
#wk7,2,0,0,0,0,0,2,0.0
#aufnachkarlsruhe,2,0,0,2,0,0,0,0.0
#solarpflicht,1,1,0,0,0,0,0,0.0
#olching,1,0,1,0,0,0,0,0.0
#mitte,1,0,0,1,0,0,0,0.0
#mietendeckel,1,0,0,0,0,0,1,0.0
#mehrhochalsbreit,1,0,0,1,0,0,0,0.0
#mauerbau,1,0,0,1,0,0,0,0.0
#mauer,1,0,0,1,0,0,0,0.0
#mahlsdorf,1,1,0,0,0,0,0,0.0
#mahe,1,1,0,0,0,0,0,0.0
#lufthoheitüberkinderbetten,1,0,1,0,0,0,0,0.0
#luftbrücke,1,0,0,1,0,0,0,0.0
#lockdown,1,0,0,1,0,0,0,0.0
#linkelvv,1,1,0,0,0,0,0,0.0
#linke,1,0,1,0,0,0,0,0.0
#lgbtq,1,0,0,1,0,0,0,0.0
#laschet,1,0,0,1,0,0,0,0.0
#langertagderstadtnatur,1,0,0,1,0,0,0,0.0
#würzburg,1,0,1,0,0,0,0,0.0
#landesaufnahmeprogramm,1,0,0,1,0,0,0,0.0
#xhain,1,0,0,1,0,0,0,0.0
#zertifikat,1,1,0,0,0,0,0,0.0
#köpenick,1,1,0,0,0,0,0,0.0
#kultur,1,1,0,0,0,0,0,0.0
#nichtmituns,1,0,1,0,0,0,0,0.0
#wissa,1,1,0,0,0,0,0,0.0
#solargesetz,1,0,0,0,0,0,1,0.0
