hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#selbsttesten,2,0,0,2,0,0,0,0
#sexarbeit,2,2,0,0,0,0,0,0
#dldk,2,0,0,2,0,0,0,0
#diversität,2,0,0,2,0,0,0,0
#vielzutun,2,0,0,0,0,2,0,0
#selbstbestimmungsgesetz,2,0,0,2,0,0,0,0
#r94,2,0,0,0,2,0,0,0
#streeck,2,2,0,0,0,0,0,0
#michaelis,2,0,0,2,0,0,0,0
#kalayci,2,0,0,0,0,0,2,0
#radverkehrsplan,2,2,0,0,0,0,0,0
#dieseeg,2,0,0,0,0,1,1,0
#reinickendorf,2,1,0,1,0,0,0,0
#deutschland,2,1,1,0,0,0,0,0
#schöneberg,2,1,0,0,0,1,0,0
#ortskräfte,2,0,1,1,0,0,0,0
#thierse,2,0,1,0,1,0,0,0
#lockdownverlaengerung,2,0,0,1,0,1,0,0
#armut,2,2,0,0,0,0,0,0
#decolonize,2,2,0,0,0,0,0,0
#kabul,2,1,0,1,0,0,0,0
#menschenrechte,2,1,0,1,0,0,0,0
#lust,2,2,0,0,0,0,0,0
#zweckentfremdungsverbot,2,2,0,0,0,0,0,0
#fdpnichtreinindieregierung,2,2,0,0,0,0,0,0
#präsenzpflicht,2,2,0,0,0,0,0,0
#innen,2,2,0,0,0,0,0,0
#impfen,2,1,0,1,0,0,0,0
#2gregel,2,0,1,1,0,0,0,0
#sozialegerechtigkeit,2,1,0,1,0,0,0,0
#maskenpflicht,2,2,0,0,0,0,0,0
#h2,2,0,0,0,0,2,0,0
#impfung,2,0,1,0,1,0,0,0
#impfstreit,2,0,0,2,0,0,0,0
#2gberlin,2,0,0,2,0,0,0,0
#solidarität,2,2,0,0,0,0,0,0
#hamburg,2,1,1,0,0,0,0,0
#followerpower,2,0,0,2,0,0,0,0
#zusammenhalt,2,0,0,2,0,0,0,0
#sportausschuss,2,0,0,2,0,0,0,0
#stiko,2,0,0,2,0,0,0,0
#youtube,2,1,1,0,0,0,0,0
#israel,2,0,1,0,0,0,1,0
#sexwork,2,2,0,0,0,0,0,0
#sbahn,2,2,0,0,0,0,0,0
#steinmeier,2,0,1,1,0,0,0,0
#altparteien,2,0,2,0,0,0,0,0
#fuchs,2,2,0,0,0,0,0,0
#engagement,2,0,0,2,0,0,0,0
#mahlsdorf,2,0,0,2,0,0,0,0
#aktuelleviertelstunde,2,2,0,0,0,0,0,0
#fridaysforfuture,2,0,1,1,0,0,0,0
#zehlendorf,2,0,0,0,0,0,2,0
#roswag,2,0,0,2,0,0,0,0
#agh2021,2,0,1,1,0,0,0,0
#stadtentwicklung,2,1,0,0,1,0,0,0
#debatte,2,0,0,2,0,0,0,0
#ddr,2,1,1,0,0,0,0,0
#dbdk21,2,0,0,2,0,0,0,0
#bundesverfassungsgericht,2,0,0,1,0,0,1,0
#mobilitaetswende,2,2,0,0,0,0,0,0
#neutralitätsgesetz,2,2,0,0,0,0,0,0
#bundespräsident,2,0,1,0,0,1,0,0
#wannsee,2,0,0,0,0,0,2,0
#ladg,2,1,0,1,0,0,0,0
#mobg,2,0,0,0,2,0,0,0
#bundeswehr,2,0,2,0,0,0,0,0
#bauenbauenbauen,2,1,0,1,0,0,0,0
#hohenschönhausen,2,1,0,0,0,0,1,0
#wk7,2,0,0,0,0,0,2,0
#niewieder,2,2,0,0,0,0,0,0
#klimabürgerinnenrat,2,1,0,1,0,0,0,0
#wasserstoff,2,1,0,0,0,1,0,0
#uefa,2,1,0,1,0,0,0,0
#hochschulgesetz,2,2,0,0,0,0,0,0
#kulturausschuss,2,0,0,2,0,0,0,0
#wahllokal,2,0,0,1,1,0,0,0
#sanierung,2,1,0,0,1,0,0,0
#braincityberlin,2,0,0,0,2,0,0,0
#bpt21,2,0,0,0,0,2,0,0
#klimawandel,2,0,2,0,0,0,0,0
#hetze,2,0,2,0,0,0,0,0
#verkehrswende,2,0,0,2,0,0,0,0
#bodycam,2,2,0,0,0,0,0,0
#knabe,2,1,1,0,0,0,0,0
#moderna,2,0,1,1,0,0,0,0
#verwaltung,2,0,0,1,1,0,0,0
#veränderung,2,2,0,0,0,0,0,0
#biontech,2,0,1,0,0,0,1,0
#vivantes,2,2,0,0,0,0,0,0
#bildunginzeitenvoncorona,2,2,0,0,0,0,0,0
#grundgesetz,2,2,0,0,0,0,0,0
#klimagerechtigkeit,2,1,0,1,0,0,0,0
#bauen,2,1,0,0,0,0,1,0
#mietenwahl,2,2,0,0,0,0,0,0
#homeschooling,2,1,0,0,0,1,0,0
#opendata,2,0,0,0,0,2,0,0
#genossenschaften,2,1,0,1,0,0,0,0
#schwammstadt,2,0,0,2,0,0,0,0
#asog,2,1,0,0,1,0,0,0
#wirtschaftsordnung,2,2,0,0,0,0,0,0
#covid,2,0,1,1,0,0,0,0
#rigaer94,2,0,0,0,0,1,1,0
#ausgangssperre,2,2,0,0,0,0,0,0
#schulöffnung,2,2,0,0,0,0,0,0
#clubhouse,2,0,0,1,1,0,0,0
#holzbau,2,0,0,2,0,0,0,0
#transparenzgesetz,2,1,0,0,0,1,0,0
#winkler,2,0,0,2,0,0,0,0
#twitter,2,0,2,0,0,0,0,0
#whataboutism,2,0,0,1,1,0,0,0
#schuldenbremse,2,1,1,0,0,0,0,0
#charite,2,2,0,0,0,0,0,0
#twitterlehrerzimmer,2,2,0,0,0,0,0,0
#trump,2,0,1,1,0,0,0,0
#linken,2,2,0,0,0,0,0,0
#neukoelln,2,1,0,1,0,0,0,0
#schule,2,0,0,1,0,0,1,0
#regenwald,1,0,0,0,1,0,0,0
#razzia,1,0,0,1,0,0,0,0
#querdenkern,1,0,1,0,0,0,0,0
#reichtumumverteilen,1,0,0,0,0,1,0,0
#publichealth,1,0,0,1,0,0,0,0
#raumrückgewinnung,1,1,0,0,0,0,0,0
#refugeeswelcome,1,1,0,0,0,0,0,0
#reitschuster,1,0,1,0,0,0,0,0
#rechtsradikalismus,1,0,0,0,0,0,0,1
#promotionsrecht,1,0,0,1,0,0,0,0
#ricardalang,1,0,0,1,0,0,0,0
#rechtsradikale,1,0,0,0,0,0,1,0
#racialprofiling,1,1,0,0,0,0,0,0
#regiereninbewegung,1,1,0,0,0,0,0,0
#ramelow,1,0,0,1,0,0,0,0
#propaganda,1,0,1,0,0,0,0,0
#privilegien,1,0,0,1,0,0,0,0
#reinickendorfer,1,0,0,1,0,0,0,0
#richtervorbehalts,1,1,0,0,0,0,0,0
#prüfungen,1,1,0,0,0,0,0,0
#putin,1,0,1,0,0,0,0,0
#rechtaufstadt,1,1,0,0,0,0,0,0
#psychiatrie,1,1,0,0,0,0,0,0
#relotius,1,0,1,0,0,0,0,0
#08märz,1,0,0,1,0,0,0,0
#prinzenfonds,1,0,0,1,0,0,0,0
#mohammed,1,0,1,0,0,0,0,0
#mueller,1,0,0,0,0,0,1,0
#mustread,1,0,0,1,0,0,0,0
#mutation,1,0,0,0,0,0,1,0
#müller,1,0,1,0,0,0,0,0
#nachtdersolidarität,1,1,0,0,0,0,0,0
#nahdran,1,0,0,0,0,0,1,0
#navalny,1,0,1,0,0,0,0,0
#nazisrausausdenstadien,1,0,0,1,0,0,0,0
#neubau,1,0,0,1,0,0,0,0
#neugierigaufjarasch,1,0,0,1,0,0,0,0
#ngbk,1,0,0,1,0,0,0,0
#nichtfürlaschet,1,0,0,1,0,0,0,0
#niemalsvergessen,1,0,0,1,0,0,0,0
#noally,1,0,0,1,0,0,0,0
#nordkorea,1,1,0,0,0,0,0,0
#normale,1,0,0,0,1,0,0,0
#notbremsejetzt,1,0,0,0,1,0,0,0
#msa,1,1,0,0,0,0,0,0
#mobilitätswende,1,1,0,0,0,0,0,0
#pridemonth,1,0,0,0,1,0,0,0
#mobilitaet,1,1,0,0,0,0,0,0
#medien,1,0,0,0,1,0,0,0
#medtech,1,0,0,0,0,0,1,0
#megalockdown,1,0,0,1,0,0,0,0
#mehringdamm,1,0,0,1,0,0,0,0
#mehrpersonal,1,0,0,0,1,0,0,0
#meinemeinung,1,1,0,0,0,0,0,0
#menschen,1,0,0,0,0,0,1,0
#merz,1,0,0,1,0,0,0,0
#metropolregion,1,0,0,0,1,0,0,0
#meuterei,1,1,0,0,0,0,0,0
#mieten,1,1,0,0,0,0,0,0
#mietenkataster,1,0,0,1,0,0,0,0
#mietenregulierung,1,1,0,0,0,0,0,0
#mieter,1,0,0,0,0,0,1,0
#migrantenquote,1,1,0,0,0,0,0,0
#mimimi,1,1,0,0,0,0,0,0
#ministerpräsidentenkonferenz,1,0,1,0,0,0,0,0
#notenabschaffen,1,1,0,0,0,0,0,0
#notok,1,0,0,0,1,0,0,0
#oecd,1,1,0,0,0,0,0,0
#ok,1,1,0,0,0,0,0,0
#pence,1,0,1,0,0,0,0,0
#pflege,1,0,0,0,1,0,0,0
#pflegekrise,1,0,0,1,0,0,0,0
#pflegereform,1,0,0,0,1,0,0,0
#phoenixrunde,1,0,1,0,0,0,0,0
#pilotprojekt,1,1,0,0,0,0,0,0
#politics,1,0,0,1,0,0,0,0
#politischebildung,1,0,0,1,0,0,0,0
#polizeibeauftragte,1,1,0,0,0,0,0,0
#polizeiproblem,1,0,0,1,0,0,0,0
#popup,1,0,0,1,0,0,0,0
#popupbikelanes,1,0,0,1,0,0,0,0
#popupschulhof,1,0,0,1,0,0,0,0
#potse,1,1,0,0,0,0,0,0
#praesenzunterricht,1,0,0,0,0,0,1,0
#premierleague,1,0,0,0,0,0,1,0
#pride,1,0,0,1,0,0,0,0
#paulsengymnasium,1,1,0,0,0,0,0,0
#patenschaftsnetzwerk,1,0,0,1,0,0,0,0
#passivrauchen,1,0,0,1,0,0,0,0
#pandemien,1,0,0,0,1,0,0,0
#olympiapark,1,0,0,1,0,0,0,0
#online,1,0,0,1,0,0,0,0
#opmasken,1,1,0,0,0,0,0,0
#ortskraefte,1,0,1,0,0,0,0,0
#osterlockdown,1,0,1,0,0,0,0,0
#ostern,1,0,1,0,0,0,0,0
#osterruhe,1,0,0,1,0,0,0,0
#pankow,1,1,0,0,0,0,0,0
#partizipation,1,1,0,0,0,0,0,0
#panzerfahrer,1,0,0,1,0,0,0,0
#pariserklimaabkommens,1,0,0,1,0,0,0,0
#parkplätze,1,0,0,1,0,0,0,0
#parlament,1,0,0,1,0,0,0,0
#parlamentsbeteiligungsgesetz,1,0,0,0,0,1,0,0
#parteitag,1,0,0,1,0,0,0,0
#parting,1,0,0,1,0,0,0,0
#nsu,1,1,0,0,0,0,0,0
#soeder,1,0,1,0,0,0,0,0
#rip,1,1,0,0,0,0,0,0
#vermögenssteuer,1,1,0,0,0,0,0,0
#unsinn,1,1,0,0,0,0,0,0
#vanessagrühser,1,0,0,0,1,0,0,0
#vattenfall,1,0,0,1,0,0,0,0
#veranstaltungen,1,1,0,0,0,0,0,0
#verbotvonrüstungsexporten,1,1,0,0,0,0,0,0
#verdachtsfall,1,0,1,0,0,0,0,0
#verfassung,1,1,0,0,0,0,0,0
#verfassungsschutzes,1,0,1,0,0,0,0,0
#vergesellschaftung,1,1,0,0,0,0,0,0
#vermieten,1,0,0,1,0,0,0,0
#versagen,1,0,0,0,1,0,0,0
#wahlcheck,1,1,0,0,0,0,0,0
#verteidigung,1,1,0,0,0,0,0,0
#vettel,1,0,1,0,0,0,0,0
#vielfalt,1,0,0,1,0,0,0,0
#vierkampf,1,0,1,0,0,0,0,0
#viren,1,0,1,0,0,0,0,0
#volksbegehren,1,1,0,0,0,0,0,0
#volkspartei,1,0,0,0,1,0,0,0
#vonoviadeal,1,0,0,1,0,0,0,0
#vorkauf,1,0,0,1,0,0,0,0
#vorkaufsrecht,1,0,0,1,0,0,0,0
#unserberlhg,1,1,0,0,0,0,0,0
#unnormal,1,0,0,0,1,0,0,0
#ungarn,1,0,0,0,1,0,0,0
#unesco,1,1,0,0,0,0,0,0
#tourismus,1,1,0,0,0,0,0,0
#touristifizierung,1,1,0,0,0,0,0,0
#transfertag,1,0,0,1,0,0,0,0
#transform,1,1,0,0,0,0,0,0
#transformation,1,0,0,1,0,0,0,0
#transparenz,1,1,0,0,0,0,0,0
#treffpunktberlin,1,0,0,0,0,1,0,0
#treibstoffderrevolution,1,1,0,0,0,0,0,0
#tvo,1,0,0,0,0,0,1,0
#twittergewitter,1,0,0,1,0,0,0,0
#twlz,1,1,0,0,0,0,0,0
#täter,1,0,1,0,0,0,0,0
#türkei,1,0,1,0,0,0,0,0
#u3,1,0,0,0,1,0,0,0
#u5,1,1,0,0,0,0,0,0
#ubahn,1,1,0,0,0,0,0,0
#umbau,1,0,0,0,1,0,0,0
#umverka,1,0,0,0,0,1,0,0
#umwelt,1,1,0,0,0,0,0,0
#umweltgerechtigkeit,1,0,0,1,0,0,0,0
#umweltzerstörung,1,1,0,0,0,0,0,0
#wagenknecht,1,0,0,1,0,0,0,0
#wahlkampf,1,1,0,0,0,0,0,0
#risikogruppenkinder,1,0,0,1,0,0,0,0
#zdf,1,0,1,0,0,0,0,0
#woelki,1,0,0,1,0,0,0,0
#wohnraum,1,1,0,0,0,0,0,0
#wohnraumschutz,1,1,0,0,0,0,0,0
#wohnungsnotfallhilfe,1,0,0,1,0,0,0,0
#wolliner16,1,0,0,1,0,0,0,0
#womensday,1,1,0,0,0,0,0,0
#wooncrisis,1,0,0,1,0,0,0,0
#wulff,1,0,1,0,0,0,0,0
#xhain,1,0,0,1,0,0,0,0
#xmpp,1,1,0,0,0,0,0,0
#zehlendorfsüd,1,1,0,0,0,0,0,0
#wahlkreis,1,1,0,0,0,0,0,0
#zeitenwende,1,0,0,0,1,0,0,0
#zerocovid,1,1,0,0,0,0,0,0
#ziemiak,1,0,0,1,0,0,0,0
#zuhause,1,1,0,0,0,0,0,0
#zukunft,1,0,0,1,0,0,0,0
#zukunftsfragen,1,0,0,1,0,0,0,0
#zukunftspakt,1,0,0,1,0,0,0,0
#zusammennochvielweiter,1,0,0,1,0,0,0,0
#ökokommunismus,1,0,1,0,0,0,0,0
#ökoquartier,1,0,0,1,0,0,0,0
#wklbg4,1,1,0,0,0,0,0,0
#wk76,1,1,0,0,0,0,0,0
#wissmann,1,1,0,0,0,0,0,0
#wissler,1,0,1,0,0,0,0,0
#wahlprogramm,1,1,0,0,0,0,0,0
#wales,1,1,0,0,0,0,0,0
#wannsse,1,0,0,0,0,0,1,0
#warnix,1,0,0,0,1,0,0,0
#washington,1,1,0,0,0,0,0,0
#wasserklops,1,0,0,0,1,0,0,0
#weidel,1,0,1,0,0,0,0,0
#weilwirunsfürchten,1,0,0,1,0,0,0,0
#weitlingkiez,1,0,0,0,0,0,1,0
#weltbildungstag,1,0,0,1,0,0,0,0
#weltblutspendetag,1,0,1,0,0,0,0,0
#weltkindertag,1,0,0,1,0,0,0,0
#weltwährungsfonds,1,0,1,0,0,0,0,0
#wieler,1,0,0,1,0,0,0,0
#wirdnix,1,0,0,0,1,0,0,0
#wirecard,1,0,0,1,0,0,0,0
#wirgebeneuchdiestadtzurück,1,1,0,0,0,0,0,0
#wirholendiestadtzurück,1,1,0,0,0,0,0,0
#wirtschaft,1,0,0,1,0,0,0,0
#wissenschaftspreis,1,1,0,0,0,0,0,0
#wissenschaftsstadt,1,0,0,1,0,0,0,0
#tinklusiveuni,1,0,0,1,0,0,0,0
#tierversuche,1,1,0,0,0,0,0,0
#tierschutzverbandsklagesetz,1,1,0,0,0,0,0,0
#sharing,1,0,0,0,0,0,1,0
#schöneweide,1,1,0,0,0,0,0,0
#seawatch4,1,0,1,0,0,0,0,0
#sed,1,0,1,0,0,0,0,0
#seehofer,1,0,1,0,0,0,0,0
#selbstbaugenossenschaften,1,1,0,0,0,0,0,0
#selbsttest,1,0,0,1,0,0,0,0
#sello,1,0,1,0,0,0,0,0
#senior,1,1,0,0,0,0,0,0
#servicetweet,1,0,0,0,0,0,1,0
#sexismus,1,1,0,0,0,0,0,0
#shoah,1,1,0,0,0,0,0,0
#teststrategie,1,1,0,0,0,0,0,0
#shoppingcenter,1,1,0,0,0,0,0,0
#sicherheit,1,0,0,0,1,0,0,0
#siemensstadt,1,0,0,1,0,0,0,0
#signa,1,0,0,0,0,1,0,0
#siliconvalley,1,1,0,0,0,0,0,0
#skurrileminderheiten,1,0,0,1,0,0,0,0
#sloweniens,1,0,0,1,0,0,0,0
#smartness,1,1,0,0,0,0,0,0
#smoltczyk,1,0,0,0,0,0,1,0
#solar,1,0,1,0,0,0,0,0
#schwurbler,1,1,0,0,0,0,0,0
#schwul,1,1,0,0,0,0,0,0
#schwereschuld,1,0,1,0,0,0,0,0
#schupelius,1,0,0,0,1,0,0,0
#roteinsel,1,1,0,0,0,0,0,0
#rotessofa,1,1,0,0,0,0,0,0
#rufbus,1,0,0,1,0,0,0,0
#russland,1,0,1,0,0,0,0,0
