hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
kirche,32,4,10,7,4,5,0,2
ich,31,2,17,6,2,2,1,1
jude,29,3,19,2,2,1,2,0
religion,16,1,10,4,0,1,0,0
muslim,13,1,10,2,0,0,0,0
berlin,12,3,1,6,0,2,0,0
synagoge,9,1,4,3,0,1,0,0
frau,8,0,7,1,0,0,0,0
afd,8,0,8,0,0,0,0,0
und,8,0,6,1,0,0,1,0
mensch,8,5,0,1,0,2,0,0
christ,7,2,2,1,1,0,1,0
leben,7,0,1,4,0,2,0,0
deutschland,7,0,6,0,0,1,0,0
mein,7,1,3,1,1,0,1,0
moschee,6,0,3,3,0,0,0,0
katholisch,6,1,1,1,1,2,0,0
antisemitismus,6,2,0,2,0,1,1,0
was,5,0,3,1,0,0,1,0
jüdin,5,1,1,1,1,1,0,0
hass,5,2,1,1,0,0,1,0
aber,5,0,2,3,0,0,0,0
enden,5,1,2,0,2,0,0,0
jüdische,5,1,2,2,0,0,0,0
wer,5,0,2,1,0,2,0,0
partei,5,2,3,0,0,0,0,0
gläubige,5,0,5,0,0,0,0,0
gewalt,5,3,2,0,0,0,0,0
innen,4,1,1,2,0,0,0,0
bleiben,4,1,1,0,2,0,0,0
recht,4,0,1,0,1,2,0,0
israel,4,2,1,0,1,0,0,0
angriff,4,0,3,1,0,0,0,0
jed,4,2,1,0,0,1,0,0
islam,4,0,2,2,0,0,0,0
so,4,2,1,1,0,0,0,0
finden,4,0,2,0,0,1,1,0
wenn,4,0,2,1,0,1,0,0
rücken,4,1,2,0,1,0,0,0
sprechen,4,0,1,2,1,0,0,0
mal,4,0,3,1,0,0,0,0
sehen,4,1,1,0,0,1,1,0
geben,3,0,3,0,0,0,0,0
weiß,3,0,3,0,0,0,0,0
haben,3,1,0,2,0,0,0,0
bekenntnis,3,1,0,1,1,0,0,0
froh,3,1,2,0,0,0,0,0
schön,3,0,0,1,2,0,0,0
wie,3,1,1,1,0,0,0,0
sich,3,0,1,1,0,0,1,0
ostern,3,0,3,0,0,0,0,0
skandieren,3,0,3,0,0,0,0,0
corona,3,0,3,0,0,0,0,0
opfern,3,1,1,0,1,0,0,0
seite,3,0,2,0,0,1,0,0
auch,3,2,0,0,0,1,0,0
mit,3,1,1,1,0,0,0,0
einzig,3,0,2,0,0,0,1,0
jüdisch,3,0,1,2,0,0,0,0
ts,3,3,0,0,0,0,0,0
schutz,3,0,1,2,0,0,0,0
bihac,3,0,3,0,0,0,0,0
bekommen,3,0,2,1,0,0,0,0
000,3,2,1,0,0,0,0,0
sichern,3,1,0,2,0,0,0,0
politik,3,1,2,0,0,0,0,0
medium,3,1,2,0,0,0,0,0
können,3,0,2,1,0,0,0,0
plenum,3,2,0,1,0,0,0,0
spd,3,0,1,0,1,0,1,0
altparteien,3,0,3,0,0,0,0,0
zentralrat,3,0,1,0,1,0,1,0
gemeinde,3,1,1,1,0,0,0,0
denken,3,0,1,1,0,0,1,0
flüchtling,3,2,1,0,0,0,0,0
linke,3,1,1,1,0,0,0,0
verantwortung,3,0,0,3,0,0,0,0
verbieten,3,0,3,0,0,0,0,0
benennen,3,0,1,2,0,0,0,0
demokrat,3,2,0,1,0,0,0,0
zu,3,1,1,1,0,0,0,0
fahren,3,0,2,0,0,1,0,0
mitglied,3,0,1,0,1,1,0,0
platzen,2,0,0,0,1,1,0,0
in,2,0,1,1,0,0,0,0
initiative,2,1,0,1,0,0,0,0
person,2,0,2,0,0,0,0,0
demo,2,0,0,0,0,1,0,1
melden,2,0,1,1,0,0,0,0
unislamisch,2,0,2,0,0,0,0,0
bürgern,2,0,0,1,0,0,0,1
verlieren,2,0,1,1,0,0,0,0
orthodox,2,0,2,0,0,0,0,0
brauchen,2,0,1,1,0,0,0,0
vergessen,2,0,2,0,0,0,0,0
verbinden,2,0,2,0,0,0,0,0
ursache,2,0,2,0,0,0,0,0
cdu,2,1,1,0,0,0,0,0
ja,2,1,0,1,0,0,0,0
pankow,2,0,0,0,1,0,0,1
dieser,2,1,1,0,0,0,0,0
papst,2,0,0,2,0,0,0,0
pariser,2,0,0,1,1,0,0,0
covid19,2,0,2,0,0,0,0,0
jahr,2,0,1,0,0,1,0,0
täter,2,0,2,0,0,0,0,0
entehren,2,0,0,0,1,1,0,0
im,2,1,0,1,0,0,0,0
sexuell,2,1,0,1,0,0,0,0
fdp,2,0,1,1,0,0,0,0
formen,2,1,0,1,0,0,0,0
sozial,2,1,0,0,1,0,0,0
scheiss,2,0,2,0,0,0,0,0
frage,2,0,0,2,0,0,0,0
fragen,2,0,2,0,0,0,0,0
gläubig,2,1,0,0,0,0,1,0
sinti,2,0,1,0,1,0,0,0
frieden,2,0,2,0,0,0,0,0
siehe,2,0,1,1,0,0,0,0
setzen,2,0,1,0,1,0,0,0
typisch,2,0,1,0,0,1,0,0
scholz,2,1,0,0,0,0,1,0
selbstorganisationen,2,0,0,0,2,0,0,0
sein,2,1,1,0,0,0,0,0
geistliche,2,0,1,0,0,1,0,0
gespräch,2,0,1,0,0,0,1,0
schwarz,2,0,1,1,0,0,0,0
gemeinsam,2,0,0,2,0,0,0,0
genauso,2,1,0,1,0,0,0,0
genozid,2,2,0,0,0,0,0,0
schwarze,2,0,2,0,0,0,0,0
faschismus,2,0,2,0,0,0,0,0
falsch,2,0,2,0,0,0,0,0
sagen,2,0,1,1,0,0,0,0
grund,2,0,0,1,0,1,0,0
trotz,2,0,1,0,1,0,0,0
hören,2,0,0,2,0,0,0,0
problem,2,0,2,0,0,0,0,0
egal,2,0,0,1,0,1,0,0
protest,2,0,0,1,1,0,0,0
toleranz,2,0,2,0,0,0,0,0
eigentlich,2,0,2,0,0,0,0,0
radikalisieren,2,0,0,2,0,0,0,0
heute,2,0,0,0,1,0,0,1
rechnen,2,0,2,0,0,0,0,0
einrichtung,2,0,0,1,0,1,0,0
teilen,2,1,1,0,0,0,0,0
empfehlung,2,0,0,2,0,0,0,0
hautfarbe,2,0,1,1,0,0,0,0
erklären,2,0,2,0,0,0,0,0
richtig,2,0,2,0,0,0,0,0
roma,2,0,1,0,1,0,0,0
stellen,2,0,0,1,0,1,0,0
stehen,2,0,0,1,1,0,0,0
grün,2,0,1,1,0,0,0,0
ethnie,2,0,2,0,0,0,0,0
kardinal,2,0,0,1,0,1,0,0
unzulässig,2,0,2,0,0,0,0,0
bischof,2,0,1,1,0,0,0,0
auge,2,0,1,1,0,0,0,0
woelki,2,0,0,1,0,1,0,0
mut,2,0,2,0,0,0,0,0
wissen,2,0,1,0,1,0,0,0
männlich,2,0,2,0,0,0,0,0
antisemitisch,2,0,2,0,0,0,0,0
nach,2,1,1,0,0,0,0,0
attentäter,2,0,0,2,0,0,0,0
auf,2,0,0,1,0,0,1,0
wesen,2,2,0,0,0,0,0,0
körperlich,2,0,2,0,0,0,0,0
köln,2,0,0,1,1,0,0,0
angst,2,0,0,2,0,0,0,0
weiterhin,2,0,0,0,1,1,0,0
ausrichten,2,0,0,2,0,0,0,0
nahe,2,0,0,1,1,0,0,0
kritik,2,1,1,0,0,0,0,0
weg,2,0,2,0,0,0,0,0
warum,2,0,2,0,0,0,0,0
wahrheit,2,0,2,0,0,0,0,0
ne,2,1,1,0,0,0,0,0
bedrohen,2,0,2,0,0,0,0,0
völlig,2,1,1,0,0,0,0,0
muslimische,2,0,2,0,0,0,0,0
angreifen,2,0,0,0,0,2,0,0
nennen,2,0,2,0,0,0,0,0
ziehen,2,0,0,1,0,0,1,0
öffnen,2,0,1,1,0,0,0,0
mann,2,0,1,0,1,0,0,0
70,2,1,1,0,0,0,0,0
81,2,0,2,0,0,0,0,0
man,2,0,2,0,0,0,0,0
malen,2,0,1,0,1,0,0,0
mitbürger,2,1,1,0,0,0,0,0
zunehmen,2,0,2,0,0,0,0,0
afghanistan,2,1,1,0,0,0,0,0
agh,2,2,0,0,0,0,0,0
zensur,2,0,2,0,0,0,0,0
muslimisch,2,0,2,0,0,0,0,0
zeitgeist,2,0,2,0,0,0,0,0
zeigen,2,1,1,0,0,0,0,0
alle,2,1,1,0,0,0,0,0
als,2,0,0,0,1,0,1,0
alt,2,0,1,1,0,0,0,0
link,2,1,1,0,0,0,0,0
wundern,2,0,0,2,0,0,0,0
wuerzburg,2,0,2,0,0,0,0,0
leute,2,0,1,1,0,0,0,0
muslime,2,0,1,0,1,0,0,0
nehmen,2,1,1,0,0,0,0,0
geschlecht,2,0,2,0,0,0,0,0
viel,2,0,1,0,1,0,0,0
besuchen,2,0,1,0,0,0,1,0
beziehungsweise,2,0,0,2,0,0,0,0
kehren,2,0,2,0,0,0,0,0
bei,2,0,1,1,0,0,0,0
ob,2,0,0,2,0,0,0,0
berliner,2,0,1,1,0,0,0,0
vielfältig,2,0,0,2,0,0,0,0
berichten,2,1,0,0,0,0,1,0
bestimmen,2,1,0,1,0,0,0,0
kind,2,1,1,0,0,0,0,0
beleidigung,2,0,2,0,0,0,0,0
klar,2,1,0,0,1,0,0,0
klima,2,0,1,0,0,0,0,1
klaren,2,0,0,1,0,0,1,0
vorher,2,0,1,0,0,1,0,0
kein,2,0,2,0,0,0,0,0
scheiterhaufen,1,0,1,0,0,0,0,0
montag,1,0,0,0,1,0,0,0
palette,1,0,0,0,0,1,0,0
scheinen,1,0,1,0,0,0,0,0
ostern2021,1,0,1,0,0,0,0,0
scheitern,1,0,1,0,0,0,0,0
scheel,1,0,0,1,0,0,0,0
mixa,1,0,0,0,1,0,0,0
scheiß,1,0,1,0,0,0,0,0
moralisch,1,0,0,0,0,1,0,0
schaffen,1,0,1,0,0,0,0,0
msm,1,0,1,0,0,0,0,0
schande,1,0,0,0,0,1,0,0
multikulti,1,0,1,0,0,0,0,0
sanieren,1,0,0,1,0,0,0,0
sammelbegriff,1,0,1,0,0,0,0,0
schwindelt,1,0,1,0,0,0,0,0
nähern,1,0,0,0,1,0,0,0
panikmache,1,0,1,0,0,0,0,0
saftladen,1,0,0,0,0,1,0,0
rückkehr,1,0,0,1,0,0,0,0
russland,1,0,1,0,0,0,0,0
runterfallen,1,0,1,0,0,0,0,0
pankower,1,0,0,0,1,0,0,0
schick,1,0,0,0,1,0,0,0
persönlich,1,0,0,1,0,0,0,0
obdachlos,1,1,0,0,0,0,0,0
oberste,1,0,0,1,0,0,0,0
schulden,1,0,1,0,0,0,0,0
offensichtlich,1,0,1,0,0,0,0,0
schule,1,0,0,1,0,0,0,0
missbrauch,1,0,0,0,1,0,0,0
offiziell,1,0,1,0,0,0,0,0
million,1,0,1,0,0,0,0,0
milliarde,1,0,0,0,0,1,0,0
mille,1,0,0,1,0,0,0,0
milde,1,0,1,0,0,0,0,0
migrantischen,1,1,0,0,0,0,0,0
mexikoplatz,1,0,0,0,1,0,0,0
metzgerei,1,0,1,0,0,0,0,0
menschenbild,1,0,0,1,0,0,0,0
mengen,1,1,0,0,0,0,0,0
schweigen,1,0,1,0,0,0,0,0
schreibtisch,1,1,0,0,0,0,0,0
option,1,1,0,0,0,0,0,0
organisieren,1,0,1,0,0,0,0,0
offenbaren,1,0,0,0,1,0,0,0
rund,1,0,0,1,0,0,0,0
mittelalterlich,1,0,1,0,0,0,0,0
mittelalter,1,0,1,0,0,0,0,0
mitte,1,0,0,1,0,0,0,0
schild,1,0,0,1,0,0,0,0
oder,1,0,1,0,0,0,0,0
schliesslich,1,0,1,0,0,0,0,0
orientierung,1,0,0,1,0,0,0,0
miteinander,1,0,0,1,0,0,0,0
schlimm,1,1,0,0,0,0,0,0
