hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
einfamilienhaus,93,32,12,3,14,1,31
grüne,29,15,0,0,5,0,9
ich,28,17,2,1,2,0,6
grün,24,8,0,0,5,2,9
verbieten,23,11,0,0,5,0,7
familie,14,7,0,1,2,0,4
verbot,14,9,0,0,2,0,3
mensch,14,8,0,0,1,0,5
verbotspartei,11,6,0,0,2,0,3
wer,10,2,1,0,2,0,5
hofreiter,9,4,1,0,1,0,3
hamburg,9,6,0,0,0,0,3
eigenheim,9,3,1,1,0,0,4
politik,8,5,1,1,1,0,0
linke,7,6,0,0,0,0,1
eigentum,6,3,0,0,1,0,2
rot,6,4,0,0,0,0,2
traum,6,5,0,0,0,0,1
debatte,6,2,3,0,0,0,1
geben,6,4,0,0,2,0,0
einfach,5,2,0,0,0,0,3
winden,5,2,0,0,0,0,3
wohnen,5,1,0,0,3,0,1
träumen,5,5,0,0,0,0,0
brauchen,5,1,1,3,0,0,0
sehen,5,1,0,0,0,0,4
finden,5,3,0,0,1,0,1
in,5,3,1,0,1,0,0
lassen,5,2,0,0,0,0,3
enteignung,4,2,0,0,1,0,1
unterstützen,4,3,0,0,1,0,0
neubau,4,2,0,0,0,1,1
cdu,4,0,2,1,1,0,0
ein,4,2,0,0,0,0,2
haus,4,0,0,0,0,0,4
und,4,1,0,0,2,0,1
bürgerbeteiligung,4,3,0,0,0,0,1
entscheiden,4,1,1,0,0,0,2
stellen,4,0,3,0,0,0,1
wohnraum,4,1,1,0,2,0,0
sozial,4,0,0,0,2,0,2
leben,4,3,0,0,0,0,1
mal,4,2,1,0,0,0,1
nach,4,1,0,0,1,0,2
fordern,4,1,0,0,2,0,1
fördern,4,2,0,0,0,0,2
nein,4,0,0,0,0,0,4
unterschied,3,1,1,0,0,0,1
gesellschaft,3,3,0,0,0,0,0
land,3,0,1,1,1,0,0
via,3,1,0,0,0,0,2
kommune,3,1,2,0,0,0,0
jung,3,2,0,0,0,0,1
deswegen,3,1,0,1,0,0,1
deutsche,3,3,0,0,0,0,0
deutschland,3,1,0,0,0,0,2
umgehen,3,2,0,0,0,0,1
schaffen,3,2,1,0,0,0,0
platzen,3,0,1,0,2,0,0
politisch,3,1,0,0,1,0,1
habeck,3,1,0,0,0,0,2
gruenen,3,1,0,0,1,0,1
bauen,3,1,0,0,0,0,2
gibts,3,1,0,0,1,0,1
baukindergeld,3,3,0,0,0,0,0
000,3,3,0,0,0,0,0
zb,3,2,1,0,0,0,0
aber,3,2,0,0,0,0,1
weg,3,1,0,0,1,0,1
50,2,2,0,0,0,0,0
ddr,2,0,0,0,1,0,1
nehmen,2,2,0,0,0,0,0
weisen,2,0,0,0,0,2,0
darüber,2,0,1,0,1,0,0
stadt,2,1,0,1,0,0,0
dafür,2,1,0,0,0,0,1
da,2,1,0,1,0,0,0
raum,2,0,0,2,0,0,0
spd,2,2,0,0,0,0,0
weise,2,0,0,0,2,0,0
gründen,2,2,0,0,0,0,0
greifen,2,2,0,0,0,0,0
müssten,2,1,0,1,0,0,0
ca,2,2,0,0,0,0,0
einfamilienhaeuser,2,1,0,0,1,0,0
bürgerbegehren,2,1,0,0,0,0,1
glauben,2,1,0,0,0,0,1
bund,2,1,1,0,0,0,0
bringen,2,1,0,0,0,0,1
jetzt,2,1,0,0,0,0,1
diskussion,2,0,0,2,0,0,0
fahren,2,1,0,0,1,0,0
quadratmeter,2,0,0,0,0,0,2
hoch,2,2,0,0,0,0,0
passt,2,1,0,0,0,0,1
preisen,2,1,0,0,0,0,1
idee,2,1,0,0,0,0,1
wie,2,0,1,0,0,0,1
partei,2,1,0,0,1,0,0
ort,2,0,1,0,0,0,1
hausen,2,1,0,0,1,0,0
wichtig,2,2,0,0,0,0,0
enden,2,0,0,0,0,0,2
dorf,2,0,1,1,0,0,0
zeit,2,1,0,0,1,0,0
freiheit,2,2,0,0,0,0,0
haben,2,0,1,0,0,0,1
wohneigentum,2,0,0,0,0,0,2
nicht,2,1,0,0,1,0,0
neubauviertel,2,1,0,0,0,0,1
deutlich,2,1,0,0,0,0,1
grüner,2,1,0,0,0,0,1
reden,2,0,0,1,1,0,0
bürgern,2,0,0,0,1,0,1
vielleicht,2,1,0,0,0,0,1
sein,2,0,0,0,0,0,2
madig,2,0,0,0,0,0,2
besitzen,2,0,0,0,0,0,2
alt,2,2,0,0,0,0,0
