hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#bürokratie,34,4,0,0,3,0,27
#digitalisierung,20,4,7,0,0,1,8
#vielzutun,15,0,0,0,0,0,15
#verwaltung,15,5,2,0,1,1,6
#afghanistan,14,0,3,5,0,2,4
#biden,12,3,2,3,0,2,2
#corona,11,1,1,0,0,0,9
#bundesregierung,8,0,1,1,0,0,6
#deutschland,8,1,0,0,2,0,5
#berlin,7,1,0,1,2,0,3
#laschet,7,0,5,1,0,0,1
#fdp,7,0,0,0,1,0,6
#scholz,6,0,5,0,0,1,0
#jetztzukunft,6,6,0,0,0,0,0
#bpt21,5,0,0,0,0,0,5
#groko,5,0,2,1,0,0,2
#r2g,5,2,0,0,1,0,2
#eu,5,1,1,1,1,0,1
#cdu,5,0,1,1,1,0,2
#mittelstand,5,0,0,0,2,0,3
#usa,5,4,0,0,0,1,0
#assange,4,0,0,4,0,0,0
#afd,4,0,0,0,4,0,0
#ortskräfte,4,0,2,1,0,0,1
#merkel,4,0,1,1,1,0,1
#btw21,4,2,1,1,0,0,0
#wirecard,4,0,1,2,0,0,1
#opendata,4,0,2,1,0,0,1
#bildung,3,0,0,0,0,1,2
#ozg,3,0,0,1,0,1,1
#pandemie,3,1,0,1,0,0,1
#inaugurationday,3,1,0,0,0,2,0
#thüringen,3,0,0,0,1,0,2
#scheuer,3,0,1,2,0,0,0
#bundestag,3,1,0,0,1,0,1
#assangecase,3,0,0,3,0,0,0
#trump,3,0,0,1,0,1,1
#unternehmen,3,0,0,0,0,0,3
#lieferkettengesetz,3,0,0,0,2,0,1
#allesistdrin,3,0,3,0,0,0,0
#fdpbt,3,0,0,0,0,0,3
#klima,2,0,1,0,0,0,1
#innovation,2,0,0,0,0,0,2
#3k21,2,0,0,0,0,0,2
#infrastruktur,2,0,1,0,0,0,1
#impfung,2,0,0,1,0,0,1
#klimaschutz,2,0,1,0,0,0,1
#impfen,2,1,0,0,0,0,1
#homeoffice,2,1,1,0,0,0,0
#heuchelei,2,0,0,0,2,0,0
#hartaberfair,2,0,0,0,0,0,2
#grünen,2,1,0,0,1,0,0
#fürsieda,2,2,0,0,0,0,0
#freeassange,2,0,0,2,0,0,0
#einkommen,2,0,0,0,0,0,2
#impfstoff,2,0,0,0,0,0,2
#nrw,2,0,1,1,0,0,0
#klimaschutzgesetz,2,0,0,0,0,0,2
#startup,2,0,0,0,1,0,1
#zukunft,2,1,1,0,0,0,0
#wirtschaft,2,0,1,0,0,0,1
#who,2,0,0,1,0,1,0
#wegenmorgen,2,2,0,0,0,0,0
#verkehrswende,2,0,2,0,0,0,0
#us,2,0,1,0,0,0,1
#union,2,1,1,0,0,0,0
#triell,2,0,2,0,0,0,0
#tesla,2,0,0,0,0,0,2
#steineke,2,2,0,0,0,0,0
#spd,2,0,1,0,0,1,0
#maas,2,0,0,2,0,0,0
#spahn,2,0,0,1,1,0,0
#sicherheit,2,2,0,0,0,0,0
#schuldenbremse,2,0,0,0,0,0,2
#russland,2,0,0,1,0,0,1
#opensource,2,0,0,1,0,1,0
#eeg,2,0,0,0,0,0,2
#neustaat,2,2,0,0,0,0,0
#nato,2,2,0,0,0,0,0
#mindeststeuer,2,0,2,0,0,0,0
#menschenrechte,2,0,0,0,2,0,0
#egovernment,2,0,1,0,0,0,1
#lockdown,2,0,0,0,0,0,2
#digitalministerium,2,0,2,0,0,0,0
#china,2,0,0,1,0,0,1
