hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#baerbock,4,0,4,0,0,0,0,0
#bosnien,4,0,4,0,0,0,0,0
#wirhelfenberlin,4,0,0,0,0,0,4,0
#annewill,4,1,1,2,0,0,0,0
#aha,4,1,0,2,1,0,0,0
#bildung,4,3,0,0,0,0,1,0
#b0108,3,0,2,1,0,0,0,0
#damaskus,3,0,3,0,0,0,0,0
#giffey,3,0,0,0,3,0,0,0
#lookdown,3,0,3,0,0,0,0,0
#neukölln,3,1,1,1,0,0,0,0
#gmk,3,0,0,2,1,0,0,0
#schweden,3,0,3,0,0,0,0,0
#tina,3,1,0,2,0,0,0,0
#transparenz,3,3,0,0,0,0,0,0
#kabul,3,0,3,0,0,0,0,0
#grüneslicht,3,0,0,3,0,0,0,0
#coronatest,3,1,1,1,0,0,0,0
#machtbueroszu,3,0,0,3,0,0,0,0
#vielzutun,3,0,0,0,0,3,0,0
#grundrechte,3,2,1,0,0,0,0,0
#jugendschutz,3,2,0,1,0,0,0,0
#covidioten,3,0,2,0,1,0,0,0
#biesdorf,3,3,0,0,0,0,0,0
#sporta,3,0,0,0,0,3,0,0
#lockdown2021,3,1,2,0,0,0,0,0
#b1302,3,0,3,0,0,0,0,0
#coronagipfel,3,0,3,0,0,0,0,0
#stayathome,3,0,0,0,2,0,1,0
#osterlockdown,3,0,3,0,0,0,0,0
#zerocovid,3,2,1,0,0,0,0,0
#sprechstunde,3,2,0,1,0,0,0,0
#kreuzberg,3,0,0,3,0,0,0,0
#einzelhandel,3,0,1,2,0,0,0,0
#sormas,3,0,0,3,0,0,0,0
#frauen,3,0,0,3,0,0,0,0
#solidarität,3,1,0,0,2,0,0,0
#zukunft,3,0,0,2,0,0,1,0
#mitte,3,0,0,3,0,0,0,0
#solidaritaet,3,3,0,0,0,0,0,0
#aharegeln,3,0,0,0,3,0,0,0
#linkelvv,3,3,0,0,0,0,0,0
#gastronomie,3,0,2,1,0,0,0,0
#geimpfte,3,0,2,1,0,0,0,0
#livestream,3,2,0,1,0,0,0,0
#coronakrise,3,0,1,2,0,0,0,0
#maas,3,1,2,0,0,0,0,0
#china,3,0,3,0,0,0,0,0
#impffortschritt,3,0,0,0,3,0,0,0
#uefa,3,1,0,2,0,0,0,0
#impfzwang,3,0,3,0,0,0,0,0
#restart,3,0,0,3,0,0,0,0
#mietendeckel,3,1,1,1,0,0,0,0
#infektionsschutz,3,1,1,1,0,0,0,0
#capitol,3,0,3,0,0,0,0,0
#türkiye,3,3,0,0,0,0,0,0
#ifsg,3,1,0,2,0,0,0,0
#megalockdown,3,0,0,3,0,0,0,0
#rki,3,0,1,0,0,0,2,0
#impfenrettetleben,3,2,0,1,0,0,0,0
#bundesregierung,3,1,2,0,0,0,0,0
#brexit,3,0,0,3,0,0,0,0
#reinickendorf,3,2,0,0,0,0,1,0
#impfkampagne,2,0,0,1,1,0,0,0
#solidarisch,2,0,0,0,2,0,0,0
#wuerzburg,2,0,2,0,0,0,0,0
#impfenschuetzt,2,1,0,1,0,0,0,0
#altparteien,2,0,2,0,0,0,0,0
#klargehtdas,2,0,0,2,0,0,0,0
#froheostern,2,1,1,0,0,0,0,0
#soldinerkiez,2,0,0,2,0,0,0,0
#impfenlassen,2,0,0,2,0,0,0,0
#wilmersdorf,2,1,0,0,1,0,0,0
#patente,2,1,0,1,0,0,0,0
#followerpower,2,0,0,2,0,0,0,0
#impfstrategie,2,0,0,0,1,0,1,0
#korruption,2,1,0,1,0,0,0,0
#wien,2,0,2,0,0,0,0,0
#scheeres,2,0,0,1,0,0,1,0
#waldorfstatler,2,2,0,0,0,0,0,0
#kulturausschuss,2,0,0,2,0,0,0,0
#bafög,2,0,0,2,0,0,0,0
#querdenkern,2,0,1,1,0,0,0,0
#aserbaidschan,2,0,0,1,1,0,0,0
#fakenews,2,0,1,0,0,0,1,0
#staatsversagen,2,0,2,0,0,0,0,0
#ostern2021,2,1,1,0,0,0,0,0
#kulturwandel,2,0,0,2,0,0,0,0
#faz,2,0,2,0,0,0,0,0
#querdenken,2,1,1,0,0,0,0,0
#impfquote,2,0,0,1,1,0,0,0
#spahnruecktritt,2,0,2,0,0,0,0,0
#ostertesten,2,0,0,2,0,0,0,0
#impfstoffe,2,1,0,0,0,0,1,0
#sport,2,0,1,0,0,0,1,0
#ks2003,2,0,1,1,0,0,0,0
#krise,2,1,0,1,0,0,0,0
#astrazenaca,2,1,0,1,0,0,0,0
#spandau,2,2,0,0,0,0,0,0
#fightcovid19,2,0,0,0,2,0,0,0
#geimpft,2,1,1,0,0,0,0,0
#washington,2,0,1,1,0,0,0,0
#impfversagen,2,0,2,0,0,0,0,0
#rechtsstaat,2,1,1,0,0,0,0,0
#homeofficepflicht,2,0,0,2,0,0,0,0
#grundsicherung,2,0,1,1,0,0,0,0
#infektionsschutzgesetz,2,1,1,0,0,0,0,0
#wklbg4,2,2,0,0,0,0,0,0
#jugendliche,2,0,0,2,0,0,0,0
#präsenzpflicht,2,2,0,0,0,0,0,0
#weltfrauentag,2,1,0,0,1,0,0,0
#rummenigge,2,0,0,2,0,0,0,0
#gutearbeit,2,2,0,0,0,0,0,0
#schuldenbremse,2,1,0,1,0,0,0,0
#lamda,2,0,2,0,0,0,0,0
#investitionen,2,0,0,1,1,0,0,0
#hamburg,2,0,1,0,0,0,1,0
#wirtschaftsausschuss,2,0,1,1,0,0,0,0
#scholz,2,0,0,0,0,0,2,0
#hoffnungsschimmer,2,0,0,2,0,0,0,0
#hartaberfair,2,0,1,0,1,0,0,0
#hauptausschuss,2,2,0,0,0,0,0,0
#schnelltestsfüralle,2,0,0,2,0,0,0,0
#präsenzunterricht,2,0,0,1,0,0,1,0
#groko,2,0,2,0,0,0,0,0
#aufklärung,2,0,0,2,0,0,0,0
#impfangebot,2,1,0,1,0,0,0,0
#sexwork,2,1,0,1,0,0,0,0
#gemeinsam,2,0,0,2,0,0,0,0
#wegenmorgen,2,0,2,0,0,0,0,0
#praesenzunterricht,2,0,0,0,0,0,2,0
#impfdesaster,2,0,2,0,0,0,0,0
#gesellschaft,2,0,0,2,0,0,0,0
#weidel,2,0,2,0,0,0,0,0
#gesundbrunnen,2,0,0,2,0,0,0,0
#gesundheit,2,0,0,0,2,0,0,0
#kabulairport,2,0,2,0,0,0,0,0
#weimar,2,0,2,0,0,0,0,0
#gez,2,0,2,0,0,0,0,0
#schönebergernorden,2,0,0,2,0,0,0,0
#pflege,2,1,0,0,1,0,0,0
#ikea,2,0,0,0,2,0,0,0
#ihk,2,0,1,1,0,0,0,0
#ankara,2,1,1,0,0,0,0,0
#google,2,1,1,0,0,0,0,0
#wahlkampf,2,1,0,1,0,0,0,0
#wirhabenkeinepandemie,2,0,2,0,0,0,0,0
#steglitz,2,0,0,2,0,0,0,0
#durchseuchung,2,1,1,0,0,0,0,0
#nachverfolgen,2,0,0,2,0,0,0,0
#mallorca,2,0,0,2,0,0,0,0
#coronaleine,2,0,2,0,0,0,0,0
#coronapandemie,2,0,0,2,0,0,0,0
#bildjugfam,2,0,0,2,0,0,0,0
#bild,2,0,2,0,0,0,0,0
#bihac,2,0,2,0,0,0,0,0
#abwahl2021,2,0,2,0,0,0,0,0
#afganistan,2,0,2,0,0,0,0,0
#crypto,2,0,2,0,0,0,0,0
#cwa,2,1,0,0,0,0,1,0
#tirol,2,0,2,0,0,0,0,0
#afganisthan,2,0,2,0,0,0,0,0
#neuer,2,0,2,0,0,0,0,0
#loebel,2,1,0,1,0,0,0,0
#demo,2,0,1,1,0,0,0,0
#testpflichtamarbeitsplatz,2,0,0,2,0,0,0,0
#berlingegencorona,2,0,0,0,2,0,0,0
#berlinforfuture,2,0,0,2,0,0,0,0
#linksklausur,2,2,0,0,0,0,0,0
#testboykott,2,0,2,0,0,0,0,0
#abgeordnetenhaus,2,0,1,0,1,0,0,0
#coronafighter,2,0,0,2,0,0,0,0
#tvo,2,0,0,0,0,0,2,0
#bundestagswahl2021,2,0,2,0,0,0,0,0
#15km,2,0,0,1,0,1,0,0
#mns,2,1,0,1,0,0,0,0
#brinkmann,2,0,2,0,0,0,0,0
#moabit,2,1,0,1,0,0,0,0
#mieterschutz,2,2,0,0,0,0,0,0
#bsr,2,0,0,2,0,0,0,0
#btw21,2,1,1,0,0,0,0,0
#merz,2,0,0,0,2,0,0,0
#bundestag,2,0,2,0,0,0,0,0
#verfassung,2,1,0,0,0,0,1,0
#twitch,2,0,2,0,0,0,0,0
#msm,2,0,2,0,0,0,0,0
#ungeimpfte,2,0,2,0,0,0,0,0
#mueller,2,0,0,0,0,0,2,0
#mutante,2,0,0,2,0,0,0,0
#blamegame,2,0,0,2,0,0,0,0
#7tageinzidenzen,2,2,0,0,0,0,0,0
#u5,2,1,0,1,0,0,0,0
#zwischenruf,2,2,0,0,0,0,0,0
#coronaapp,2,0,1,0,0,0,1,0
#drosten,2,0,2,0,0,0,0,0
#csd,2,0,2,0,0,0,0,0
#zib1,2,0,2,0,0,0,0,0
#eurobundmed,2,0,0,2,0,0,0,0
#laschetdenktnach,2,0,1,0,1,0,0,0
#tagderkinderbetreuung,2,0,0,0,1,1,0,0
#enteignung,2,0,1,0,0,0,1,0
#nurnochafd,2,0,2,0,0,0,0,0
#nonazis,2,2,0,0,0,0,0,0
#engagement,2,0,0,2,0,0,0,0
#bergdoktor,2,2,0,0,0,0,0,0
#euro2020,2,0,0,2,0,0,0,0
#ehrenerklaerung,2,0,1,0,1,0,0,0
#lederer,2,0,0,0,0,0,2,0
#notbremse,2,0,1,1,0,0,0,0
#oesterreich,2,0,2,0,0,0,0,0
#taxi,2,0,0,0,1,0,1,0
#notbremsejetzt,2,0,0,0,2,0,0,0
#bayern,2,0,1,0,0,0,1,0
#epsilon,2,0,2,0,0,0,0,0
#tegel,2,1,0,1,0,0,0,0
#notenabschaffen,1,1,0,0,0,0,0,0
#präsenzpflichtausgesetzt,1,0,0,1,0,0,0,0
#zehlendorf,1,0,0,0,0,0,1,0
#produktionsräume,1,1,0,0,0,0,0,0
#müsliundgrünertee,1,0,0,1,0,0,0,0
#zwischenrufe,1,1,0,0,0,0,0,0
#privilegien,1,0,0,1,0,0,0,0
#prioritätensetzung,1,0,0,1,0,0,0,0
#müslümanalara,1,1,0,0,0,0,0,0
#passivrauchen,1,0,0,1,0,0,0,0
#prioritäten,1,1,0,0,0,0,0,0
#wirtschaftenergiebetriebe,1,0,0,1,0,0,0,0
#priorisierung,1,0,0,0,1,0,0,0
#pridemonth2021,1,0,1,0,0,0,0,0
#nachcovid,1,0,0,0,1,0,0,0
#pride2021,1,0,1,0,0,0,0,0
#pressefreiheit,1,0,0,0,1,0,0,0
#prekarität,1,1,0,0,0,0,0,0
#ovalmedia,1,1,0,0,0,0,0,0
#praesenzpflichtaussetzen,1,1,0,0,0,0,0,0
#öffnen,1,0,0,0,1,0,0,0
#öffnungen,1,0,0,0,1,0,0,0
#prüfungen,1,1,0,0,0,0,0,0
#zertifikatspflicht,1,0,1,0,0,0,0,0
#onehealth,1,0,0,1,0,0,0,0
#osterfest,1,0,0,0,1,0,0,0
#quatromob,1,0,1,0,0,0,0,0
#quarantäne,1,0,0,1,0,0,0,0
#mobileimpfteams,1,1,0,0,0,0,0,0
#obdachlose,1,0,0,0,1,0,0,0
#quarantaene,1,0,1,0,0,0,0,0
#mobilen,1,0,0,0,1,0,0,0
#puhdys,1,0,0,1,0,0,0,0
#öffnungsstufen,1,0,0,0,1,0,0,0
#wirmachennachbarschaft,1,0,0,1,0,0,0,0
#nüsslein,1,0,0,1,0,0,0,0
#osterruhe,1,0,0,1,0,0,0,0
#notlage,1,0,1,0,0,0,0,0
#publikationsdruck,1,0,0,1,0,0,0,0
#öffnungskurs,1,0,1,0,0,0,0,0
#nuesslein,1,1,0,0,0,0,0,0
#wirsindberlin,1,0,0,0,1,0,0,0
#wirtschaft,1,0,0,1,0,0,0,0
#mustread,1,0,0,1,0,0,0,0
#nrw,1,0,0,0,0,0,1,0
#publichealth,1,0,0,1,0,0,0,0
#pua,1,0,0,1,0,0,0,0
#popupschulhof,1,0,0,1,0,0,0,0
#mutationen,1,0,0,1,0,0,0,0
#männertag,1,0,0,1,0,0,0,0
#portugal,1,0,0,1,0,0,0,0
#wirtschaftshilfen,1,0,0,1,0,0,0,0
#popupbikelane,1,0,0,1,0,0,0,0
#perspektive,1,0,0,1,0,0,0,0
#parlamentsbeteiligungsgesetz,1,1,0,0,0,0,0,0
#neustartenergiewende,1,0,0,1,0,0,0,0
#zuversicht,1,0,1,0,0,0,0,0
#neustarthilfeberlin,1,0,0,1,0,0,0,0
#pfingsten,1,0,0,1,0,0,0,0
#petition,1,1,0,0,0,0,0,0
#perspektivlosigkeit,1,0,0,0,1,0,0,0
#party,1,1,0,0,0,0,0,0
#perspektiven,1,0,1,0,0,0,0,0
#zulassung,1,0,0,1,0,0,0,0
#zuhause,1,0,0,1,0,0,0,0
#nochnichtgeimpfte,1,0,0,0,1,0,0,0
#niewieder,1,0,1,0,0,0,0,0
#wohnungsbau,1,0,1,0,0,0,0,0
#polizeivollzugskräften,1,0,0,0,1,0,0,0
#pcr,1,0,1,0,0,0,0,0
#neutralitätsgesetz,1,1,0,0,0,0,0,0
#zukunftsängste,1,0,0,0,1,0,0,0
#patentrechte,1,1,0,0,0,0,0,0
#patentfreigabe,1,1,0,0,0,0,0,0
#nichtmituns,1,0,1,0,0,0,0,0
#nichtweiterso,1,0,0,0,0,0,1,0
#wolle,1,0,0,0,1,0,0,0
#zukunftberlintxl,1,0,0,1,0,0,0,0
#patente_frei,1,1,0,0,0,0,0,0
#wto,1,1,0,0,0,0,0,0
#zukunftsorte,1,0,0,1,0,0,0,0
#niedersachsen,1,0,0,0,0,0,1,0
#zwangsimpfung,1,0,1,0,0,0,0,0
#zwangslizenz,1,1,0,0,0,0,0,0
#pflegebedarf,1,0,0,1,0,0,0,0
#zielkonflikte,1,0,0,1,0,0,0,0
#polizeiberlin,1,0,0,0,1,0,0,0
#patenschaftsprogramm,1,0,0,1,0,0,0,0
#nachmachen,1,0,0,1,0,0,0,0
#wk7,1,0,0,0,0,0,1,0
#politics,1,0,0,1,0,0,0,0
#pokemongo,1,0,1,0,0,0,0,0
#normalität,1,0,0,0,1,0,0,0
#pohle,1,1,0,0,0,0,0,0
#podcast,1,1,0,0,0,0,0,0
#owf,1,0,0,1,0,0,0,0
#nalvonminden,1,0,0,1,0,0,0,0
#xhain,1,0,0,1,0,0,0,0
#noquerdenken,1,0,0,1,0,0,0,0
#zwangsräumungen,1,1,0,0,0,0,0,0
#pluraleökonomie,1,1,0,0,0,0,0,0
#pandemiebaustein,1,0,0,1,0,0,0,0
#nationaleteststrategie,1,0,0,1,0,0,0,0
#nebenwirkungen,1,0,0,1,0,0,0,0
#plenartag,1,1,0,0,0,0,0,0
#parlament,1,0,0,1,0,0,0,0
#parlamentarismus,1,1,0,0,0,0,0,0
#pflegenotstandstoppen,1,1,0,0,0,0,0,0
#opmasken,1,0,0,1,0,0,0,0
#pflegekrise,1,0,0,1,0,0,0,0
#pflegebedürftigen,1,0,0,0,1,0,0,0
#neubau,1,0,1,0,0,0,0,0
#parlamentsbeteiligung,1,1,0,0,0,0,0,0
#verantwortung,1,1,0,0,0,0,0,0
#schnellteststrategie,1,0,0,1,0,0,0,0
#quoten,1,1,0,0,0,0,0,0
#wirbleibenzuhause,1,0,1,0,0,0,0,0
#tagdesnotrufs,1,0,0,1,0,0,0,0
#tagesschau,1,0,1,0,0,0,0,0
#tagesthemen,1,0,0,0,1,0,0,0
#taliban,1,0,1,0,0,0,0,0
#talibans,1,0,1,0,0,0,0,0
#taskforce,1,0,0,0,1,0,0,0
#taskforcetestlogistik,1,0,0,1,0,0,0,0
#teamdrosten,1,1,0,0,0,0,0,0
#teamklimaschutz,1,0,0,1,0,0,0,0
#teamwork,1,0,0,0,1,0,0,0
#tempo,1,0,0,1,0,0,0,0
#testday,1,0,0,1,0,0,0,0
#virus,1,0,0,1,0,0,0,0
#viko,1,0,0,1,0,0,0,0
#testenkinderleicht,1,0,0,1,0,0,0,0
#testentestentesten,1,0,0,1,0,0,0,0
#testenvordemfrühstück,1,0,0,1,0,0,0,0
#testpandemie,1,0,1,0,0,0,0,0
#testpflichtarbeitsplatz,1,0,0,1,0,0,0,0
#vierkampf,1,0,1,0,0,0,0,0
#tests,1,1,0,0,0,0,0,0
#tagderpressefreiheit,1,0,0,0,1,0,0,0
#tagderarbeit,1,1,0,0,0,0,0,0
#vivantes,1,1,0,0,0,0,0,0
#wahl2021,1,0,0,1,0,0,0,0
#spw,1,0,0,0,1,0,0,0
#sscbg,1,0,0,0,1,0,0,0
#stadion,1,0,0,1,0,0,0,0
