hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#nocovid,2,0,1,1,0,0,0
#investitionen,2,0,1,0,0,0,1
#jugendliche,2,0,0,0,0,0,2
#kabul,2,1,1,0,0,0,0
#karatepe,2,0,0,2,0,0,0
#münster,2,0,2,0,0,0,0
#münchen,2,0,2,0,0,0,0
#mobilität,2,0,0,0,0,2,0
#schattenfamilien,2,0,0,2,0,0,0
#kinderkrankengeld,2,0,2,0,0,0,0
#kinderzuschlag,2,2,0,0,0,0,0
#klima,2,0,1,1,0,0,0
#klöckner,2,0,1,0,0,1,0
#mehrwersteuersenkung,2,2,0,0,0,0,0
#kooperationsgebot,2,0,0,0,0,0,2
#kultur,2,2,0,0,0,0,0
#lebenschancen,2,0,0,0,0,0,2
#lgbtiq,2,0,1,1,0,0,0
#ltwbw21,2,1,1,0,0,0,0
#pandemiezuschlag,2,0,0,2,0,0,0
#partnerschaftlichkeit,2,0,0,2,0,0,0
#homeschooling,2,0,1,0,0,0,1
#hochwasser,2,0,1,1,0,0,0
#saytheirnames,2,0,0,0,0,1,1
#fürsieda,2,2,0,0,0,0,0
#rojava,2,0,0,2,0,0,0
#ganztagsbetreuung,2,1,0,0,0,1,0
#gewaltgegenfrauen,2,0,0,2,0,0,0
#rechtsanspruch,2,1,0,0,0,1,0
#rechtaufhomeoffice,2,0,0,2,0,0,0
#gleichstellung,2,1,1,0,0,0,0
#r2g,2,2,0,0,0,0,0
#pushbacks,2,0,0,0,0,2,0
#grunderwerbssteuer,2,2,0,0,0,0,0
#grunderwerbsteuer,2,1,0,0,0,0,1
#grundsicherung,2,1,0,0,0,1,0
#grün,2,0,1,0,1,0,0
#polizei,2,0,0,0,2,0,0
#hamburg,2,2,0,0,0,0,0
#hanau,2,0,1,0,0,0,1
#hartz4,2,0,1,1,0,0,0
#pfingsten,2,1,0,0,0,1,0
#hebamme,2,1,0,0,0,1,0
#hebammen,2,1,0,1,0,0,0
#elterngeld,2,0,1,0,0,1,0
#lockdown2021,2,0,2,0,0,0,0
#dörfer,2,1,1,0,0,0,0
#annewill,2,1,0,0,0,0,1
#ehrenamt,2,0,0,2,0,0,0
#wahlkampf,2,0,0,0,0,1,1
#zukunftsteam,2,2,0,0,0,0,0
#wahlkreis,2,1,1,0,0,0,0
#thread,2,0,1,0,0,0,1
#thewsdirekt,2,0,0,0,0,2,0
#annalenabaerbock,2,0,2,0,0,0,0
#bernhard,2,0,0,0,2,0,0
#armutsrisiko,2,0,0,2,0,0,0
#vereinbarkeit,2,0,1,0,0,1,0
#söder,2,0,1,1,0,0,0
#tagderfamilie,2,0,0,1,0,1,0
#betreuung,2,1,0,0,0,0,1
#wohnen,2,0,0,0,0,2,0
#urlaub,2,0,0,1,0,0,1
#demokratie,2,2,0,0,0,0,0
#weltelterntag,2,0,0,0,0,0,2
#umgangsrecht,2,0,0,0,0,0,2
#umwandlungsverbot,2,2,0,0,0,0,0
#wirtschaft,2,0,0,0,0,1,1
#vermögenssteuer,2,1,0,0,0,0,1
#eigentum,2,2,0,0,0,0,0
#twitterkurds,2,0,0,2,0,0,0
#eisenmann,2,1,1,0,0,0,0
#brandenburg,2,0,0,1,0,1,0
#werte,2,0,0,0,2,0,0
#verlustrücktrag,2,2,0,0,0,0,0
#ägypten,2,0,1,1,0,0,0
#ausgangssperre,2,0,0,1,0,0,1
#altparteienstaat,2,0,0,0,2,0,0
#covid19,2,0,1,0,1,0,0
#wohneigentum,2,1,0,0,0,0,1
#zusammenhaltunderneuerung,2,2,0,0,0,0,0
#eigentumsbildung,2,2,0,0,0,0,0
#abschiebungen,2,0,0,2,0,0,0
#coronaeltern,2,0,1,0,0,0,1
#werne,2,0,0,0,0,2,0
#digitalliteracy,2,0,0,0,0,0,2
#neu,1,0,1,0,0,0,0
#weimar,1,0,0,0,1,0,0
#netto,1,0,0,0,0,1,0
#natur,1,1,0,0,0,0,0
#sterberate,1,0,0,0,0,0,1
#nato,1,0,1,0,0,0,0
#weltfrauentag,1,0,0,1,0,0,0
#weltgesundheitstag,1,0,0,0,0,0,1
#welthebammentag,1,1,0,0,0,0,0
#nahles,1,0,0,0,0,1,0
#nabister,1,0,0,1,0,0,0
#neustaat,1,1,0,0,0,0,0
#mütter,1,0,0,0,0,1,0
#münzesheim,1,0,0,0,0,0,1
#weltkindertag,1,0,1,0,0,0,0
#mängelverwaltung,1,0,1,0,0,0,0
#mwst,1,0,0,0,0,1,0
#muttertag,1,0,0,0,0,1,0
#weihnachten,1,0,1,0,0,0,0
#wasserstoffland,1,1,0,0,0,0,0
#neustadtorla,1,0,0,0,1,0,0
#verwirrung,1,0,0,0,1,0,0
#wahlprogramm,1,1,0,0,0,0,0
#osterruhe,1,0,0,0,1,0,0
#väteraufbruch,1,0,0,0,0,0,1
#vorrangfürkinder,1,0,1,0,0,0,0
#patienten,1,1,0,0,0,0,0
#vielfalt,1,0,1,0,0,0,0
#verpflichtet,1,0,0,0,0,1,0
#olympia,1,0,0,0,0,1,0
#vermögensteuer,1,0,0,0,0,0,1
#pcr,1,0,0,0,0,0,1
#pcrtest,1,0,0,0,0,0,1
#pendlerpauschale,1,1,0,0,0,0,0
#pessach,1,0,0,0,1,0,0
#petitonsausschuss,1,0,0,1,0,0,0
#wahlprogramme,1,0,1,0,0,0,0
#ohrdruf,1,1,0,0,0,0,0
#wearefamily,1,0,0,0,0,1,0
#nodrones,1,0,0,1,0,0,0
#neustartwohnen,1,1,0,0,0,0,0
#newsletter,1,0,0,1,0,0,0
#wdr,1,0,0,1,0,0,0
#niegabesmehrzutun,1,0,0,0,0,0,1
#nigeria,1,0,1,0,0,0,0
#westbalkanregelung,1,0,0,1,0,0,0
#wasserstoff,1,1,0,0,0,0,0
#oberderdingen,1,0,0,0,0,0,1
#warnstreik,1,0,0,1,0,0,0
#nopdotion,1,0,1,0,0,0,0
#notbremse,1,0,0,0,0,0,1
#notmyeu,1,0,0,1,0,0,0
#nrw,1,0,1,0,0,0,0
#nsu,1,0,1,0,0,0,0
#mutmacher,1,0,0,0,0,1,0
#migrationshintergrund,1,0,0,0,1,0,0
#mussmanwissen,1,0,1,0,0,0,0
#zauderer,1,0,1,0,0,0,0
#maas,1,0,0,1,0,0,0
#machtdaslandgerecht,1,0,0,1,0,0,0
#zivilgesellschaft,1,0,0,0,0,1,0
#madeinbabelsberg,1,0,0,0,0,1,0
#zerocovid,1,0,0,1,0,0,0
#zehlendorf,1,1,0,0,0,0,0
#marienstift,1,1,0,0,0,0,0
#wumms,1,0,1,0,0,0,0
#marineclub,1,1,0,0,0,0,0
#mars,1,1,0,0,0,0,0
#mars2021,1,1,0,0,0,0,0
#xhain,1,0,1,0,0,0,0
#würzburg,1,0,0,0,0,0,1
#masken,1,0,0,1,0,0,0
#lünen,1,0,0,0,0,1,0
#zusammenarbeit,1,1,0,0,0,0,0
#lufthoheit,1,0,0,0,1,0,0
#luftbruecke,1,0,0,0,0,1,0
#ludwigsburg,1,0,0,0,1,0,0
#zusammenhalt,1,1,0,0,0,0,0
#ltwrlp21,1,0,1,0,0,0,0
#ltwrlp,1,0,0,1,0,0,0
#ltwlsa,1,0,0,0,1,0,0
#zwangsabgaben,1,0,0,0,1,0,0
#ltw21rlp,1,0,0,1,0,0,0
#ltbw21,1,1,0,0,0,0,0
#lpg,1,1,0,0,0,0,0
#loveisnottourisim,1,0,0,0,0,0,1
#longcovid,1,0,0,0,0,1,0
#lockdwn,1,0,0,1,0,0,0
#ältere,1,0,0,0,0,0,1
#maskendealer,1,0,0,1,0,0,0
#maskenpflicht,1,0,0,0,1,0,0
#willkommenskultur,1,0,0,0,1,0,0
#wk194,1,0,0,0,1,0,0
#wochenende,1,0,0,0,1,0,0
#mietendecke,1,1,0,0,0,0,0
#wk83,1,0,1,0,0,0,0
#wk2,1,0,1,0,0,0,0
#mietenwahnsinn,1,0,0,1,0,0,0
#mieter,1,0,0,1,0,0,0
#petsofinstagram,1,0,0,0,0,1,0
#mauer,1,0,1,0,0,0,0
#wirholendasdirektmandat,1,0,0,0,1,0,0
#mittelschicht,1,1,0,0,0,0,0
#wirfuerkinder,1,0,0,0,0,0,1
#wirecard,1,0,0,1,0,0,0
#modernedidaktik,1,0,0,0,0,0,1
#winterberg,1,0,0,0,1,0,0
#mieten,1,0,1,0,0,0,0
#wohlstandsversprechen,1,0,0,0,0,0,1
#merkelquaeltkinder,1,0,0,0,1,0,0
#menschenrechte,1,0,0,0,1,0,0
#wohnenistleben,1,0,1,0,0,0,0
#menschenimfadenkreuz,1,0,0,1,0,0,0
#mehrwertsteuersenkung,1,0,0,1,0,0,0
#mehrwertsteuer,1,1,0,0,0,0,0
#wohnkostenbelastungen,1,0,1,0,0,0,0
#wohnträume,1,0,0,0,0,0,1
#megalockdown,1,0,0,0,1,0,0
#wohnungsnot,1,0,0,1,0,0,0
#mega,1,0,0,0,1,0,0
#medizin,1,1,0,0,0,0,0
#mecklenburgvorpommern,1,0,0,1,0,0,0
#woidke,1,0,0,1,0,0,0
#woraufesjetztankommt,1,1,0,0,0,0,0
#petrastudie,1,0,0,0,0,0,1
#verkehrswende,1,0,1,0,0,0,0
#vermögensabgabe,1,0,0,1,0,0,0
#pferde,1,1,0,0,0,0,0
#schwäbischhall,1,0,0,0,0,0,1
#schömberg,1,0,0,0,0,1,0
#sed,1,0,0,0,1,0,0
#tierhaltung,1,0,0,1,0,0,0
#tiananmen,1,0,0,0,0,1,0
#thüringen,1,0,0,0,1,0,0
#thw,1,0,0,0,0,1,0
#selbsttests,1,0,1,0,0,0,0
#selm,1,0,0,0,0,1,0
#senioren,1,0,0,0,0,0,1
#servicetweet,1,0,1,0,0,0,0
#texas,1,0,0,1,0,0,0
#share,1,1,0,0,0,0,0
#testpflicht,1,0,0,0,0,1,0
#teilhabe,1,0,0,0,0,0,1
#totalitären,1,0,0,0,1,0,0
#tr2702,1,0,0,1,0,0,0
#schutzraum,1,0,0,1,0,0,0
#trauschein,1,0,1,0,0,0,0
#scheuer,1,0,0,1,0,0,0
#tsg,1,0,0,0,0,0,1
#schiewerling,1,0,0,0,0,1,0
#träume,1,1,0,0,0,0,0
#trier,1,0,0,1,0,0,0
#treptowköpenick,1,0,0,1,0,0,0
#tradition,1,0,0,0,1,0,0
#schutzberechtigte,1,0,0,0,0,1,0
#schulenundkitaszu,1,0,0,1,0,0,0
#schulgipfel,1,0,0,1,0,0,0
#schuljahr,1,0,0,1,0,0,0
#schuloeffnungen,1,0,0,0,0,0,1
#schulschließung,1,0,0,0,0,0,1
#schulstart,1,1,0,0,0,0,0
#tagderkleinenforscher,1,0,0,0,0,0,1
#silberhorn,1,1,0,0,0,0,0
#tagderkinderhospizarbeit,1,0,1,0,0,0,0
#sportverein,1,0,0,0,0,0,1
#sozialgipfel,1,0,0,1,0,0,0
#sozialpolitik,1,0,1,0,0,0,0
#stillstand,1,0,1,0,0,0,0
#steuersatz,1,1,0,0,0,0,0
#spiegel,1,0,1,0,0,0,0
#steuerpolitik,1,0,1,0,0,0,0
#sprachkita,1,1,0,0,0,0,0
#stopdeportation,1,0,0,1,0,0,0
#steuern,1,0,1,0,0,0,0
#spreepark,1,0,0,1,0,0,0
#staatsrechte,1,0,0,0,1,0,0
#stadtlandstein,1,1,0,0,0,0,0
#starkregen,1,0,1,0,0,0,0
#steuermodelle,1,0,1,0,0,0,0
#sozialegerechtigkeit,1,0,1,0,0,0,0
#sorgerecht,1,0,0,0,0,0,1
#sitzungswoche,1,0,0,1,0,0,0
#stuttgart0304,1,0,0,1,0,0,0
#skifahren,1,0,0,0,1,0,0
#soldaten,1,0,0,0,0,1,0
#tagderjogginghose,1,0,0,1,0,0,0
#soli,1,0,0,0,0,1,0
#syrien,1,0,0,1,0,0,0
#syria,1,0,0,1,0,0,0
#solidarität,1,0,0,0,0,1,0
#strauß,1,0,0,0,0,1,0
#stuttgart,1,0,0,0,0,0,1
#sommerferien,1,0,0,1,0,0,0
#sturzfluten,1,0,1,0,0,0,0
#strukturreform,1,1,0,0,0,0,0
#sonderurlaub,1,0,0,1,0,0,0
#strobl,1,0,0,0,0,0,1
#schemken,1,0,0,0,0,1,0
#schausteller,1,0,0,0,1,0,0
#tumlingen,1,0,0,0,0,1,0
#unterhaltsrecht,1,0,0,0,0,0,1
#valentinstag,1,0,0,0,0,0,1
#usainbolt,1,0,0,0,1,0,0
#usa,1,0,0,0,0,0,1
#pushback,1,0,0,1,0,0,0
#unwählbar,1,1,0,0,0,0,0
#unternehmen,1,0,0,0,0,0,1
#unsozial,1,0,1,0,0,0,0
#vater,1,1,0,0,0,0,0
#ungleichheit,1,0,0,1,0,0,0
#quarantaene,1,0,0,0,0,0,1
#queer,1,0,0,0,0,0,1
#queere,1,0,1,0,0,0,0
#ungeimpfte,1,1,0,0,0,0,0
#ungarn,1,0,0,1,0,0,0
#potsdam,1,0,1,0,0,0,0
#verbieterpolitik,1,0,0,0,0,0,1
#rahlstedt,1,0,0,0,0,1,0
#verfassungsschutz,1,0,0,0,1,0,0
#vermittlungsausschuss,1,0,0,0,0,1,0
#pflegebedürftige,1,0,1,0,0,0,0
#pflegereform,1,0,1,0,0,0,0
#pflegeversicherung,1,0,1,0,0,0,0
#pictureoftheday,1,0,0,0,0,1,0
#sternsinger,1,0,1,0,0,0,0
#plagemann,1,1,0,0,0,0,0
#verbotsparteien,1,1,0,0,0,0,0
#platte,1,1,0,0,0,0,0
#verfassung,1,0,0,0,1,0,0
#verbrenner,1,0,0,0,1,0,0
#politik,1,1,0,0,0,0,0
#verbotspartri,1,1,0,0,0,0,0
#politiker,1,1,0,0,0,0,0
#radwege,1,0,1,0,0,0,0
#ramadan,1,1,0,0,0,0,0
#tvduell,1,1,0,0,0,0,0
#umgang,1,0,0,0,0,0,1
#rettungsdienst,1,0,0,0,0,1,0
#riesenrad,1,0,0,1,0,0,0
#rigaer94,1,0,0,0,0,0,1
#rissen,1,1,0,0,0,0,0
#rlp,1,0,0,0,0,0,1
#umgangsmehrbedarf,1,0,0,1,0,0,0
#twlz,1,0,0,0,0,0,1
#rente,1,0,0,1,0,0,0
#tweetsaufzimiakblumeniveau,1,0,1,0,0,0,0
#rtltriell,1,0,0,0,0,1,0
#ruecktritt,1,0,0,0,0,1,0
#s0304,1,0,0,1,0,0,0
#sachsenanhalt,1,0,0,0,1,0,0
#sap,1,0,0,1,0,0,0
#rentner,1,0,0,0,1,0,0
#reitsport,1,1,0,0,0,0,0
#ramadankareem,1,1,0,0,0,0,0
#rechtsausschuss,1,0,0,1,0,0,0
#unesco,1,1,0,0,0,0,0
#ramadanmubarak,1,1,0,0,0,0,0
#rarediseaseday,1,1,0,0,0,0,0
#unbrk,1,0,0,0,0,1,0
#unbescholtene,1,0,0,0,1,0,0
#umwelt,1,0,0,1,0,0,0
#rede,1,0,0,0,0,0,1
