hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#weremember,45,11,5,10,0,14,5
#hanau,40,6,13,16,0,2,3
#niewieder,25,5,3,7,0,8,2
#saytheirnames,23,3,11,4,1,2,2
#corona,14,3,1,4,1,2,3
#bundestag,14,3,2,3,1,4,1
#keinvergessen,13,0,5,5,0,2,1
#mauerbau,12,6,2,0,0,1,3
#holocaustgedenktag,12,4,3,4,0,1,0
#gedenken,11,4,2,3,0,1,1
#rassismus,10,1,3,3,0,1,2
#tagderbefreiung,10,1,2,5,0,2,0
#hanauwarkeineinzelfall,9,0,4,5,0,0,0
#september11,9,4,1,1,1,1,1
#lichtfenster,9,2,0,3,0,4,0
#shoa,8,0,1,3,0,2,2
#afd,8,0,0,2,6,0,0
#antisemitismus,7,0,2,3,0,0,2
#freiheit,7,2,0,0,0,0,5
#noafd,7,0,1,5,0,0,1
#utøya,7,0,1,4,0,2,0
#covid19,7,1,1,1,0,1,3
#afghanistan,7,2,2,1,0,0,2
#demokratie,6,4,1,0,0,1,0
#hanauistueberall,6,0,4,2,0,0,0
#baerbock,6,3,1,0,1,0,1
#linke,6,0,0,6,0,0,0
#oslo,6,0,0,3,0,2,1
#holocaustremembranceday,5,1,1,0,0,2,1
#münchen,5,0,0,2,0,2,1
#worldagainstracism,5,0,0,5,0,0,0
#neverforget,5,1,1,1,0,0,2
#sed,5,2,0,0,2,0,1
#auschwitz,5,2,1,1,0,0,1
#8mai,5,0,1,3,0,1,0
#mauer,5,3,1,0,0,1,0
#laschet,5,0,2,2,0,1,0
#holocaust,4,1,0,2,0,0,1
#fukushima,4,0,2,0,0,2,0
#usa,4,1,1,1,0,0,1
#aufstehengegenrassismus,4,0,0,4,0,0,0
#rosa,4,0,0,4,0,0,0
#17juni,4,2,0,0,1,0,1
#utoya,4,0,0,0,0,3,1
#deutschland,4,0,2,1,0,0,1
#marktwirtschaft,4,1,0,0,0,0,3
#hanauistüberall,4,0,4,0,0,0,0
#sophiescholl,4,0,2,0,0,2,0
#20juli,4,2,0,1,0,1,0
#lübcke,4,0,1,2,0,1,0
#europa,4,0,2,0,0,1,1
#60jahremauerbau,4,0,0,0,0,3,1
#treuhand,3,0,0,0,0,0,3
#nineeleven,3,0,1,0,1,0,1
#unvergessen,3,0,0,0,0,2,1
#ukraine,3,0,1,1,0,1,0
#gegendasvergessen,3,1,0,1,0,1,0
#gedenktag,3,1,0,0,0,2,0
#ddr,3,2,0,0,1,0,0
#cdu,3,0,1,1,0,1,0
#niewiederfaschismus,3,0,0,2,0,1,0
#sowjetunion,3,0,0,3,0,0,0
#energiewende,3,0,0,0,0,0,3
#einheit,3,0,0,0,0,0,3
#niemalsvergessen,3,0,2,1,0,0,0
#nationalsozialismus,3,1,0,1,0,0,1
#rohwedder,3,0,0,0,0,0,3
#solidarität,3,0,0,2,0,0,1
#tiananmen,3,0,2,0,0,0,1
#bundeswehr,3,1,0,0,0,0,2
#opfer,3,1,0,0,0,1,1
#bonn,3,0,3,0,0,0,0
#blacklivesmatter,3,0,0,3,0,0,0
#georgefloyd,3,0,0,3,0,0,0
#raf,3,0,0,0,0,0,3
#oez,3,0,1,2,0,0,0
#berlin,3,1,0,1,0,1,0
#breg,2,0,0,0,0,0,2
#wettbewerb,2,0,0,0,0,0,2
#maaßen,2,0,0,0,1,1,0
#madimak,2,0,0,2,0,0,0
#dresden,2,0,0,1,1,0,0
#grundrechte,2,0,0,0,0,0,2
#diktatur,2,1,0,0,0,0,1
#antifa,2,0,0,2,0,0,0
#holocaustmemorialday,2,0,1,0,0,1,0
#sivas,2,0,0,2,0,0,0
#dielinke,2,0,0,2,0,0,0
#polizeiproblem,2,0,0,2,0,0,0
#antiziganismus,2,0,0,2,0,0,0
#japan,2,0,1,0,0,1,0
#atomkraft,2,0,0,0,0,1,1
#krieg,2,2,0,0,0,0,0
#dd1302,2,0,0,1,1,0,0
#russland,2,0,1,1,0,0,0
#lockdown,2,0,0,0,2,0,0
#pandemie,2,0,0,1,0,1,0
#sinti,2,0,0,1,0,1,0
#luebcke,2,0,1,0,0,1,0
#17juni53,2,1,0,0,0,1,0
#scholz,2,0,0,1,1,0,0
#impfen,2,1,0,0,1,0,0
#faschismus,2,0,0,1,0,1,0
#niewiedersozialismus,2,1,0,0,0,0,1
#yomhashoah,2,0,0,1,0,0,1
#yomhashoa,2,0,0,2,0,0,0
#eu,2,1,1,0,0,0,0
#linkebpt,2,0,0,2,0,0,0
#würzburg,2,0,0,0,2,0,0
#grünen,2,2,0,0,0,0,0
#911memorial,2,0,1,0,1,0,0
#wuerzburgattack,2,0,0,0,2,0,0
