hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#rassismus,40,29,1,8,2,0,0,0
#berlin,31,26,2,2,1,0,0,0
#agh,30,29,0,1,0,0,0,0
#plenum,20,19,0,1,0,0,0,0
#hanau,20,14,0,6,0,0,0,0
#diskriminierung,11,2,0,8,1,0,0,0
#noafd,11,2,0,8,1,0,0,0
#aktuellestunde,11,11,0,0,0,0,0,0
#r2g,9,6,1,2,0,0,0,0
#niewieder,8,6,1,1,0,0,0,0
#recht,8,8,0,0,0,0,0,0
#afd,8,6,2,0,0,0,0,0
#antisemitismus,7,4,1,1,1,0,0,0
#neukölln,6,3,0,1,2,0,0,0
#cdu,5,2,0,2,1,0,0,0
#hatespeech,5,4,0,0,0,1,0,0
#nazis,4,4,0,0,0,0,0,0
#uefa,3,0,0,3,0,0,0,0
#blacklivesmatter,3,1,0,2,0,0,0,0
#saytheirnames,3,1,0,2,0,0,0,0
#zusammengegenrassismus,3,1,0,1,1,0,0,0
#mahe,3,2,0,1,0,0,0,0
#weitlingkiez,3,2,0,1,0,0,0,0
#lichtenberg,3,2,0,1,0,0,0,0
#abgeordnetenhaus,3,0,0,0,3,0,0,0
#weremember,3,3,0,0,0,0,0,0
#positivarbeiten,2,0,0,2,0,0,0,0
#regenbogenfamilien,2,0,0,2,0,0,0,0
#spd,2,1,0,1,0,0,0,0
#solidarität,2,0,0,1,1,0,0,0
#europa,2,1,0,1,0,0,0,0
#schulen,2,0,0,2,0,0,0,0
#fragestunde,2,2,0,0,0,0,0,0
#neukoelln,2,2,0,0,0,0,0,0
#gegenrechts,2,0,0,1,1,0,0,0
#grünen,2,2,0,0,0,0,0,0
#priorität,2,2,0,0,0,0,0,0
#keinvergessen,2,2,0,0,0,0,0,0
#hanauistueberall,2,1,0,1,0,0,0,0
#hanauwarkeineinzelfall,2,0,0,2,0,0,0,0
#kameltreiber,2,1,1,0,0,0,0,0
#polizeiproblem,2,1,0,1,0,0,0,0
#idahobit2021,2,0,0,1,1,0,0,0
#herzenssacheberlin,2,0,0,0,2,0,0,0
#deutschland,2,2,0,0,0,0,0,0
#holocaustgedenktag,2,2,0,0,0,0,0,0
#migrationshintergrund,2,0,1,1,0,0,0,0
#unteilbar,2,2,0,0,0,0,0,0
#biesdorf,2,2,0,0,0,0,0,0
#armut,2,2,0,0,0,0,0,0
#antifa,2,1,0,1,0,0,0,0
#aktuelleviertelstunde,2,2,0,0,0,0,0,0
#asog,2,2,0,0,0,0,0,0
#ausgrenzung,2,2,0,0,0,0,0,0
#triell,2,0,0,2,0,0,0,0
#biden,2,0,0,2,0,0,0,0
#corona,2,0,1,1,0,0,0,0
#verfassungsschutz,2,1,0,1,0,0,0,0
#volksbühne,1,1,0,0,0,0,0,0
#verfassungsfeind,1,0,1,0,0,0,0,0
#orientierung,1,0,0,1,0,0,0,0
#palmer,1,0,0,1,0,0,0,0
#palmerrassist,1,0,0,1,0,0,0,0
#partizipation,1,1,0,0,0,0,0,0
#paulahatzweimamas,1,0,0,1,0,0,0,0
#pilotprojekt,1,1,0,0,0,0,0,0
#polizei,1,1,0,0,0,0,0,0
#prävention,1,0,0,1,0,0,0,0
#queerpolitik,1,0,0,1,0,0,0,0
#wahlrecht,1,1,0,0,0,0,0,0
#opfer,1,0,0,1,0,0,0,0
#pride,1,0,0,1,0,0,0,0
#protestpartei,1,0,0,1,0,0,0,0
#vs,1,1,0,0,0,0,0,0
#tagdermahnung,1,1,0,0,0,0,0,0
#olympia,1,1,0,0,0,0,0,0
#wilmersdorf,1,0,0,0,1,0,0,0
#mittegegenrechts,1,0,0,1,0,0,0,0
#wuerzburg,1,0,1,0,0,0,0,0
#moster,1,1,0,0,0,0,0,0
#mstraße,1,0,0,1,0,0,0,0
#navalny,1,0,1,0,0,0,0,0
#nazi,1,0,1,0,0,0,0,0
#wtf,1,0,0,1,0,0,0,0
#nazisraus,1,0,0,1,0,0,0,0
#wissa,1,1,0,0,0,0,0,0
#whitefacing,1,0,0,1,0,0,0,0
#ramadan,1,0,1,0,0,0,0,0
#neuköllnnazifrei,1,1,0,0,0,0,0,0
#wettbewerber,1,0,1,0,0,0,0,0
#nonazis,1,1,0,0,0,0,0,0
#nonazisdo,1,0,1,0,0,0,0,0
#noquerdenken,1,0,0,1,0,0,0,0
#welovereinickendorf,1,0,0,1,0,0,0,0
#noracism,1,1,0,0,0,0,0,0
#nostigma,1,0,0,1,0,0,0,0
#nuland,1,0,1,0,0,0,0,0
#wedding,1,1,0,0,0,0,0,0
#universitäten,1,0,0,1,0,0,0,0
#unteil,1,1,0,0,0,0,0,0
#seximsus,1,1,0,0,0,0,0,0
#sexuellen,1,0,0,1,0,0,0,0
#tinklusiveuni,1,0,0,1,0,0,0,0
#siamotuttiantifascisti,1,1,0,0,0,0,0,0
#sinti,1,1,0,0,0,0,0,0
#solidaritaetmittareq,1,0,0,1,0,0,0,0
#thüringen,1,1,0,0,0,0,0,0
#sondierungspapier,1,0,0,1,0,0,0,0
#sophiescholl,1,1,0,0,0,0,0,0
#sozialegerechtigkeit,1,1,0,0,0,0,0,0
#spandau,1,1,0,0,0,0,0,0
#terroranschlag,1,1,0,0,0,0,0,0
#spdberlin,1,0,0,0,1,0,0,0
#sprechverbote,1,0,1,0,0,0,0,0
#stadtansichten,1,1,0,0,0,0,0,0
#standwithisrael,1,0,0,0,1,0,0,0
#taggegenrassismus,1,1,0,0,0,0,0,0
#steglitz,1,0,0,1,0,0,0,0
#superspreader,1,1,0,0,0,0,0,0
#suspendreitschuster,1,0,1,0,0,0,0,0
#sexismus,1,1,0,0,0,0,0,0
#selbstliebe,1,1,0,0,0,0,0,0
#swr,1,0,1,0,0,0,0,0
#migrantenquote,1,1,0,0,0,0,0,0
#rassismustoetet,1,0,0,1,0,0,0,0
#rassistischen,1,1,0,0,0,0,0,0
