hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#agh,11,9,0,0,0,1,0,1
#berlin,10,6,1,2,0,0,1,0
#corona,6,0,3,3,0,0,0,0
#plenum,4,4,0,0,0,0,0,0
#r2g,4,1,0,3,0,0,0,0
#gesellschaft,4,0,0,4,0,0,0,0
#spd,3,0,1,0,0,0,2,0
#allesistdrin,3,0,0,3,0,0,0,0
#cdu,3,1,0,1,0,0,1,0
#antisemitismus,3,2,0,0,1,0,0,0
#howoge,2,0,0,0,0,2,0,0
#priorität,2,2,0,0,0,0,0,0
#hanau,2,1,0,1,0,0,0,0
#grueneslicht,2,0,0,2,0,0,0,0
#btw21,2,1,0,1,0,0,0,0
#bildung,2,0,0,2,0,0,0,0
#klargehtdas,2,0,0,2,0,0,0,0
#aktuellestunde,2,1,0,1,0,0,0,0
#washington,1,0,0,1,0,0,0,0
#plänterwald,1,0,0,0,0,1,0,0
#zeroemission,1,0,0,1,0,0,0,0
#politik,1,0,0,1,0,0,0,0
#populismus,1,0,0,1,0,0,0,0
#zdf,1,0,1,0,0,0,0,0
#querdenker,1,0,0,0,1,0,0,0
#wk7,1,0,0,0,0,0,1,0
#racialprofiling,1,0,0,1,0,0,0,0
#wanderwitzrücktrittjetzt,1,0,1,0,0,0,0,0
#rassismus,1,1,0,0,0,0,0,0
#wissforscha,1,0,0,0,0,1,0,0
#recht,1,1,0,0,0,0,0,0
#risiko,1,0,1,0,0,0,0,0
#sage,1,0,0,1,0,0,0,0
#wissforsch,1,0,0,1,0,0,0,0
#saytheirnames,1,0,0,1,0,0,0,0
#zukunft,1,0,0,1,0,0,0,0
#partizipation,1,1,0,0,0,0,0,0
#ostbeauftragter,1,0,1,0,0,0,0,0
#noratschirner,1,0,0,1,0,0,0,0
#linke,1,0,1,0,0,0,0,0
#linkebpt,1,1,0,0,0,0,0,0
#linkelpt,1,1,0,0,0,0,0,0
#linksextremismus,1,0,1,0,0,0,0,0
#linksrutsch,1,1,0,0,0,0,0,0
#lockdown,1,0,1,0,0,0,0,0
#lsbtiq,1,0,0,1,0,0,0,0
#maas,1,0,1,0,0,0,0,0
#masterplanwohnen,1,0,0,0,0,0,1,0
#mietendemo21,1,1,0,0,0,0,0,0
#moskau,1,0,1,0,0,0,0,0
#musictech,1,0,0,1,0,0,0,0
#nachhaltigkeit,1,0,0,1,0,0,0,0
#neustart,1,0,0,1,0,0,0,0
#niewieder,1,0,0,1,0,0,0,0
#scharia,1,0,1,0,0,0,0,0
#scholz,1,0,1,0,0,0,0,0
#schroeder,1,0,0,0,0,0,1,0
#testen,1,0,0,1,0,0,0,0
#trump,1,0,0,0,0,0,1,0
#wissenschaft,1,0,0,1,0,0,0,0
#uber,1,1,0,0,0,0,0,0
#wirsindkultur,1,1,0,0,0,0,0,0
#unteil,1,1,0,0,0,0,0,0
#unteilbar,1,1,0,0,0,0,0,0
#venovia,1,0,0,1,0,0,0,0
#vielfalt,1,0,0,1,0,0,0,0
#weremember,1,0,0,1,0,0,0,0
#vielzutun,1,0,0,0,0,1,0,0
#votegreen,1,0,0,1,0,0,0,0
#wahlkampf,1,0,0,1,0,0,0,0
#welovereinickendorf,1,0,0,1,0,0,0,0
#washingtondc,1,0,0,1,0,0,0,0
#wanderwitz,1,0,1,0,0,0,0,0
