hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#polizei,153,12,16,79,30,3,13
#datenschutz,70,18,18,8,1,21,4
#corona,25,3,1,11,7,1,2
#polizeiproblem,21,0,0,21,0,0,0
#afd,20,0,0,0,19,1,0
#berlin,18,2,2,4,8,0,2
#cdu,15,0,3,7,2,1,2
#laschet,12,0,6,5,0,0,1
#antifa,11,1,0,5,5,0,0
#bundestag,11,3,1,3,4,0,0
#sicherheit,11,4,3,1,1,0,2
#hanau,11,0,3,8,0,0,0
#cannabis,10,0,3,5,0,0,2
#digitalisierung,10,1,4,0,0,5,0
#münchen,9,0,1,7,0,1,0
#nrw,9,1,3,4,1,0,0
#lucaapp,9,0,0,8,0,1,0
#kassel,8,0,1,6,0,1,0
#sachsen,8,3,0,3,1,0,1
#wirecard,7,0,2,2,0,3,0
#spd,7,3,0,0,3,0,1
#stuttgart,7,0,3,3,0,1,0
#csu,7,0,1,5,0,0,1
#grundrechte,7,0,0,0,4,1,2
#merkel,7,0,0,0,7,0,0
#kriminalität,7,0,4,0,3,0,0
#kolumbien,7,0,2,5,0,0,0
#ks2003,7,0,0,7,0,0,0
#s0304,6,0,0,5,0,1,0
#coronawarnapp,6,0,1,5,0,0,0
#deutschland,6,2,0,0,3,1,0
#staatstrojaner,6,0,0,5,0,0,1
#rassismus,6,0,1,5,0,0,0
#eu,6,1,1,3,1,0,0
#bundeswehr,6,1,0,3,0,1,1
#geldwäsche,6,2,3,0,0,1,0
#scholz,6,2,3,1,0,0,0
#rechtsextremismus,5,0,2,1,0,0,2
#nsu,5,0,0,3,0,1,1
#bretten,5,0,0,0,0,0,5
#bka,5,0,1,4,0,0,0
#triell,5,0,4,0,0,0,1
#dus2606,5,0,0,5,0,0,0
#racialprofiling,5,1,2,2,0,0,0
#polizeigewalt,5,0,1,4,0,0,0
#klimaschutz,4,1,1,1,0,1,0
#daten,4,3,0,0,0,1,0
#brandner,4,0,0,0,4,0,0
#noafd,4,0,0,4,0,0,0
#karlsruhe,4,0,0,1,0,0,3
#cumex,4,0,1,1,0,2,0
#legalizeit,4,0,0,3,0,0,1
#bundesregierung,4,0,2,1,1,0,0
#lockdown,4,0,0,0,4,0,0
#b0105,4,1,0,0,1,0,2
#grüne,4,0,2,0,2,0,0
#grundgesetz,4,0,0,1,3,0,0
#btw21,4,0,3,1,0,0,0
#ehealth,4,3,1,0,0,0,0
#saytheirnames,4,0,0,4,0,0,0
#freiheit,4,0,0,0,4,0,0
#r2g,4,1,0,0,1,0,2
#fdp,4,0,0,1,0,0,3
#würzburg,4,1,0,1,0,0,2
#pressefreiheit,4,0,1,2,0,1,0
#hessen,4,0,1,0,0,3,0
#trump,3,1,0,2,0,0,0
#justiz,3,0,0,2,0,0,1
#ttdsg,3,1,1,1,0,0,0
#capitol,3,1,0,2,0,0,0
#gruene,3,0,0,1,2,0,0
#türkei,3,0,0,3,0,0,0
#hambacherforst,3,0,0,2,0,1,0
#flensburg,3,0,0,3,0,0,0
#cellbroadcast,3,0,0,2,0,0,1
#dessau,3,0,0,3,0,0,0
#schorndorf,3,0,0,0,3,0,0
#menschenrechte,3,0,0,2,1,0,0
#nonazis,3,0,1,2,0,0,0
#facebook,3,1,0,1,1,0,0
#seehofer,3,0,0,3,0,0,0
#kiel,3,0,0,3,0,0,0
#erdogan,3,0,0,3,0,0,0
#shisha,3,0,0,3,0,0,0
#eisenmann,3,0,3,0,0,0,0
#drogen,3,0,1,2,0,0,0
#opendata,3,0,1,0,0,2,0
#dsgvo,3,0,1,0,0,2,0
#medien,3,0,2,0,1,0,0
#ausgangssperre,3,0,0,1,1,0,1
#linke,3,0,0,1,1,0,1
#washingtondc,3,1,1,1,0,0,0
#bildung,3,0,2,0,0,0,1
#baerbock,3,2,0,1,0,0,0
#leipzig,3,0,1,1,1,0,0
#antisemitismus,3,0,0,0,1,1,1
#bayern,3,0,0,2,0,0,1
#schulen,2,0,2,0,0,0,0
