hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#bundestag,59,13,15,15,5,6,5
#lieferkettengesetz,34,2,12,14,0,4,2
#infektionsschutzgesetz,25,1,3,2,6,1,12
#cdu,20,2,6,8,2,2,0
#wirecard,14,4,2,2,0,5,1
#bundesregierung,14,0,4,7,1,0,2
#corona,14,3,1,5,1,0,4
#csu,14,1,5,7,1,0,0
#spd,14,1,7,2,1,1,2
#groko,14,1,6,1,1,2,3
#laschet,13,0,9,4,0,0,0
#mietendeckel,12,3,0,5,0,1,3
#klimaschutz,10,2,6,1,0,1,0
#afd,10,0,0,0,9,1,0
#ausgangssperren,9,0,0,1,0,0,8
#union,9,0,2,1,0,5,1
#ungarn,8,0,5,1,0,1,1
#scholz,7,3,2,1,0,0,1
#bundesrat,7,1,0,2,1,1,2
#ifsg,7,1,0,2,2,0,2
#pflege,7,6,0,0,0,1,0
#gesetz,7,4,3,0,0,0,0
#fisg,7,2,2,0,0,2,1
#lobbyregister,6,0,3,2,0,1,0
#demokratie,6,1,1,1,1,0,2
#btw21,6,1,3,2,0,0,0
#bundesnotbremse,6,0,0,0,1,0,5
#cannabis,6,0,1,5,0,0,0
#sterbehilfe,6,0,1,0,0,0,5
#kreuzberg,6,0,6,0,0,0,0
#cducsu,6,3,3,0,0,0,0
#notbremse,6,1,2,0,0,0,3
#transparenz,6,1,4,0,0,1,0
#triell,6,2,1,2,0,1,0
#rechtsextremismus,6,0,5,0,0,1,0
#menschenrechte,6,0,3,2,0,1,0
#fdp,5,0,1,1,0,1,2
#lieferkette,5,0,1,4,0,0,0
#gesetze,5,4,0,0,1,0,0
#legaltech,5,5,0,0,0,0,0
#staatstrojaner,5,0,1,1,0,1,2
#klimaschutzgesetz,5,0,4,1,0,0,0
#eu,5,1,1,2,0,0,1
#dvpmg,5,5,0,0,0,0,0
#mitbestimmung,4,1,0,2,0,1,0
#bundeswehr,4,0,2,1,0,1,0
#polizei,4,0,0,3,1,0,0
#kohleausstieg,4,0,0,1,0,3,0
#korruption,4,0,2,2,0,0,0
#infektionsschutzgesetzes,4,0,0,1,0,0,3
#bundesverfassungsgericht,4,0,2,1,0,0,1
#linke,4,1,0,3,0,0,0
#geldwäsche,4,1,2,1,0,0,0
#pandemie,4,2,1,1,0,0,0
#friedrichshain,4,0,4,0,0,0,0
#grundgesetz,4,1,0,0,1,0,2
#cumex,4,1,1,2,0,0,0
#suizidhilfe,4,0,0,0,0,0,4
#cdurausausderregierung,4,0,0,4,0,0,0
#digitalisierung,4,2,0,0,0,1,1
#kündigungsbutton,4,2,2,0,0,0,0
#mindestlohn,4,0,0,4,0,0,0
#whistleblower,4,0,1,2,0,1,0
#bestandsdatenauskunft,4,0,1,3,0,0,0
#netzdg,4,0,1,0,0,1,2
#lobbyismus,4,0,0,2,1,1,0
#noafd,4,0,4,0,0,0,0
#afdimbundestag,3,0,0,0,3,0,0
#orban,3,0,1,1,0,0,1
#verbraucherschutz,3,2,1,0,0,0,0
#bverfg,3,1,0,0,0,0,2
#grundrechte,3,0,0,1,1,0,1
#lockdown,3,0,0,1,1,1,0
#straftaten,3,3,0,0,0,0,0
#gerhun,3,0,3,0,0,0,0
#grünen,3,2,0,0,0,0,1
#b1606,3,1,0,0,0,0,2
#schwarzerfilz,3,0,3,0,0,0,0
#coronavirus,3,0,0,1,1,0,1
#sterbehilferecht,3,0,0,0,0,0,3
#r2g,3,0,0,0,0,0,3
#baerbock,3,0,0,0,2,0,1
#karlsruhe,3,0,0,1,0,0,2
#modernisierung,3,3,0,0,0,0,0
#regenbogenfarben,3,0,2,1,0,0,0
#berlin,3,0,0,0,2,0,1
#btw2021,3,0,2,1,0,0,0
#nrw,3,0,2,1,0,0,0
#prenzlauerbergost,3,0,3,0,0,0,0
#versorgung,3,3,0,0,0,0,0
#kopftuchverbot,3,0,0,2,0,1,0
#klimakrise,3,0,3,0,0,0,0
#hatespeech,3,0,1,1,1,0,0
#haftung,3,1,2,0,0,0,0
#lieferketten,3,0,0,2,0,0,1
#bnd,3,3,0,0,0,0,0
#bevölkerungsschutzgesetz,3,0,0,0,1,0,2
#bundespräsident,3,0,3,0,0,0,0
#hartziv,3,0,0,3,0,0,0
#demokratiefördergesetz,3,0,3,0,0,0,0
#faireverbraucherverträge,3,1,2,0,0,0,0
#uefa,3,0,1,2,0,0,0
#lanz,3,0,0,2,0,0,1
#kassel,2,0,1,1,0,0,0
#mpk,2,0,0,0,0,0,2
#staatsversagen,2,0,0,0,1,0,1
#bilanzkontrolle,2,2,0,0,0,0,0
#quote,2,0,0,1,0,1,0
#stayonboard,2,2,0,0,0,0,0
#wk83,2,0,2,0,0,0,0
#keinplatzfürhass,2,0,0,2,0,0,0
#altmaier,2,0,1,0,0,1,0
#freeassange,2,0,0,2,0,0,0
#steuergerechtigkeit,2,0,1,0,0,1,0
#kinder,2,1,0,0,1,0,0
#gendern,2,1,0,0,0,0,1
#amthor,2,0,0,0,1,1,0
#fdpbt,2,0,0,0,0,0,2
#münchen,2,0,0,1,0,1,0
#fairenverbraucherverträgen,2,2,0,0,0,0,0
#wirtschaftsprüfer,2,1,0,0,0,1,0
#plenum,2,1,1,0,0,0,0
#frauen,2,1,0,1,0,0,0
#rechtssicherheit,2,0,0,0,0,0,2
#sorgfaltspflichtengesetz,2,0,0,1,0,0,1
#soeder,2,0,0,0,0,1,1
#missbrauch,2,2,0,0,0,0,0
#rezo,2,0,2,0,0,0,0
#hochwasserkatastrophe,2,0,2,0,0,0,0
#rigaer94,2,1,0,0,0,0,1
#rigaerstrasse,2,1,0,0,1,0,0
#impfstrategie,2,0,0,0,0,0,2
#impfung,2,0,0,1,1,0,0
#mittelstand,2,2,0,0,0,0,0
#scheuer,2,0,1,1,0,0,0
#mietenwahnsinn,2,0,2,0,0,0,0
#schnelltests,2,1,1,0,0,0,0
#greenpeace,2,1,0,0,0,0,1
#schuldenunion,2,0,0,0,2,0,0
#schwarzenfilz,2,0,2,0,0,0,0
#initiativen,2,2,0,0,0,0,0
#rede,2,2,0,0,0,0,0
#selbstbestimmungsgesetz,2,0,2,0,0,0,0
#gewerbemietrecht,2,0,2,0,0,0,0
#insektenschutzgesetz,2,0,0,0,0,2,0
#rechtsstaat,2,1,0,0,0,0,1
#gesundheitswesen,2,2,0,0,0,0,0
#inzidenz,2,0,1,0,0,1,0
#enteignung,2,1,1,0,0,0,0
#gesundheitsausschuss,2,2,0,0,0,0,0
#itsig20,2,1,0,1,0,0,0
#afghanistan,2,0,0,0,1,1,0
#mopeg,2,2,0,0,0,0,0
#epidemischelage,2,0,1,0,0,0,1
#ichwill,2,0,0,0,0,2,0
#umweltschutz,2,0,1,0,0,1,0
#verfassungsbeschwerde,2,1,0,0,0,0,1
#orbán,2,0,0,1,0,1,0
#machtdaslandgerecht,2,0,0,2,0,0,0
#co2preis,2,0,1,1,0,0,0
#assange,2,0,0,2,0,0,0
#bürgerechte,2,0,2,0,0,0,0
#trump,2,0,0,0,2,0,0
#donnerstag,2,2,0,0,0,0,0
#ttdsg,2,0,0,2,0,0,0
#kükentöten,2,0,1,1,0,0,0
#warburg,2,0,0,1,0,0,1
#bawü,2,0,0,0,0,2,0
#diktator,2,0,0,0,0,2,0
#capitol,2,0,0,1,1,0,0
#uploadfilter,2,0,0,0,0,1,1
#baulandmobilisierungsgesetz,2,0,0,2,0,0,0
#untersuchungsausschuss,2,2,0,0,0,0,0
#umwandlungsverbot,2,0,0,2,0,0,0
#umwelt,2,0,2,0,0,0,0
#koalition,2,0,1,0,0,1,0
#cdukaufen,2,0,0,2,0,0,0
#coronakrise,2,1,0,0,0,0,1
#219a,2,0,0,1,0,0,1
#parteispenden,2,0,1,1,0,0,0
#wahlrechtsreform,2,0,1,1,0,0,0
#börsenklausel,2,0,2,0,0,0,0
#opposition,2,0,0,1,1,0,0
#bundesrechtsanwaltskammer,2,2,0,0,0,0,0
#wirtschaft,2,0,0,1,0,0,1
#odeonsplatz,2,0,0,0,0,2,0
#elterngeld,2,0,0,0,0,1,1
#maskenaffäre,2,0,1,1,0,0,0
#pflegereform,2,0,1,0,0,1,0
#co2steuer,2,0,0,1,1,0,0
#bestandsdaten,2,0,2,0,0,0,0
#mobig,1,0,1,0,0,0,0
#regierungsbefragung,1,1,0,0,0,0,0
#reichstag,1,1,0,0,0,0,0
#notittsen,1,0,0,0,0,0,1
#regensburg,1,0,0,1,0,0,0
#nopag,1,0,0,0,0,0,1
#parität,1,0,1,0,0,0,0
#olafscholz,1,0,1,0,0,0,0
#paritaetsgesetz,1,0,0,1,0,0,0
#nuklearwaffen,1,1,0,0,0,0,0
#reichsbürger,1,0,1,0,0,0,0
#olevonbeust,1,0,0,0,0,1,0
#regierungsentwurf,1,1,0,0,0,0,0
#orientierungsdebatte,1,0,0,0,0,0,1
#normenkontrolle,1,1,0,0,0,0,0
