hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#orban,3,0,2,1,0,0,0
#maassen,3,0,2,1,0,0,0
#sachsen,3,0,0,3,0,0,0
#england,3,0,1,1,1,0,0
#frankfurt,3,0,0,1,0,2,0
#landtagswahl2021,3,0,2,0,0,1,0
#leipzig,3,0,1,2,0,0,0
#lgbti,3,0,1,0,0,2,0
#bka,3,0,0,2,0,1,0
#porajmos,3,0,0,2,0,1,0
#hansscholl,3,0,1,1,0,0,1
#baerbock,3,0,3,0,0,0,0
#niemalsvergessen,3,0,1,0,0,1,1
#bernhard,3,0,0,0,3,0,0
#meinungsfreiheit,3,0,1,2,0,0,0
#maunz,3,0,1,2,0,0,0
#ausgrenzung,3,1,0,0,0,2,0
#wegmit219a,3,0,0,3,0,0,0
#hessensozial,3,0,0,3,0,0,0
#neveragain,3,0,2,1,0,0,0
#lsbti,3,0,1,0,0,0,2
#cannabis,3,0,1,1,0,0,1
#fff,3,1,0,0,0,2,0
#holocaustmemorialday,3,0,1,1,0,1,0
#antifeminismus,3,0,2,1,0,0,0
#bundestagswahl,3,0,1,2,0,0,0
#weißerose,3,1,1,1,0,0,0
#ltwlsa21,3,0,0,3,0,0,0
#antifaschismus,3,0,0,3,0,0,0
#gleichberechtigung,3,1,1,1,0,0,0
#neverforget,3,0,1,0,0,0,2
#stauffenberg,3,1,1,0,0,0,1
#welt,3,0,0,3,0,0,0
#frauenbewegendiewelt,2,0,2,0,0,0,0
#frauentag,2,0,1,1,0,0,0
#sonneborn,2,0,0,1,0,1,0
#frauenrechte,2,0,1,1,0,0,0
#spandau,2,0,0,2,0,0,0
#francoa,2,0,1,1,0,0,0
#sozialismus,2,0,0,1,1,0,0
#solidaritätgrenzenlos,2,0,2,0,0,0,0
#flüchtlingspolitik,2,0,0,2,0,0,0
#fdp,2,0,1,1,0,0,0
#frauenhass,2,0,1,1,0,0,0
#saudiarabien,2,1,1,0,0,0,0
#freiheit,2,0,0,0,1,0,1
#jagow15,2,0,0,2,0,0,0
#hassrede,2,0,1,0,0,0,1
#hdp,2,0,0,2,0,0,0
#hessen,2,0,1,1,0,0,0
#hetze,2,1,0,1,0,0,0
#jetzt,2,0,0,2,0,0,0
#hoyerswerda,2,0,1,1,0,0,0
#hoyerswerda91,2,0,0,2,0,0,0
#hunger,2,0,0,2,0,0,0
#queere,2,0,1,1,0,0,0
#hartziv,2,0,0,1,1,0,0
#rechtsterror,2,0,0,2,0,0,0
#iwgr,2,0,1,0,0,1,0
#rechtsextrem,2,0,0,1,0,0,1
#idiamin,2,0,0,0,2,0,0
#querdenken,2,0,2,0,0,0,0
#querdenker,2,0,0,1,1,0,0
#impfverweigerer,2,0,0,0,2,0,0
#inaugurationday,2,0,0,2,0,0,0
#pressefreiheit,2,0,0,2,0,0,0
#keinfußbreit,2,0,0,2,0,0,0
#fretterode,2,0,2,0,0,0,0
#schwarzfahren,2,1,0,0,0,1,0
#fridaysforfuture,2,0,0,2,0,0,0
#palmer,2,0,1,1,0,0,0
#pandemie,2,0,0,1,0,1,0
#selm,2,0,0,0,0,2,0
#gegenhalten,2,0,0,0,0,2,0
#selbstbestimmung,2,0,0,2,0,0,0
#kniefall,2,0,0,1,0,1,0
#klimaschutz,2,0,1,0,0,1,0
#schwarzerfilz,2,0,1,1,0,0,0
#rheinlandpfalz,2,0,1,1,0,0,0
#polen,2,0,0,1,0,0,1
#scholl,2,0,1,1,0,0,0
#grauenwölfe,2,0,0,2,0,0,0
#gruenen,2,0,0,1,0,0,1
#grundrechte,2,0,0,0,2,0,0
#grünen,2,0,0,2,0,0,0
#rki,2,0,0,1,1,0,0
#hamm,2,0,0,0,0,2,0
#facebook,2,0,1,0,0,1,0
#sexismus,2,0,1,1,0,0,0
#extremismus,2,0,0,2,0,0,0
#verdachtsfall,2,0,0,2,0,0,0
#bejarano,2,0,0,0,0,2,0
#bereitweilihresseid,2,0,2,0,0,0,0
#volksverpetzer,2,0,1,1,0,0,0
#bild,2,0,0,1,1,0,0
#bildung,2,0,1,1,0,0,0
#maischberger,2,0,0,2,0,0,0
#mahnen,2,0,0,2,0,0,0
#blutspenden,2,0,2,0,0,0,0
#niewiederaufmachen,2,0,0,0,1,1,0
#mad,2,1,0,1,0,0,0
#bonn,2,0,2,0,0,0,0
#machtdaslandgerecht,2,0,0,2,0,0,0
#brandner,2,0,0,0,2,0,0
#nodoption,2,0,2,0,0,0,0
#btw,2,0,0,2,0,0,0
#btw2021,2,0,1,1,0,0,0
#niewiedercdu,2,0,0,2,0,0,0
#ltwlsa,2,0,0,2,0,0,0
#bureg,2,0,0,1,0,1,0
#ungleichheit,2,0,1,1,0,0,0
#ungeimpfte,2,0,0,0,2,0,0
#lsbtiq,2,1,1,0,0,0,0
#lpt,2,0,0,2,0,0,0
#cducsu,2,1,1,0,0,0,0
#cduwahlprogramm,2,0,1,1,0,0,0
#loveislove,2,0,0,0,0,0,2
#vvn,2,0,0,2,0,0,0
#washingtondc,2,0,0,1,1,0,0
#wdr,2,0,2,0,0,0,0
#menschenimfadenkreuz,2,0,0,2,0,0,0
#muenchenmachestrotzdem,2,0,1,0,0,0,1
#nahdran,2,0,0,2,0,0,0
#zeit,2,1,0,1,0,0,0
#80jahrestag,2,0,0,2,0,0,0
#8mai1945,2,0,0,1,0,1,0
#nationalismus,2,0,1,0,0,0,1
#nationalsozialismus,2,1,0,1,0,0,0
#act4romalives,2,0,0,1,0,1,0
#afdimbundestag,2,0,0,0,2,0,0
#naziproblem,2,0,0,2,0,0,0
#wk194,2,0,0,0,2,0,0
#allesdichtmachen,2,0,0,0,1,1,0
#wissenschaftsfreiheit,2,0,2,0,0,0,0
#migration,2,0,1,0,0,1,0
#amnestyreport,2,0,0,2,0,0,0
#wirsindmehr,2,0,1,0,0,1,0
#wirholendasdirektmandat,2,0,0,0,2,0,0
#neubauer,2,0,1,0,1,0,0
#antirassismus,2,0,0,1,0,1,0
#werne,2,0,0,0,0,2,0
#weremeber,2,0,0,2,0,0,0
#weltfrauentag,2,0,1,1,0,0,0
#weltblutspendetag,2,0,2,0,0,0,0
#b0409,2,0,0,2,0,0,0
#wegmit218,2,0,0,2,0,0,0
#christophprobst,2,0,1,0,0,0,1
#lünen,2,0,0,0,0,2,0
#dessau,2,0,1,1,0,0,0
#spdbt,2,0,0,0,0,2,0
#tempelhof,2,0,2,0,0,0,0
#stehauf,2,0,0,2,0,0,0
#erinnern,2,0,0,2,0,0,0
#offenbach,2,0,0,2,0,0,0
#deutschlandabernormal,2,0,0,0,2,0,0
#dortmund,2,0,0,1,0,1,0
#desinformation,2,0,1,1,0,0,0
#dersimkatliamı,2,0,0,2,0,0,0
#dersim,2,0,0,2,0,0,0
#terror,2,0,0,1,1,0,0
#sport,2,0,0,0,0,1,1
#spdde,2,0,0,0,0,2,0
#thewsdirekt,2,0,0,0,0,2,0
#notoracism,2,0,0,1,0,1,0
#estherbejarano,2,0,0,2,0,0,0
#engger,2,1,1,0,0,0,0
#lgbtq,2,0,1,0,0,1,0
#dammbruch,2,0,1,1,0,0,0
#stopasianhate,2,0,0,1,0,1,0
#dresden,2,0,0,2,0,0,0
#toleranz,2,1,0,0,0,0,1
#euro2020,2,0,2,0,0,0,0
#tagderroma,2,1,0,0,0,1,0
#nomaaßen,2,0,2,0,0,0,0
#transdayofvisibility,2,0,2,0,0,0,0
#lockdown,2,0,0,0,1,1,0
#nva,1,0,0,1,0,0,0
#osnabrück,1,0,1,0,0,0,0
#nelson,1,0,0,0,1,0,0
#netzdg,1,0,0,0,0,0,1
#nena,1,0,0,0,1,0,0
#quattromob,1,0,0,1,0,0,0
#qanon,1,0,1,0,0,0,0
#nza,1,0,1,0,0,0,0
#neofaschistischer,1,0,0,1,0,0,0
#nyc,1,0,0,1,0,0,0
#netz,1,0,1,0,0,0,0
#putin,1,0,0,0,0,0,1
#peterpan,1,0,0,0,1,0,0
#neger,1,1,0,0,0,0,0
#r2g,1,0,0,1,0,0,0
#mädchen,1,0,0,1,0,0,0
#racismbayern3,1,0,1,0,0,0,0
#müller,1,0,0,0,1,0,0
#ontheroth,1,0,0,0,0,1,0
#ordnungsruf,1,0,0,1,0,0,0
#racism,1,0,0,0,0,1,0
#nahost,1,0,0,0,0,0,1
#nasrinsotoudeh,1,0,1,0,0,0,0
#nzz,1,0,0,0,0,1,0
#queerrightsarehumanrights,1,0,1,0,0,0,0
#queerfeindlichkeit,1,0,1,0,0,0,0
#olympia,1,0,0,1,0,0,0
#orgeon,1,0,0,1,0,0,0
#nurnochafd,1,0,0,0,1,0,0
#naziaufmarsch,1,0,0,1,0,0,0
#oberpfalz,1,0,1,0,0,0,0
#nutzer,1,0,1,0,0,0,0
#newsletter,1,0,0,1,0,0,0
#projektion,1,0,0,0,1,0,0
#patriarchat,1,0,0,1,0,0,0
#polizeiskandal,1,0,0,1,0,0,0
#partei,1,0,0,1,0,0,0
#parteiausschluss,1,0,1,0,0,0,0
#oranienplatz,1,0,1,0,0,0,0
#parteitag,1,0,1,0,0,0,0
#normandie,1,0,0,1,0,0,0
#niewiedercducsu,1,0,0,1,0,0,0
#nopdotion,1,0,1,0,0,0,0
#paulahatzweimamas,1,0,1,0,0,0,0
#probst,1,0,1,0,0,0,0
#noafdler,1,0,1,0,0,0,0
#pegida,1,0,0,1,0,0,0
#politicalcorrectness,1,0,1,0,0,0,0
#peopleofcolour,1,0,1,0,0,0,0
#pmk2020,1,0,1,0,0,0,0
#pkgr,1,1,0,0,0,0,0
#pflegestärken,1,0,1,0,0,0,0
#nocovid,1,0,0,1,0,0,0
#palandtumbenennen,1,0,0,1,0,0,0
#nievergessen,1,0,0,0,0,1,0
#niemehrcducsu,1,0,0,1,0,0,0
#niemehrcdu,1,0,0,1,0,0,0
#nevroz,1,0,1,0,0,0,0
#pridemonth,1,0,0,0,0,0,1
#otd,1,0,0,1,0,0,0
#nsu2,1,0,0,1,0,0,0
#pflegestreik,1,0,0,0,1,0,0
#overlord,1,0,0,1,0,0,0
#ngo,1,0,0,0,1,0,0
#nichtgeimpften,1,0,0,0,1,0,0
#presseclub,1,0,0,0,0,1,0
#nichtmituns,1,0,0,0,0,1,0
#niedersachsen,1,0,0,1,0,0,0
#rasissmus,1,0,0,0,0,1,0
#niedriglöhne,1,0,0,1,0,0,0
#presse,1,0,0,0,0,0,1
#ovgbautzen,1,0,0,1,0,0,0
#northeim,1,0,1,0,0,0,0
#porjamos,1,0,0,1,0,0,0
#rashford,1,0,1,0,0,0,0
#10yearsutoya,1,0,0,0,0,1,0
#rasse,1,0,0,0,0,0,1
#unfall,1,0,0,0,0,1,0
#unteilbarsolidarisch,1,0,0,1,0,0,0
#unterdrückung,1,0,1,0,0,0,0
#unwortdesjahres,1,0,0,0,0,1,0
#urteil,1,0,1,0,0,0,0
#uscapitol,1,0,1,0,0,0,0
#utoya,1,0,1,0,0,0,0
#vaxzevria,1,0,0,0,1,0,0
#veranstalter,1,1,0,0,0,0,0
#verbot,1,0,0,0,1,0,0
#verfassungsschutzsachsen,1,0,1,0,0,0,0
#verfassungswidrig,1,0,1,0,0,0,0
#verkehrswende,1,0,0,1,0,0,0
#verluststeuer,1,0,0,0,0,0,1
#vernichtungsfeldzug,1,0,0,1,0,0,0
#vernichtungskrieg,1,0,0,1,0,0,0
#vernichtungslager,1,0,0,1,0,0,0
#verschwörungsideologien,1,0,0,1,0,0,0
#ungeimpfter,1,0,0,0,1,0,0
#undemokratisch,1,0,0,0,1,0,0
#vielfaltammain,1,0,0,0,0,1,0
#uefail,1,0,1,0,0,0,0
#tagdesgrundgesetzes,1,1,0,0,0,0,0
#tagdeskusses,1,0,0,0,0,0,1
#takeover,1,0,1,0,0,0,0
#teamantifa,1,0,0,1,0,0,0
#teamstrobl,1,0,1,0,0,0,0
#technologie,1,0,0,0,0,0,1
#teilhabe,1,0,0,1,0,0,0
#terminator,1,0,0,1,0,0,0
#thueringen,1,0,0,1,0,0,0
#thüringer,1,0,0,0,0,0,1
#tichy,1,0,0,0,0,1,0
#transphobie,1,0,0,1,0,0,0
#trauer,1,0,0,0,0,1,0
#trumpbanned,1,0,0,1,0,0,0
#tvtipp,1,0,1,0,0,0,0
#twitter,1,0,0,0,0,1,0
#uefaeuro2020,1,0,0,0,0,1,0
#verschwörungstheorien,1,0,0,0,0,0,1
#vielfaltverbindet,1,0,0,0,0,0,1
#rassimus,1,0,0,1,0,0,0
#wirlassenunsnichttrennen,1,0,1,0,0,0,0
#wirtschaft,1,1,0,0,0,0,0
#wissenschaft,1,0,1,0,0,0,0
#wissenschaftsfeindlichkeit,1,0,0,1,0,0,0
#witzenhausen,1,0,0,0,0,1,0
#wk83,1,0,1,0,0,0,0
#woistunserdenkmal,1,0,1,0,0,0,0
#woke,1,0,0,0,0,1,0
#wuerzburg,1,0,0,0,1,0,0
#wuppertal,1,0,0,0,0,1,0
#wöllerrücktritt,1,0,0,1,0,0,0
#würzburg,1,1,0,0,0,0,0
#zeichen,1,1,0,0,0,0,0
#zerocovid,1,0,0,1,0,0,0
#zerodiscriminationday,1,0,0,1,0,0,0
#zusammenhaltunderneuerung,1,1,0,0,0,0,0
#zusammenstehen,1,0,0,0,0,1,0
#zwickau,1,0,1,0,0,0,0
#wirmachendaslandgerecht,1,0,0,1,0,0,0
#wirecard,1,0,0,1,0,0,0
#vordemgesetzallegleich,1,0,0,0,1,0,0
#windderveraenderung,1,0,0,1,0,0,0
#vorurteile,1,0,0,1,0,0,0
#vsabschaffen,1,0,0,1,0,0,0
#vvnbda,1,0,0,1,0,0,0
#waffenexporte,1,0,0,1,0,0,0
#waffenrecht,1,0,0,1,0,0,0
#wahlkampf,1,0,0,0,0,1,0
#wahlkreis86,1,0,0,1,0,0,0
#wahrheit,1,0,0,0,0,1,0
#washingtonerprinzipien,1,0,0,0,0,0,1
#week,1,1,0,0,0,0,0
#weidel,1,0,0,0,1,0,0
#weimar,1,0,0,1,0,0,0
#weneverforgetouryjalloh,1,0,1,0,0,0,0
#werember,1,0,0,1,0,0,0
#werteunion,1,0,1,0,0,0,0
#wetterberichtigung,1,0,0,0,1,0,0
#wieler,1,0,0,0,1,0,0
#söder,1,0,0,0,1,0,0
#systemversagen,1,0,0,1,0,0,0
#suesskartoffel,1,0,0,1,0,0,0
#republikaner,1,0,0,0,0,0,1
#respekt,1,0,0,0,0,1,0
#restinpower,1,0,0,0,0,1,0
#reul,1,0,0,1,0,0,0
#reulruecktritt,1,0,0,1,0,0,0
#rip,1,0,0,1,0,0,0
#romani,1,0,0,1,0,0,0
#romatag,1,0,0,0,0,1,0
#s0304,1,0,0,1,0,0,0
#saferinternetday,1,0,0,0,0,1,0
#samstag,1,1,0,0,0,0,0
#schattenarmee,1,1,0,0,0,0,0
