hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#corona,49,13,4,26,1,0,5,0
#berlin,29,15,7,3,0,1,3,0
#agh,28,17,3,3,1,2,1,1
#bildung,22,10,0,9,0,0,3,0
#schnelltests,19,1,0,16,2,0,0,0
#wissa,18,16,0,2,0,0,0,0
#homeschooling,16,10,0,3,0,1,2,0
#r2g,12,11,0,1,0,0,0,0
#lockdown,11,0,3,3,0,0,5,0
#schulen,11,1,3,6,0,0,1,0
#mahe,10,7,0,3,0,0,0,0
#hochschulen,9,1,0,7,1,0,0,0
#allesistdrin,8,0,0,8,0,0,0,0
#mpk,8,0,0,8,0,0,0,0
#covid19,8,1,4,1,2,0,0,0
#homeoffice,7,3,0,1,0,1,2,0
#wissenschaft,7,0,0,7,0,0,0,0
#selbsttests,7,0,0,6,1,0,0,0
#berlhg,6,3,0,2,1,0,0,0
#plenum,6,4,0,2,0,0,0,0
#3k21,6,0,0,0,0,6,0,0
#afd,6,1,4,0,0,0,0,1
#schule,5,2,0,2,0,0,1,0
#dbdk21,5,0,0,5,0,0,0,0
#cdu,5,2,2,0,0,0,1,0
#hellersdorf,5,3,0,2,0,0,0,0
#priorität,4,4,0,0,0,0,0,0
#pandemie,4,2,0,1,0,0,1,0
#klimaschutz,4,0,0,4,0,0,0,0
#marzahn,4,2,1,1,0,0,0,0
#wegenmorgen,4,0,2,2,0,0,0,0
#agh21,4,3,0,0,0,0,1,0
#rassismus,3,1,1,1,0,0,0,0
#ferien,3,2,0,1,0,0,0,0
#twlz,3,3,0,0,0,0,0,0
#luftfilter,3,1,0,0,0,1,1,0
#linke,3,3,0,0,0,0,0,0
#klargehtdas,3,0,0,3,0,0,0,0
#coronavirus,3,0,3,0,0,0,0,0
#digitaleprüfungen,3,0,0,3,0,0,0,0
#7tageinzidenzen,3,3,0,0,0,0,0,0
#schöneberg,3,0,0,2,0,1,0,0
#ichbinhanna,3,3,0,0,0,0,0,0
#impfung,3,0,2,1,0,0,0,0
#kinderschutz,3,3,0,0,0,0,0,0
#recht,3,3,0,0,0,0,0,0
#präsenzunterricht,3,1,0,1,0,0,1,0
#steglitz,3,2,0,0,0,0,1,0
#kinder,3,0,0,3,0,0,0,0
#spd,3,1,2,0,0,0,0,0
#diskriminierung,2,0,0,2,0,0,0,0
#kaulsdorf,2,2,0,0,0,0,0,0
#dialogp,2,1,0,1,0,0,0,0
#digitalisierung,2,0,0,1,0,0,1,0
#stayhome,2,0,0,2,0,0,0,0
#harterlockdownjetzt,2,2,0,0,0,0,0,0
#schnelltesten,2,0,0,2,0,0,0,0
#jugendschutz,2,2,0,0,0,0,0,0
#schnelltest,2,0,0,2,0,0,0,0
#siemens,2,1,0,1,0,0,0,0
#gruenen,2,0,1,1,0,0,0,0
#engagement,2,0,0,2,0,0,0,0
#semesterticket,2,2,0,0,0,0,0,0
#giffey,2,0,2,0,0,0,0,0
#selbsttesten,2,0,0,2,0,0,0,0
#präsenzpflicht,2,2,0,0,0,0,0,0
#forschung,2,1,0,1,0,0,0,0
#marzahnsüd,2,2,0,0,0,0,0,0
#gesundbrunnen,2,2,0,0,0,0,0,0
#gemeinschaftsschule,2,2,0,0,0,0,0,0
#friedrichsfeldeost,2,2,0,0,0,0,0,0
#hochschulverträge,2,1,0,1,0,0,0,0
#holzbau,2,0,0,2,0,0,0,0
#btw21,2,0,1,0,0,0,1,0
#biesdorf,2,2,0,0,0,0,0,0
#linkebpt,2,2,0,0,0,0,0,0
#studium,2,0,0,2,0,0,0,0
#bildjugfam,2,0,0,2,0,0,0,0
#vielzutun,2,0,0,0,0,2,0,0
#vielfalt,2,0,0,2,0,0,0,0
#bafög,2,0,0,2,0,0,0,0
#astrazeneca,2,1,0,1,0,0,0,0
#vermögenssteuer,2,1,0,1,0,0,0,0
#lockerungen,2,0,1,1,0,0,0,0
#merkel,2,0,1,0,0,0,1,0
#brunnenviertel,2,2,0,0,0,0,0,0
#transparenz,2,0,0,2,0,0,0,0
#afghanistan,2,1,0,0,0,0,1,0
#maskenpflicht,2,2,0,0,0,0,0,0
#covid_19,2,1,0,1,0,0,0,0
#neustart,2,0,0,2,0,0,0,0
#öpnv,2,2,0,0,0,0,0,0
#twitterlehrerzimmer,2,2,0,0,0,0,0,0
#testen,2,0,0,2,0,0,0,0
#triell,2,0,1,1,0,0,0,0
#maskeauf,1,0,0,1,0,0,0,0
#mieten,1,1,0,0,0,0,0,0
#realitätsverlust,1,0,1,0,0,0,0,0
#metwo,1,0,1,0,0,0,0,0
#rki,1,0,1,0,0,0,0,0
#rigaer94,1,0,0,1,0,0,0,0
#risikogruppenkinder,1,0,0,1,0,0,0,0
#remigration,1,0,0,0,0,0,0,1
#rechtsextremismus,1,0,0,0,0,0,0,1
#menschenrechte,1,0,0,1,0,0,0,0
#meinungsfreiheit,1,0,1,0,0,0,0,0
#referentenentwurf,1,0,0,1,0,0,0,0
#mohammed,1,0,1,0,0,0,0,0
#refugeeswelcome,1,1,0,0,0,0,0,0
#reinickendorf,1,0,0,1,0,0,0,0
#megalockdown,1,0,0,1,0,0,0,0
#mitte,1,0,0,1,0,0,0,0
#prüfungen,1,0,0,1,0,0,0,0
#qualitätssicherung,1,0,0,1,0,0,0,0
#neukoelln,1,0,0,1,0,0,0,0
#niemalsgruen,1,0,1,0,0,0,0,0
