hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
#twitter,47,17,1,3,17,4,5
#corona,40,6,2,13,4,2,13
#afd,35,2,1,0,32,0,0
#wirecard,29,6,3,18,0,1,1
#spd,25,1,2,4,4,10,4
#btw21,24,4,4,6,1,3,6
#cdu,23,5,11,3,0,1,3
#bundestag,21,4,4,1,9,1,2
#afghanistan,20,2,7,7,0,1,3
#lucaapp,18,0,0,16,0,2,0
#berlin,18,1,1,1,10,1,4
#trump,17,2,3,5,2,4,1
#usa,17,10,1,3,1,0,2
#trumpbanned,16,0,0,3,12,1,0
#laschet,16,2,5,4,0,2,3
#fdp,15,2,2,0,1,1,9
#demokratie,15,2,1,3,3,3,3
#csu,13,3,6,1,0,1,2
#eu,11,7,0,2,0,2,0
#klimaschutz,11,0,9,2,0,0,0
#merkel,11,1,1,1,4,1,3
#deutschland,11,3,1,3,1,0,3
#interview,10,4,1,2,1,2,0
#baerbock,10,2,1,0,4,0,3
#linke,10,1,0,8,0,0,1
#covid19,10,1,2,2,1,0,4
#bundesregierung,10,2,1,7,0,0,0
#noafd,10,2,4,4,0,0,0
#grünen,10,4,0,4,0,1,1
#lockdown,9,2,0,1,0,0,6
#bundeswehr,9,3,0,4,0,0,2
#russland,9,1,0,3,0,2,3
#brandner,9,0,0,0,9,0,0
#clubhouse,9,2,2,2,0,1,2
#merz,9,1,1,7,0,0,0
#verkehrswende,8,0,6,1,1,0,0
#antifa,8,1,0,1,6,0,0
#btw2021,8,0,1,2,1,3,1
#spahn,8,0,2,2,0,2,2
#nato,8,2,0,5,0,0,1
#dielinke,8,1,0,7,0,0,0
#israel,7,5,0,1,0,0,1
#servicetweet,7,3,0,0,3,1,0
#union,7,3,3,0,0,0,1
#cannabis,6,0,0,3,0,0,3
#bonn,6,0,5,1,0,0,0
#facebook,6,0,0,2,3,0,1
#wk194,6,0,0,0,6,0,0
#dielinkenrw,6,0,0,6,0,0,0
#aserbaidschan,6,0,3,2,0,1,0
#wirholendasdirektmandat,6,0,0,0,6,0,0
#gera,6,0,0,0,6,0,0
#cdurausausderregierung,6,1,0,5,0,0,0
#scholz,6,1,2,2,1,0,0
#meinungsfreiheit,6,1,0,1,4,0,0
#impfpflicht,5,0,0,0,1,0,4
#groko,5,0,1,3,0,1,0
#marktwirtschaft,5,1,0,0,1,0,3
#europa,5,3,0,2,0,0,0
#istandwithisrael,5,4,0,0,0,0,1
#biden,5,1,0,1,1,2,0
#zensur,5,0,0,0,4,1,0
#schwarzerfilz,5,0,5,0,0,0,0
#rundfunkbeitrag,5,0,0,3,2,0,0
#1mai,5,3,0,2,0,0,0
#coronawarnapp,5,0,0,5,0,0,0
#gaza,5,4,0,1,0,0,0
